"NAME","SEX","COUNT"
"A'ISHAH","F","3"
"AABID","M","5"
"AADAM","M","42"
"AADIL","M","32"
"AAISHA","F","28"
"AAISHAH","F","6"
"AAKASH","M","4"
"AAKIFAH","F","8"
"AALIA","F","9"
"AALIAH","F","6"
"AALISHA","F","3"
"AALIYA","F","20"
"AALIYAH","F","147"
"AAMENA","F","6"
"AAMENAH","F","5"
"AAMINA","F","28"
"AAMINAH","F","46"
"AAMIR","M","27"
"AAMIRA","F","3"
"AAMIRAH","F","6"
"AAMNA","F","17"
"AAMNAH","F","4"
"AANISAH","F","8"
"AANYA","F","5"
"AAQIB","M","4"
"AARAN","M","21"
"AARIFAH","F","3"
"AARON","M","1969"
"AARONDEEP","M","4"
"AARRON","M","16"
"AARTI","F","5"
"AARUN","M","4"
"AARZOO","F","6"
"AASHA","F","3"
"AASIYA","F","6"
"AASIYAH","F","8"
"AATIF","M","3"
"AATIKAH","F","3"
"ABA","F","3"
"ABAAS","M","4"
"ABAGAIL","F","5"
"ABAYOMI","M","3"
"ABBAS","M","52"
"ABBEY","F","219"
"ABBEYGAIL","F","6"
"ABBI","F","103"
"ABBIE","F","1116"
"ABBIE-GAIL","F","4"
"ABBIE-LEE","F","4"
"ABBIE-LEIGH","F","3"
"ABBIE-LOUISE","F","3"
"ABBIE-MAY","F","4"
"ABBIEGAIL","F","4"
"ABBIGAIL","F","40"
"ABBIGALE","F","4"
"ABBY","F","364"
"ABBYGAIL","F","16"
"ABBYGALE","F","3"
"ABDALLA","M","3"
"ABDALLAH","M","9"
"ABDEL","M","6"
"ABDI","M","10"
"ABDIFATAH","M","3"
"ABDILLAHI","M","5"
"ABDIMALIK","M","4"
"ABDIRAHMAN","M","25"
"ABDIRASHID","M","3"
"ABDOU","M","4"
"ABDUL","M","230"
"ABDUL-HAKEEM","M","3"
"ABDUL-RAHEEM","M","5"
"ABDUL-RAHMAN","M","4"
"ABDULAHI","M","7"
"ABDULAZIZ","M","4"
"ABDULKADIR","M","3"
"ABDULKARIM","M","4"
"ABDULLA","M","5"
"ABDULLAAH","M","5"
"ABDULLAH","M","151"
"ABDULLAHI","M","23"
"ABDULRAHIM","M","4"
"ABDULRAHMAN","M","15"
"ABDUR","M","20"
"ABDUR-RAHIM","M","3"
"ABDUR-RAHMAN","M","13"
"ABDURAHMAN","M","9"
"ABDURRAHMAAN","M","3"
"ABDURRAHMAN","M","9"
"ABDUS","M","9"
"ABE","M","5"
"ABEDA","F","3"
"ABEL","M","21"
"ABENA","F","6"
"ABHISHEK","M","13"
"ABI","F","34"
"ABID","M","19"
"ABIDA","F","30"
"ABIDAH","F","7"
"ABIDUR","M","4"
"ABIGAEL","F","13"
"ABIGAIL","F","2333"
"ABIGALE","F","16"
"ABIGAYLE","F","22"
"ABINASH","M","3"
"ABIOLA","M","3"
"ABIR","M","5"
"ABRAAR","M","4"
"ABRAHAM","M","60"
"ABRAR","M","8"
"ABU","M","43"
"ABU-BAKAR","M","4"
"ABU-BAKR","M","5"
"ABUBAKAR","M","15"
"ABUBAKER","M","5"
"ABUBAKR","M","7"
"ABUKAR","M","3"
"ABUL","M","9"
"ABYGAIL","F","7"
"ABYGAYLE","F","3"
"ACACIA","F","3"
"ACE","M","3"
"ACELYA","F","4"
"ACHRAF","M","3"
"ADA","F","9"
"ADAAM","M","3"
"ADAEZE","F","5"
"ADAL","M","4"
"ADAM","M","3777"
"ADAMA","F","4"
"ADAN","M","6"
"ADARA","F","5"
"ADARSH","M","3"
"ADDISON","F","3"
"ADDISON","M","8"
"ADEBAYO","M","4"
"ADEDAMOLA","M","6"
"ADEDOTUN","M","3"
"ADEEB","M","10"
"ADEEBA","F","6"
"ADEEL","M","41"
"ADEKEMI","F","3"
"ADEL","F","3"
"ADEL","M","9"
"ADELA","F","10"
"ADELAIDE","F","20"
"ADELE","F","141"
"ADELINA","F","8"
"ADELINE","F","7"
"ADELLA","F","4"
"ADELLE","F","17"
"ADEM","M","25"
"ADEMAYOWA","M","3"
"ADEN","M","25"
"ADENIKE","F","4"
"ADEOLA","F","6"
"ADETOLA","M","3"
"ADEWALE","M","3"
"ADHAM","M","8"
"ADI","F","5"
"ADIB","M","3"
"ADIBA","F","10"
"ADIL","M","115"
"ADILA","F","4"
"ADILSON","M","3"
"ADINA","F","19"
"ADISA","F","3"
"ADIT","M","4"
"ADITI","F","9"
"ADITYA","M","10"
"ADNA","F","4"
"ADNAAN","M","23"
"ADNAN","M","60"
"ADON","M","4"
"ADONIA","F","4"
"ADONIS","M","3"
"ADREES","M","4"
"ADRIAN","M","120"
"ADRIANA","F","26"
"ADRIANNA","F","9"
"ADRIANNE","F","6"
"ADRIANO","M","3"
"ADRIEN","M","5"
"ADRIENNE","F","7"
"AEDAN","M","14"
"AEDEN","M","3"
"AELFRED","M","6"
"AEMELIA","F","3"
"AERIN","F","5"
"AERON","F","3"
"AERON","M","9"
"AERYN","F","6"
"AEYSHA","F","3"
"AFEEFAH","F","4"
"AFIA","F","6"
"AFIFA","F","3"
"AFIFAH","F","6"
"AFNAN","F","5"
"AFNAN","M","3"
"AFRA","F","5"
"AFRAH","F","4"
"AFREEN","F","11"
"AFRICA","F","4"
"AFRIDA","F","4"
"AFRIKA","F","3"
"AFRIN","F","3"
"AFSA","F","4"
"AFSANA","F","19"
"AFSARA","F","3"
"AFSHA","F","4"
"AFTAB","M","6"
"AFTON","F","3"
"AFZAAL","M","3"
"AFZAL","M","5"
"AGATA","F","3"
"AGATHA","F","23"
"AGNES","F","26"
"AGON","M","3"
"AHAD","M","5"
"AHARON","M","3"
"AHLAM","F","10"
"AHMAD","M","64"
"AHMED","M","177"
"AHMET","M","22"
"AHRON","M","3"
"AHSAN","M","19"
"AHSANUL","M","3"
"AICHA","F","5"
"AIDA","F","5"
"AIDAN","F","3"
"AIDAN","M","741"
"AIDEN","M","386"
"AIESHA","F","13"
"AILEEN","F","6"
"AILIS","F","10"
"AILISH","F","22"
"AILISHA","F","5"
"AILSA","F","30"
"AIMAN","F","7"
"AIMAN","M","4"
"AIME","F","8"
"AIMEE","F","719"
"AIMEE-LOUISE","F","4"
"AIMEN","F","3"
"AIMEN","M","3"
"AIMIE","F","23"
"AIMUN","F","3"
"AINA","F","3"
"AINE","F","43"
"AINSLEY","M","11"
"AIRLIE","F","3"
"AISHA","F","376"
"AISHAH","F","81"
"AISHANI","F","3"
"AISHAT","F","8"
"AISHIA","F","4"
"AISHLING","F","3"
"AISHWARYA","F","8"
"AISLING","F","69"
"AISLINN","F","15"
"AITOR","M","4"
"AIYANA","F","11"
"AIYSHA","F","21"
"AIZA","F","14"
"AJAI","M","3"
"AJANI","M","4"
"AJAY","M","79"
"AJEET","M","6"
"AJI","F","7"
"AJIT","M","3"
"AJMAL","M","10"
"AKAASH","M","7"
"AKASH","M","35"
"AKASHA","F","9"
"AKAYSHA","F","3"
"AKBAR","M","11"
"AKEEB","M","5"
"AKEEL","M","15"
"AKEEM","M","14"
"AKHIL","M","9"
"AKHTAR","M","3"
"AKIB","M","6"
"AKIEL","M","3"
"AKIF","M","8"
"AKIL","M","7"
"AKILA","F","5"
"AKILAH","F","4"
"AKIM","M","5"
"AKINA","F","3"
"AKIRA","F","7"
"AKIRA","M","4"
"AKIVA","M","5"
"AKLIMA","F","7"
"AKOSUA","F","5"
"AKRAM","M","13"
"AKSA","F","17"
"AKSAH","F","6"
"AKSHAR","M","3"
"AKSHAY","M","16"
"AKUA","F","7"
"AL","M","13"
"AL-AMIN","M","3"
"ALA","M","3"
"ALAA","F","4"
"ALAINA","F","10"
"ALAMIN","M","5"
"ALAN","M","108"
"ALANA","F","133"
"ALANAH","F","27"
"ALANIS","F","23"
"ALANNA","F","42"
"ALANNAH","F","85"
"ALANTA","F","4"
"ALANYA","F","10"
"ALARA","F","5"
"ALARIC","M","4"
"ALARNA","F","13"
"ALASDAIR","M","63"
"ALASTAIR","M","83"
"ALAW","F","13"
"ALAYNA","F","8"
"ALBA","F","7"
"ALBAN","M","11"
"ALBERT","M","98"
"ALBERTA","F","5"
"ALBERTO","M","5"
"ALBIE","M","29"
"ALBIN","M","6"
"ALBINA","F","5"
"ALBION","M","4"
"ALBY","M","3"
"ALEAH","F","7"
"ALEAHA","F","3"
"ALEASHA","F","14"
"ALEC","M","85"
"ALECIA","F","12"
"ALECK","M","3"
"ALED","M","46"
"ALEEM","M","13"
"ALEEMA","F","10"
"ALEENA","F","67"
"ALEESHA","F","23"
"ALEEYAH","F","3"
"ALEEZA","F","5"
"ALEISHA","F","26"
"ALEJANDRA","F","3"
"ALEJANDRO","M","20"
"ALEK","M","3"
"ALEKSANDAR","M","10"
"ALEKSANDER","M","11"
"ALEKSANDRA","F","15"
"ALEN","M","3"
"ALENA","F","12"
"ALESHA","F","21"
"ALESIA","F","5"
"ALESSANDRA","F","13"
"ALESSANDRO","M","61"
"ALESSIA","F","32"
"ALESSIO","M","12"
"ALETHEA","F","12"
"ALEX","F","229"
"ALEX","M","1427"
"ALEXA","F","29"
"ALEXANDA","M","5"
"ALEXANDER","M","3570"
"ALEXANDRA","F","1049"
"ALEXANDRE","M","39"
"ALEXANDREA","F","8"
"ALEXANDRIA","F","80"
"ALEXANDRINA","F","3"
"ALEXANDROS","M","24"
"ALEXANDRU","M","4"
"ALEXEI","M","3"
"ALEXI","M","4"
"ALEXIA","F","68"
"ALEXIS","F","63"
"ALEXIS","M","8"
"ALEXUS","F","3"
"ALEXZANDER","M","5"
"ALEYNA","F","4"
"ALEYSHA","F","12"
"ALF","M","6"
"ALFIE","M","1142"
"ALFRED","M","272"
"ALFREDO","M","5"
"ALFY","M","5"
"ALHAJI","M","4"
"ALHENA","F","3"
"ALI","M","276"
"ALIA","F","46"
"ALIAH","F","5"
"ALICAN","M","5"
"ALICE","F","1909"
"ALICIA","F","583"
"ALICJA","F","5"
"ALIESHA","F","9"
"ALIEU","M","4"
"ALIHA","F","6"
"ALIKA","F","4"
"ALIM","M","5"
"ALIMA","F","22"
"ALIMAH","F","5"
"ALINA","F","68"
"ALINE","F","3"
"ALIS","F","4"
"ALISA","F","21"
"ALISDAIR","M","6"
"ALISE","F","4"
"ALISHA","F","642"
"ALISHAH","F","10"
"ALISHAN","M","4"
"ALISHBA","F","7"
"ALISHIA","F","28"
"ALISIA","F","9"
"ALISON","F","74"
"ALISSA","F","24"
"ALISSIA","F","6"
"ALISTAIR","M","151"
"ALISTER","M","17"
"ALITA","F","4"
"ALIVIA","F","23"
"ALIX","F","74"
"ALIX","M","10"
"ALIYA","F","49"
"ALIYAH","F","150"
"ALIYYAH","F","6"
"ALIZA","F","11"
"ALIZEE","F","3"
"ALIZEH","F","3"
"ALLAN","M","16"
"ALLANA","F","16"
"ALLANAH","F","13"
"ALLEAH","F","5"
"ALLEGRA","F","18"
"ALLEN","M","10"
"ALLESSE","F","3"
"ALLIE","F","6"
"ALLISHA","F","6"
"ALLISON","F","10"
"ALLIYAH","F","12"
"ALLY","F","14"
"ALLY","M","4"
"ALLYSSA","F","3"
"ALMA","F","6"
"ALMAAS","F","3"
"ALMAS","F","6"
"ALMIRA","F","5"
"ALPER","M","3"
"ALPHIE","M","4"
"ALTHEA","F","3"
"ALUN","M","9"
"ALVARO","M","3"
"ALVIN","M","11"
"ALVINA","F","4"
"ALYA","F","9"
"ALYCE","F","4"
"ALYCIA","F","19"
"ALYS","F","53"
"ALYSE","F","3"
"ALYSHA","F","83"
"ALYSHIA","F","7"
"ALYSIA","F","23"
"ALYSON","F","5"
"ALYSSA","F","97"
"ALYSSE","F","3"
"ALYSSIA","F","17"
"ALYX","F","24"
"ALYXANDRA","F","5"
"ALZBETA","F","3"
"AMA","F","6"
"AMAAD","M","9"
"AMAAL","F","4"
"AMAAN","M","110"
"AMAANI","F","12"
"AMAAR","M","6"
"AMAARA","F","4"
"AMAARAH","F","7"
"AMABEL","F","3"
"AMAD","M","3"
"AMAIA","F","4"
"AMAL","F","43"
"AMALIA","F","21"
"AMALIE","F","3"
"AMAN","F","14"
"AMAN","M","88"
"AMANA","F","8"
"AMANDA","F","93"
"AMANDEEP","F","15"
"AMANDEEP","M","28"
"AMANDINE","F","3"
"AMANI","F","38"
"AMANI","M","7"
"AMANJOT","F","4"
"AMANJOT","M","3"
"AMANPREET","F","24"
"AMANRAJ","M","3"
"AMAR","M","45"
"AMARA","F","33"
"AMARACHI","F","3"
"AMARAH","F","9"
"AMARDEEP","M","11"
"AMARI","M","8"
"AMARIS","F","3"
"AMARJOT","M","3"
"AMARPAL","M","3"
"AMARRI","M","3"
"AMATULLAH","F","6"
"AMAYA","F","12"
"AMBA","F","16"
"AMBAH","F","4"
"AMBAR","F","9"
"AMBER","F","1393"
"AMBER-JADE","F","5"
"AMBER-LEIGH","F","5"
"AMBER-LILY","F","3"
"AMBER-LOUISE","F","5"
"AMBER-MAE","F","3"
