"NAME","SEX","COUNT"
"AARON","M","71"
"ABIGAIL","F","6"
"ADA","F","3"
"ADAM","M","98"
"ADELE","F","19"
"ADELINE","F","3"
"ADELLE","F","3"
"ADRIAN","M","174"
"ADRIENNE","F","12"
"AENGUS","M","5"
"AGNES","F","7"
"AIDAN","M","240"
"AIDEEN","F","39"
"AIDEN","M","22"
"AIFRIC","F","4"
"AILBHE","F","15"
"AILEEN","F","73"
"AILIS","F","7"
"AILISH","F","32"
"AIMEE","F","19"
"AINE","F","169"
"AISHLING","F","41"
"AISLING","F","281"
"AISLINN","F","9"
"ALAN","M","733"
"ALANA","F","9"
"ALANNA","F","5"
"ALBERT","M","17"
"ALEX","M","6"
"ALEXANDER","M","32"
"ALEXANDRA","F","13"
"ALEXIS","M","3"
"ALFRED","M","4"
"ALI","M","3"
"ALICE","F","39"
"ALICIA","F","8"
"ALISON","F","130"
"ALLAN","M","11"
"ALLEN","M","19"
"ALLISON","F","16"
"ALMA","F","18"
"ALVA","F","7"
"ALVIN","M","7"
"AMANDA","F","215"
"AMBER","F","3"
"AMELIA","F","6"
"AMIE","F","3"
"AMY","F","181"
"ANA","F","3"
"ANASTASIA","F","5"
"ANDRE","M","3"
"ANDREA","F","93"
"ANDREW","M","456"
"ANDRINA","F","9"
"ANGELA","F","101"
"ANGELINA","F","13"
"ANGELINE","F","9"
"ANGUS","M","3"
"ANITA","F","97"
"ANN","F","342"
"ANNA","F","142"
"ANNABEL","F","3"
"ANNE","F","355"
"ANNE-MARIE","F","4"
"ANNETTE","F","60"
"ANNIE","F","18"
"ANNMARIE","F","9"
"ANTHONY","M","493"
"ANTOIN","M","4"
"ANTOINETTE","F","46"
"ANTONIA","F","5"
"ANTONIO","M","6"
"AODAN","M","3"
"AODHAGAN","M","4"
"AODHAN","M","5"
"AOIBHEANN","F","7"
"AOIBHINN","F","5"
"AOIFA","F","3"
"AOIFE","F","466"
"AONGHUS","M","8"
"AONGUS","M","3"
"APRIL","F","12"
"ARLENE","F","27"
"ARON","M","4"
"ARRON","M","4"
"ARTHUR","M","12"
"ASHLEY","F","6"
"ASHLEY","M","12"
"ASHLING","F","70"
"ASSUMPTA","F","3"
"ATTRACTA","F","3"
"AUDREY","F","102"
"AUGUSTINE","M","6"
"AUSTIN","M","21"
"AVA","F","5"
"AVEEN","F","3"
"AVRIL","F","65"
"BAIRBRE","F","3"
"BARBARA","F","77"
"BARRA","M","5"
"BARRIE","M","4"
"BARRY","M","443"
"BARTHOLOMEW","M","7"
"BEATRICE","F","6"
"BELINDA","F","13"
"BEN","M","5"
"BENEDICT","M","4"
"BENJAMIN","M","13"
"BERNADETTE","F","123"
"BERNADINE","F","5"
"BERNARD","M","116"
"BERNICE","F","9"
