"NAME","SEX","COUNT"
"AAHIL","M","3"
"AALIYAH","F","21"
"AARAV","M","3"
"AARON","M","271"
"ABBEY","F","10"
"ABBIE","F","97"
"ABBY","F","20"
"ABDUL","M","11"
"ABDULLAH","M","14"
"ABDULRAHMAN","M","5"
"ABEL","M","4"
"ABI","F","12"
"ABIGAEL","F","5"
"ABIGAIL","F","114"
"ABRAHAM","M","6"
"ADA","F","33"
"ADALINE","F","4"
"ADALYNN","F","5"
"ADAM","M","400"
"ADAS","M","3"
"ADDISON","F","12"
"ADELA","F","3"
"ADELAIDE","F","3"
"ADELE","F","8"
"ADELINA","F","10"
"ADELINE","F","5"
"ADOMAS","M","4"
"ADRIAN","M","40"
"ADRIANA","F","4"
"ADRIANNA","F","3"
"ADRIANS","M","4"
"ADRIJA","F","4"
"AEDAN","M","7"
"AEDIN","F","6"
"AELA","F","5"
"AGATA","F","5"
"AGATHA","F","3"
"AGNES","F","5"
"AHMAD","M","8"
"AHMED","M","14"
"AIBHE","F","3"
"AIBHILIN","F","3"
"AIBHIN","F","8"
"AIBHLINN","F","7"
"AIDA","F","10"
"AIDAN","M","152"
"AIDEEN","F","19"
"AIDEN","M","26"
"AIFRIC","F","5"
"AILBE","M","3"
"AILBHE","F","64"
"AILEEN","F","13"
"AILISE","F","3"
"AILISH","F","8"
"AIMEE","F","45"
"AINE","F","83"
"AISHA","F","17"
"AISLING","F","84"
"AISLINN","F","4"
"AIZA","F","3"
"AIZAH","F","3"
"AJ","M","6"
"AJAY","M","9"
"ALAINA","F","4"
"ALAN","M","60"
"ALANA","F","11"
"ALANNA","F","44"
"ALANNAH","F","96"
"ALBA","F","10"
"ALBERT","M","13"
"ALBIE","M","4"
"ALBY","M","3"
"ALEC","M","3"
"ALEENA","F","6"
"ALEISHA","F","3"
"ALEKS","M","8"
"ALEKSANDER","M","25"
"ALEKSANDRA","F","16"
"ALENA","F","4"
"ALESHA","F","11"
"ALESIA","F","7"
"ALESSANDRO","M","4"
"ALESSIA","F","5"
"ALEX","F","26"
"ALEX","M","320"
"ALEXA","F","29"
"ALEXANDER","M","160"
"ALEXANDRA","F","64"
"ALEXANDRIA","F","5"
"ALEXANDRU","M","13"
"ALEXIA","F","10"
"ALEXIS","F","18"
"ALFIE","M","149"
"ALFRED","M","11"
"ALI","F","18"
"ALI","M","20"
"ALIA","F","7"
"ALICE","F","181"
"ALICIA","F","36"
"ALICJA","F","50"
"ALINA","F","10"
"ALISA","F","7"
"ALISE","F","4"
"ALISHA","F","25"
"ALISON","F","53"
"ALISTAIR","M","3"
"ALIYA","F","6"
"ALIYAH","F","7"
"ALIZA","F","4"
"ALLIE","F","20"
"ALLISON","F","7"
"ALLY","F","15"
"ALMA","F","7"
"ALVA","F","4"
"ALYA","F","3"
"ALYSSA","F","29"
"ALYSSIA","F","3"
"AMALIA","F","4"
"AMANDA","F","10"
"AMARA","F","5"
"AMBER","F","107"
"AMBROSE","M","3"
"AMELIA","F","369"
"AMELIA-LILY","F","3"
"AMELIA-ROSE","F","6"
"AMELIE","F","30"
"AMELIJA","F","4"
"AMINA","F","6"
"AMINAH","F","3"
"AMIR","M","6"
"AMIRA","F","12"
"AMIRAH","F","3"
"AMY","F","133"
"ANA","F","21"
"ANABELLE","F","11"
"ANABIA","F","4"
"ANAIS","F","7"
"ANAS","M","3"
"ANASTACIA","F","3"
"ANASTASIA","F","17"
"ANASTAZJA","F","6"
"ANAYA","F","10"
"ANDREA","F","16"
"ANDREEA","F","8"
"ANDREI","M","9"
"ANDREW","M","98"
"ANDY","M","15"
"ANGEL","F","9"
"ANGELA","F","7"
"ANGELINA","F","4"
"ANIELA","F","3"
"ANITA","F","3"
"ANN","F","7"
"ANNA","F","288"
"ANNA ROSE","F","3"
"ANNABEL","F","19"
"ANNABELL","F","3"
"ANNABELLA","F","3"
"ANNABELLE","F","42"
"ANNALISE","F","18"
"ANNE","F","9"
"ANNIE","F","81"
"ANNMARIE","F","3"
"ANTHONY","M","84"
"ANTON","M","5"
"ANTONI","M","67"
"ANTONIA","F","14"
"ANTONINA","F","12"
"ANTONIO","M","7"
"ANU","F","3"
"ANYA","F","3"
"AODH","M","4"
"AODHAN","M","24"
"AOIBH","F","17"
"AOIBHE","F","54"
"AOIBHEANN","F","82"
"AOIBHIN","F","37"
"AOIBHINN","F","100"
"AOIFE","F","300"
"AOILEANN","F","7"
"AOISE","F","3"
"APRIL","F","33"
"ARABELLA","F","15"
"ARAN","M","4"
"ARCHIE","M","58"
"ARDAN","M","3"
"ARHAM","M","8"
"ARIA","F","58"
"ARIAH","F","4"
"ARIANA","F","34"
"ARIANNA","F","17"
"ARIANNE","F","4"
"ARIELLA","F","4"
"ARIYA","F","5"
"ARJUN","M","4"
"ARKADIUSZ","M","3"
"ARLO","M","22"
"ARMAN","M","3"
"ARMANDAS","M","6"
"ARMIN","M","4"
"ARNOLD","M","3"
"ARON","M","15"
"ARONAS","M","5"
"ARRAN","M","3"
"ART","M","16"
"ARTEM","M","4"
"ARTHUR","M","64"
"ARTUR","M","12"
"ARTYOM","M","4"
"ARWEN","F","5"
"ARYA","F","22"
"ARYAN","M","9"
"ASHER","M","6"
"ASHLEIGH","F","6"
"ASHLEY","F","10"
"ASHLEY","M","3"
"ASHLING","F","4"
"ASHLYN","F","3"
"ASHTON","M","9"
"ASIYA","F","4"
"ASTRID","F","5"
"ATLAS","M","4"
"AUBREE","F","7"
"AUBREY","F","5"
"AUDREY","F","8"
"AUGUSTAS","M","3"
"AUGUSTE","F","3"
"AUGUSTINE","M","3"
"AURELIA","F","8"
"AURORA","F","14"
"AUSTEJA","F","4"
"AUSTIN","M","26"
"AUTUMN","F","7"
"AVA","F","388"
"AVA-ROSE","F","6"
"AVAH","F","6"
