"NAME","SEX","COUNT"
"AJ","M","4"
"Aaliyah","F","8"
"Aaron","M","59"
"Abaigh","F","3"
"Abbey","F","3"
"Abbie","F","44"
"Abby","F","11"
"Abel","M","3"
"Abi","F","5"
"Abigail","F","49"
"Adam","M","145"
"Adas","M","4"
"Adrian","M","3"
"Adrianna","F","6"
"Ahmed","M","3"
"Aidan","M","36"
"Aideen","F","3"
"Aiden","M","13"
"Aimee","F","38"
"Aisling","F","9"
"Ajay","M","3"
"Alan","M","14"
"Alana","F","3"
"Alanna","F","12"
"Alannah","F","10"
"Alaya","F","3"
"Alba","F","7"
"Albert","M","3"
"Aleksander","M","5"
"Aleksandra","F","7"
"Alesha","F","9"
"Alex","F","9"
"Alex","M","70"
"Alexa","F","13"
"Alexander","M","92"
"Alexandra","F","17"
"Alexis","F","13"
"Alfie","M","120"
"Alfred","M","3"
"Alice","F","35"
"Alicia","F","16"
"Alicja","F","3"
"Alisha","F","13"
"Alivia","F","4"
"Aliya","F","3"
"Aliyah","F","3"
"Allie","F","5"
"Alysha","F","3"
"Alyssa","F","7"
"Amalia","F","3"
"Amber","F","46"
"Amelia","F","175"
"Amelia-Rose","F","6"
"Amelie","F","17"
"Amie","F","3"
"Amira","F","7"
"Amy","F","58"
"Amy-Rose","F","4"
"Ana","F","8"
"Anabelle","F","3"
"Andrew","M","34"
"Angel","F","5"
"Angelina","F","3"
"Angelo","M","4"
"Angus","M","4"
"Anna","F","150"
"Anna-Rose","F","3"
"Annabel","F","16"
"Annabelle","F","29"
"Annalise","F","3"
"Annie","F","73"
"Anthony","M","25"
"Anton","M","6"
"Antoni","M","10"
"Antonia","F","3"
"Antonina","F","3"
"Antonio","M","3"
"Anya","F","5"
"Aodhan","M","46"
"Aoibh","F","11"
"Aoibhe","F","18"
"Aoibheann","F","28"
"Aoibhin","F","11"
"Aoibhinn","F","17"
"Aoife","F","132"
"Aoife-Rose","F","4"
"April","F","8"
"Arabella","F","6"
"Archie","M","55"
"Aria","F","26"
