"NAME","SEX","COUNT"
"AARON","M","30"
"ABIGAIL","F","11"
"ABINA","F","7"
"ADAM","M","21"
"ADELE","F","21"
"ADRIAN","M","237"
"ADRIANNE","F","4"
"ADRIENNE","F","25"
"AENGUS","M","6"
"AGNES","F","17"
"AIDAN","M","189"
"AIDEEN","F","48"
"AIDEN","M","30"
"AIFRIC","F","4"
"AILBHE","F","9"
"AILEEN","F","74"
"AILIS","F","5"
"AILISH","F","17"
"AINE","F","107"
"AISHLING","F","11"
"AISLING","F","209"
"AISLINN","F","6"
"ALAIN","M","4"
"ALAN","M","747"
"ALBERT","M","25"
"ALEX","M","3"
"ALEXANDER","M","27"
"ALEXANDRA","F","12"
"ALEXIS","F","4"
"ALFRED","M","6"
"ALICE","F","58"
"ALICIA","F","7"
"ALISON","F","145"
"ALISTAIR","M","3"
"ALLAN","M","27"
"ALLEN","M","24"
"ALLISON","F","22"
"ALMA","F","9"
"ALVA","M","4"
"ALVIN","M","4"
"ALWIN","M","3"
"ALYSON","F","4"
"AMANDA","F","225"
"AMBER","F","4"
"AMELIA","F","4"
"AMY","F","30"
"ANASTASIA","F","10"
"ANDRE","M","11"
"ANDREA","F","77"
"ANDREW","M","279"
"ANGELA","F","151"
"ANGELINA","F","11"
"ANGELINE","F","3"
"ANGELIQUE","F","4"
"ANITA","F","102"
"ANN","F","424"
"ANNA","F","135"
"ANNE","F","413"
"ANNETTE","F","77"
"ANNIE","F","5"
"ANNMARIE","F","3"
"ANTHEA","F","5"
"ANTHONY","M","521"
"ANTOINETTE","F","53"
"ANTON","M","3"
"ANTONIA","F","4"
"ANTONIO","M","3"
"ANTONY","M","3"
"ANYA","F","3"
"AOIBHEANN","F","6"
"AOIFE","F","157"
"AOILEANN","F","5"
"AONGHUS","M","8"
"ARLENE","F","13"
"ARON","M","3"
"ARTHUR","M","17"
"ASA","M","3"
"ASHLEY","M","18"
"ASHLING","F","73"
"ASSUMPTA","F","5"
"ATTRACTA","F","4"
"AUBREY","M","4"
"AUDREY","F","140"
"AUGUSTINE","M","8"
"AUSTIN","M","29"
"AVERIL","F","5"
"AVRIL","F","53"
"BAIRBRE","F","8"
"BARBARA","F","128"
"BARRIE","M","4"
"BARRY","M","263"
"BARTHOLOMEW","M","14"
"BASIL","M","4"
"BELINDA","F","20"
"BENEDICT","M","5"
"BENJAMIN","M","10"
"BERNADETTE","F","162"
"BERNARD","M","131"
"BERNARDINE","F","3"
"BERNICE","F","7"
"BEVERLEY","F","4"
"BLAITHIN","F","7"
"BLANAID","F","6"
"BLATHNAID","F","5"
"BREDA","F","28"
"BREEDA","F","6"
"BREEDGE","F","4"
"BREEGE","F","7"
"BREFFNI","M","5"
"BREID","F","5"
"BRENDA","F","96"
"BRENDAN","M","381"
"BRIAN","M","726"
"BRID","F","35"
"BRIDGEEN","F","3"
"BRIDGET","F","213"
"BRIDIE","F","5"
"BRIGHID","F","5"
"BRIGID","F","83"
"BRONA","F","8"
"BRONAGH","F","6"
"BRONWYN","F","5"
"BRUCE","M","6"
"BRYAN","M","54"
"CAIMIN","M","3"
"CAIT","F","8"
"CAITHRIONA","F","3"
"CAITLIN","F","3"
"CAITRIONA","F","65"
