"NAME","SEX","COUNT"
"Aaron","M","203"
"Abbey","F","5"
"Abbi","F","4"
"Abbie","F","24"
"Abby","F","7"
"Abigail","F","30"
"Adam","M","251"
"Adele","F","3"
"Adrian","M","5"
"Aidan","M","41"
"Aideen","F","7"
"Aiden","M","3"
"Aileen","F","4"
"Ailise","F","3"
"Ailish","F","4"
"Aimee","F","111"
"Aine","F","64"
"Aisha","F","6"
"Aislin","F","3"
"Aisling","F","38"
"Aislinn","F","13"
"Alan","M","18"
"Alana","F","26"
"Alanna","F","17"
"Alannah","F","11"
"Alastair","M","8"
"Alex","F","12"
"Alex","M","10"
"Alexander","M","59"
"Alexandra","F","48"
"Alice","F","36"
"Alicia","F","14"
"Alisha","F","10"
"Alison","F","18"
"Alistair","M","5"
"Allan","M","6"
"Allister","M","3"
"Amanda","F","11"
"Amber","F","26"
"Amie","F","6"
"Amy","F","245"
"Amy-Leigh","F","3"
"Ana","F","5"
"Andrea","F","16"
"Andrew","M","211"
"Angela","F","4"
"Angus","M","5"
"Ann","F","6"
"Ann-Marie","F","3"
"Anna","F","115"
"Annabel","F","3"
"Annalise","F","4"
"Anne","F","6"
"Annie","F","20"
"Anthony","M","31"
"Anton","M","3"
"Antonia","F","8"
"Antony","M","3"
"Aodhan","M","17"
"Aoibheann","F","14"
"Aoibhinn","F","7"
"Aoife","F","120"
"April","F","4"
"Aran","M","4"
"Aron","M","3"
"Ashleigh","F","21"
"Ashley","F","9"
"Ashley","M","8"
"Ashton","F","4"
"Ava","F","3"
"Bailey","F","3"
"Bailey","M","12"
"Barry","M","15"
"Ben","M","86"
"Benjamin","M","81"
"Bernard","M","10"
"Beth","F","35"
"Bethan","F","5"
"Bethany","F","72"
"Billie","F","3"
"Billy","M","4"
"Blain","M","4"
"Blaine","M","4"
"Blaithin","F","3"
"Blake","M","7"
"Blathnaid","F","3"
"Bobby","M","3"
"Brad","M","7"
"Bradley","M","44"
"Brandon","M","48"
"Breandan","M","4"
"Brenda","F","3"
"Brendan","M","35"
"Brenna","F","4"
"Brett","M","7"
"Brian","M","27"
"Brianna","F","8"
"Bridget","F","4"
"Briege","F","3"
"Brittany","F","9"
"Brogan","M","4"
"Brona","F","3"
"Bronach","F","5"
"Bronagh","F","38"
"Bronwyn","F","4"
"Brooke","F","17"
"Bruce","M","3"
"Bryan","M","8"
"Cahir","M","9"
"Cailean","M","3"
"Cailin","F","7"
"Cain","M","7"
"Caithlin","F","3"
"Caitilin","F","5"
"Caitlin","F","207"
"Caitlyn","F","5"
"Caitriona","F","8"
"Caleb","M","16"
"Callan","M","5"
"Callum","M","105"
"Calum","M","22"
"Calvin","M","23"
"Cameron","M","97"
"Caoimhe","F","94"
"Caoimhin","M","14"
"Caolan","M","104"
"Caolin","M","5"
"Caomhan","M","6"
"Cara","F","31"
"Caragh","F","4"
"Carl","M","15"
"Carla","F","19"
"Carlie","F","3"
"Carly","F","16"
"Carol","F","3"
"Caroline","F","19"
"Carrie","F","4"
"Carter","M","11"
"Casey","F","10"
"Cassie","F","6"
"Cathair","M","6"
"Cathal","M","24"
"Catherine","F","93"
"Cathryn","F","3"
"Catriona","F","13"
"Ceara","F","3"
"Celine","F","4"
"Cerys","F","4"
"Chantel","F","5"
"Chantelle","F","27"
"Charlene","F","7"
"Charles","M","26"
"Charlie","M","12"
"Charlotte","F","59"
"Charly","F","3"
"Charmaine","F","3"
"Chelsea","F","66"
"Chelsey","F","5"
"Chelsie","F","4"
"Cherith","F","4"
"Chloe","F","434"
"Chloe-Louise","F","4"
"Chris","M","3"
"Christian","M","13"
"Christina","F","12"
