"NAME","SEX","COUNT"
"AARON","F","70"
"AARON","M","6582"
"AARONETTE","F","6"
"AARRON","M","11"
"ABBE","F","20"
"ABBEY","F","34"
"ABBI","F","7"
"ABBIE","F","58"
"ABBIGAIL","F","7"
"ABBOTT","M","6"
"ABBY","F","171"
"ABDON","M","6"
"ABDUL","M","43"
"ABDULLAH","M","14"
"ABE","M","34"
"ABEL","M","283"
"ABELARDO","M","53"
"ABELINO","M","5"
"ABIE","M","8"
"ABIGAIL","F","362"
"ABIGAL","F","5"
"ABIGALE","F","5"
"ABIGAYLE","F","5"
"ABIMAEL","M","5"
"ABNER","M","26"
"ABRA","F","16"
"ABRAHAM","M","353"
"ABRAM","M","42"
"ABRAN","M","16"
"ABRIL","F","6"
"ACE","M","16"
"ACEY","M","7"
"ACIE","M","17"
"ACQUANETTA","F","9"
"ADA","F","238"
"ADAH","F","8"
"ADAIR","F","10"
"ADALBERTO","M","60"
"ADALIA","F","5"
"ADAM","F","21"
"ADAM","M","4319"
"ADAMS","M","8"
"ADAN","M","109"
"ADDIE","F","52"
"ADDISON","M","34"
"ADE","M","6"
"ADEL","F","7"
"ADELA","F","94"
"ADELAIDA","F","38"
"ADELAIDE","F","14"
"ADELBERT","M","10"
"ADELE","F","104"
"ADELIA","F","15"
"ADELINA","F","47"
"ADELINE","F","41"
"ADELITA","F","16"
"ADELL","F","7"
"ADELL","M","6"
"ADELLA","F","21"
"ADELLE","F","19"
"ADEN","M","24"
"ADENA","F","30"
"ADIN","M","7"
"ADINA","F","98"
"ADINE","F","7"
"ADNAN","M","6"
"ADOLF","M","10"
"ADOLFO","M","127"
"ADOLPH","M","74"
"ADOLPHO","M","5"
"ADOLPHUS","M","23"
"ADONICA","F","15"
"ADONIS","M","23"
"ADONNA","F","12"
"ADORA","F","6"
"ADRA","F","7"
"ADRAIN","F","26"
"ADRAIN","M","71"
"ADRAINE","F","11"
"ADREA","F","11"
"ADREAN","F","6"
"ADREAN","M","6"
"ADREN","M","7"
"ADRENA","F","11"
"ADRIA","F","98"
"ADRIAN","F","214"
"ADRIAN","M","1296"
"ADRIANA","F","458"
"ADRIANE","F","167"
"ADRIANN","F","8"
"ADRIANNA","F","63"
"ADRIANNE","F","196"
"ADRIANO","M","10"
"ADRIEL","M","8"
"ADRIEN","F","14"
"ADRIEN","M","24"
"ADRIENE","F","40"
"ADRIENNA","F","9"
"ADRIENNE","F","1003"
"ADRINA","F","17"
"ADRION","M","7"
"ADRON","M","9"
"AERON","M","5"
"AFENI","F","5"
"AFRICA","F","22"
"AFRIKA","F","6"
"AGAPITO","M","19"
"AGATHA","F","20"
"AGNES","F","120"
"AGOSTINO","M","8"
"AGUEDA","F","8"
"AGUSTIN","M","111"
"AGUSTINA","F","12"
"AHARON","M","7"
"AHMAD","M","48"
"AHMED","M","41"
"AHNA","F","10"
"AHREN","M","5"
"AHRON","M","6"
"AIDA","F","181"
"AIDAN","M","15"
"AIDE","F","19"
"AIDEN","M","6"
"AILEEN","F","237"
"AILENE","F","11"
"AILI","F","6"
"AILISA","F","7"
"AILSA","F","8"
"AIME","F","19"
"AIMEE","F","1376"
"AIMI","F","5"
"AIMIE","F","6"
"AINE","F","7"
"AINSLEY","F","7"
"AIRICA","F","5"
"AISHA","F","51"
"AISHAH","F","14"
"AISSA","F","7"
"AJ","M","6"
"AJAY","M","20"
"AKBAR","M","5"
"AKEMI","F","5"
"AKIBA","F","6"
"AKIKO","F","10"
"AKIL","M","6"
"AKIM","M","7"
"AKIRA","M","7"
"AL","F","10"
"AL","M","149"
"ALACIA","F","6"
"ALAIN","M","43"
"ALAINA","F","74"
"ALAINE","F","12"
"ALAN","F","23"
"ALAN","M","3560"
"ALANA","F","250"
"ALANDA","F","24"
"ALANDO","M","9"
"ALANDRA","F","5"
"ALANE","F","37"
"ALANIA","F","5"
"ALANNA","F","103"
"ALANZO","M","6"
"ALARIC","M","24"
"ALASTAIR","M","9"
"ALAYNA","F","21"
"ALAYNE","F","26"
"ALBA","F","25"
"ALBAN","M","5"
"ALBARO","M","7"
"ALBERT","F","26"
"ALBERT","M","3073"
"ALBERTA","F","140"
"ALBERTHA","F","9"
"ALBERTINA","F","17"
"ALBERTINE","F","6"
"ALBERTO","F","6"
"ALBERTO","M","717"
"ALBERTUS","M","5"
"ALBIN","M","13"
"ALBINA","F","9"
"ALBINO","M","19"
"ALCIDE","M","5"
"ALCIDES","M","7"
"ALCINDOR","M","9"
"ALDA","F","13"
"ALDEN","M","59"
"ALDO","M","76"
"ALDON","M","9"
"ALDONA","F","5"
"ALDORA","F","6"
"ALDRIC","M","12"
"ALDRICH","M","8"
"ALDRICK","M","8"
"ALDRIN","M","5"
"ALEAH","F","10"
"ALEASE","F","8"
"ALEASHA","F","7"
"ALEATHA","F","10"
"ALEATHIA","F","7"
"ALEC","M","105"
"ALECIA","F","203"
"ALEECE","F","9"
"ALEEN","F","5"
"ALEESHA","F","7"
"ALEGANDRO","M","5"
"ALEIDA","F","14"
"ALEISA","F","6"
"ALEISHA","F","14"
"ALEJANDRA","F","78"
"ALEJANDRINA","F","18"
"ALEJANDRO","M","588"
"ALEJO","M","8"
"ALEKSANDAR","M","5"
"ALEN","M","10"
"ALENA","F","68"
"ALENDA","F","8"
"ALENE","F","23"
"ALESA","F","18"
"ALESCIA","F","5"
"ALESE","F","7"
"ALESHA","F","74"
"ALESHIA","F","27"
"ALESIA","F","92"
"ALESSA","F","5"
"ALESSANDRA","F","29"
"ALESSANDRO","M","24"
"ALETA","F","64"
"ALETHA","F","89"
"ALETHEA","F","87"
"ALETHIA","F","40"
"ALETTA","F","17"
"ALEX","F","15"
"ALEX","M","1404"
"ALEXA","F","85"
"ALEXANDER","F","17"
