"NAME","SEX","COUNT"
"AARON","F","7"
"AARON","M","974"
"ABBE","F","32"
"ABBEY","F","12"
"ABBIE","F","71"
"ABBOTT","M","11"
"ABBY","F","108"
"ABDON","M","5"
"ABDUL","M","9"
"ABE","M","58"
"ABEL","M","225"
"ABELARDO","M","43"
"ABELINO","M","9"
"ABIGAIL","F","147"
"ABNER","M","19"
"ABRAHAM","M","304"
"ABRAM","M","32"
"ABRAN","M","9"
"ABUNDIO","M","10"
"ACE","M","19"
"ACEY","M","6"
"ACIE","M","20"
"ACQUANETTA","F","17"
"ADA","F","444"
"ADAH","F","9"
"ADAIR","F","12"
"ADALBERTO","M","25"
"ADALIA","F","10"
"ADAM","M","281"
"ADAN","M","36"
"ADANA","F","5"
"ADDIE","F","189"
"ADDIE","M","8"
"ADDISON","M","41"
"ADEL","F","6"
"ADELA","F","120"
"ADELAIDA","F","32"
"ADELAIDE","F","55"
"ADELBERT","M","18"
"ADELE","F","423"
"ADELIA","F","25"
"ADELINA","F","45"
"ADELINE","F","92"
"ADELITA","F","27"
"ADELL","F","50"
"ADELL","M","12"
"ADELLA","F","34"
"ADELLE","F","17"
"ADEN","M","5"
"ADENA","F","12"
"ADINA","F","17"
"ADLAI","M","7"
"ADOLF","M","10"
"ADOLFO","M","88"
"ADOLPH","M","146"
"ADOLPHUS","M","47"
"ADONICA","F","7"
"ADONIS","M","23"
"ADONNA","F","8"
"ADORA","F","9"
"ADRAIN","F","5"
"ADRAIN","M","28"
"ADREAN","F","5"
"ADREN","M","7"
"ADRIA","F","35"
"ADRIAN","F","95"
"ADRIAN","M","367"
"ADRIANA","F","71"
"ADRIANE","F","25"
"ADRIANN","F","5"
"ADRIANNA","F","10"
"ADRIANNE","F","66"
"ADRIEL","M","11"
"ADRIEN","F","6"
"ADRIEN","M","11"
"ADRIENE","F","8"
"ADRIENNE","F","648"
"ADRON","M","5"
"AFTON","F","6"
"AGAPITO","M","25"
"AGATHA","F","51"
"AGGIE","F","13"
"AGNES","F","525"
"AGOSTINO","M","5"
"AGUSTIN","M","70"
"AGUSTINA","F","6"
"AGUSTINE","M","7"
"AHMED","M","5"
"AIDA","F","193"
"AIDE","F","7"
"AILEEN","F","188"
"AILENE","F","23"
"AIMEE","F","104"
"AL","F","7"
"AL","M","312"
"ALADINO","M","5"
"ALAIN","M","15"
"ALAINA","F","8"
"ALAINE","F","20"
"ALAN","F","13"
"ALAN","M","8709"
"ALANA","F","139"
"ALANDA","F","8"
"ALANE","F","52"
"ALANNA","F","50"
"ALANSON","M","7"
"ALARIC","M","6"
"ALAYNE","F","17"
"ALBA","F","39"
"ALBAN","M","9"
"ALBARO","M","5"
"ALBERT","F","31"
"ALBERT","M","5431"
"ALBERTA","F","507"
"ALBERTA","M","6"
"ALBERTEEN","F","5"
"ALBERTHA","F","55"
"ALBERTINA","F","5"
"ALBERTINE","F","16"
"ALBERTO","M","325"
"ALBIN","M","20"
"ALBINA","F","14"
"ALBINO","M","11"
"ALBION","M","6"
"ALCIDE","M","8"
"ALCIDES","M","5"
"ALDA","F","28"
"ALDEN","M","86"
"ALDENA","F","6"
"ALDINE","F","6"
"ALDO","M","50"
"ALDON","M","13"
"ALDONA","F","7"
"ALDORA","F","6"
"ALDRIC","M","6"
"ALDRICH","M","9"
"ALEAN","F","10"
"ALEASE","F","14"
"ALEATHA","F","13"
"ALEC","M","42"
"ALECIA","F","62"
"ALEDA","F","22"
"ALEEN","F","8"
"ALEENE","F","9"
"ALEJANDRA","F","13"
"ALEJANDRINA","F","5"
"ALEJANDRO","M","160"
"ALEJO","M","8"
"ALEN","M","13"
"ALENA","F","15"
"ALENE","F","73"
"ALESA","F","11"
"ALESIA","F","62"
"ALESSANDRO","M","6"
"ALETA","F","205"
"ALETHA","F","90"
"ALETHEA","F","47"
"ALETHIA","F","34"
"ALETTA","F","7"
"ALEX","F","8"
"ALEX","M","742"
"ALEXA","F","33"
"ALEXANDER","M","1236"
"ALEXANDRA","F","167"
"ALEXANDRE","M","5"
"ALEXANDRIA","F","45"
"ALEXANDRO","M","15"
"ALEXIA","F","19"
"ALEXINE","F","7"
"ALEXIS","F","177"
"ALEXIS","M","33"
"ALF","M","11"
"ALFERD","M","16"
"ALFONSA","M","5"
"ALFONSE","M","19"
"ALFONSO","M","410"
"ALFONZA","M","41"
"ALFONZO","M","71"
"ALFORD","M","78"
"ALFRED","F","16"
"ALFRED","M","3051"
"ALFREDA","F","230"
"ALFREDA","M","7"
"ALFREDIA","F","40"
"ALFREDO","F","6"
"ALFREDO","M","408"
"ALFREIDA","F","8"
"ALFRETTA","F","7"
"ALFRIEDA","F","5"
"ALGER","M","9"
"ALGERNON","M","9"
"ALGIE","M","14"
"ALGIRDAS","M","6"
"ALGIS","M","11"
"ALI","M","20"
"ALICA","F","7"
"ALICE","F","5267"
"ALICE","M","10"
"ALICEA","F","6"
"ALICIA","F","923"
"ALIDA","F","60"
"ALIENE","F","6"
"ALINA","F","10"
"ALINDA","F","24"
"ALINE","F","79"
"ALISA","F","138"
"ALISE","F","13"
"ALISHA","F","7"
"ALISIA","F","9"
"ALISON","F","619"
"ALISON","M","7"
"ALISSA","F","21"
"ALITA","F","13"
"ALIVIA","F","6"
"ALIX","F","16"
"ALIZA","F","7"
"ALLA","F","5"
"ALLAN","F","6"
"ALLAN","M","1954"
"ALLANA","F","10"
"ALLEAN","F","13"
"ALLEEN","F","6"
"ALLEGRA","F","6"
"ALLEN","F","23"
"ALLEN","M","4827"
"ALLENA","F","6"
"ALLENE","F","72"
"ALLIE","F","57"
"ALLIE","M","29"
"ALLINE","F","6"
"ALLISON","F","292"
"ALLISON","M","42"
"ALLYN","F","37"
"ALLYN","M","56"
"ALLYNE","F","6"
"ALLYSON","F","112"
"ALMA","F","1011"
"ALMA","M","14"
"ALMARIE","F","6"
"ALMEDA","F","16"
"ALMER","M","10"
"ALMETA","F","21"
"ALMETTA","F","9"
"ALMIRA","F","10"
"ALMON","M","10"
"ALMOND","M","6"
"ALNITA","F","5"
"ALOHA","F","11"
"ALOIS","M","14"
"ALOMA","F","7"
"ALON","M","8"
"ALONA","F","14"
"ALONDA","F","5"
"ALONSO","M","18"
"ALONZA","M","51"
"ALONZO","F","5"
"ALONZO","M","372"
"ALOYSIUS","M","30"
"ALPHA","F","21"
"ALPHA","M","14"
"ALPHEUS","M","5"
"ALPHONSA","M","8"
"ALPHONSE","M","66"
"ALPHONSO","M","279"
"ALPHONZA","M","18"
"ALPHONZO","M","26"
"ALROY","M","12"
"ALSTON","M","12"
"ALTA","F","114"
"ALTAGRACIA","F","6"
"ALTAMESE","F","9"
"ALTHA","F","14"
"ALTHEA","F","308"
"ALTHIA","F","8"
"ALTON","M","596"
"ALVA","F","90"
"ALVA","M","68"
"ALVAH","M","28"
"ALVAN","M","9"
"ALVARO","M","65"
"ALVEN","M","8"
"ALVENA","F","12"
"ALVENIA","F","5"
"ALVERA","F","15"
"ALVERNON","M","6"
"ALVERTA","F","15"
"ALVERTO","M","5"
"ALVESTER","M","7"
"ALVETTA","F","5"
"ALVIE","M","37"
"ALVIN","F","17"
"ALVIN","M","2367"
"ALVINA","F","60"
"ALVINO","M","17"
"ALVIRA","F","5"
"ALVIS","F","6"
"ALVIS","M","73"
"ALVITA","F","6"
"ALWIN","M","9"
"ALWYN","M","6"
"ALY","M","6"
"ALYCE","F","127"
"ALYCIA","F","13"
"ALYN","M","8"
"ALYS","F","11"
"ALYSE","F","22"
"ALYSIA","F","13"
"ALYSON","F","47"
"ALYSSA","F","7"
"AMADA","F","10"
"AMADEO","M","8"
"AMADO","M","40"
"AMADOR","M","32"
"AMALIA","F","59"
"AMALIE","F","5"
"AMANDA","F","427"
"AMANDO","M","10"
"AMBER","F","107"
"AMBROSE","M","63"
"AMBROSIO","M","14"
"AMEDEO","M","5"
"AMELIA","F","511"
"AMELIE","F","5"
"AMERICA","F","8"
"AMERICO","M","15"
"AMES","M","7"
"AMI","F","8"
"AMIE","F","36"
"AMIEL","M","9"
"AMIR","M","5"
"AMMIE","F","9"
"AMMON","M","10"
"AMON","M","8"
"AMOS","F","5"
"AMOS","M","281"
"AMPARO","F","31"
"AMY","F","2674"
"AMY","M","8"
"ANA","F","387"
"ANABEL","F","9"
"ANACLETO","M","5"
"ANALEE","F","8"
"ANASTACIA","F","11"
"ANASTACIO","M","17"
"ANASTASIA","F","42"
"ANATOLE","M","8"
"ANCEL","M","7"
"ANCIL","M","16"
"ANDA","F","8"
"ANDERIA","F","5"
"ANDERS","M","11"
"ANDERSON","M","118"
"ANDI","F","8"
"ANDRA","F","67"
"ANDRA","M","26"
"ANDRE","F","20"
"ANDRE","M","711"
"ANDREA","F","2721"
"ANDREA","M","26"
"ANDREAS","M","11"
"ANDREE","F","23"
"ANDREE","M","6"
"ANDREI","M","13"
"ANDREINA","F","5"
"ANDRENA","F","9"
"ANDRES","M","140"
"ANDRETTA","F","13"
"ANDREW","F","16"
"ANDREW","M","5648"
"ANDRIA","F","28"
"ANDRIS","M","8"
"ANDY","F","7"
"ANDY","M","500"
"ANETA","F","10"
"ANETTA","F","11"
"ANETTE","F","10"
"ANGEL","F","92"
"ANGEL","M","439"
"ANGELA","F","3541"
"ANGELA","M","8"
"ANGELE","F","9"
"ANGELEAN","F","7"
"ANGELEE","F","5"
"ANGELENA","F","10"
"ANGELENE","F","19"
"ANGELETTE","F","5"
"ANGELIA","F","192"
"ANGELICA","F","87"
"ANGELIN","F","5"
"ANGELINA","F","261"
"ANGELINE","F","145"
"ANGELIQUE","F","45"
"ANGELITA","F","129"
"ANGELLA","F","12"
"ANGELLE","F","6"
"ANGELO","F","8"
"ANGELO","M","570"
"ANGELYN","F","20"
"ANGELYNN","F","5"
"ANGENETTE","F","7"
"ANGIE","F","261"
"ANGLEA","F","6"
"ANGLIA","F","9"
"ANGUS","M","39"
"ANIBAL","M","25"
"ANICE","F","5"
"ANICETO","M","8"
"ANISE","F","12"
"ANISETO","M","5"
"ANITA","F","4406"
"ANITA","M","11"
"ANITHA","F","6"
"ANITRA","F","17"
"ANITTA","F","6"
"ANJEL","M","5"
"ANMARIE","F","7"
"ANN","F","8753"
"ANN","M","18"
"ANNA","F","3997"
"ANNA","M","12"
"ANNABEL","F","20"
"ANNABELL","F","21"
"ANNABELLA","F","7"
"ANNABELLE","F","52"
"ANNALEE","F","7"
"ANNALISA","F","7"
"ANNAMAE","F","9"
"ANNAMARIA","F","22"
"ANNAMARIE","F","95"
