"NAME","SEX","COUNT"
"AA'ISHAH","F","3"
"AADAM","M","30"
"AADIL","M","23"
"AADITYA","M","3"
"AAISHA","F","14"
"AAISHAH","F","13"
"AAKASH","M","11"
"AAKIFAH","F","4"
"AALIA","F","7"
"AALIAH","F","3"
"AALIYA","F","11"
"AALIYAH","F","128"
"AAMAN","M","4"
"AAMAR","M","3"
"AAMENA","F","5"
"AAMINA","F","20"
"AAMINAH","F","23"
"AAMIR","M","46"
"AAMIRA","F","3"
"AAMIRAH","F","7"
"AAMNA","F","17"
"AANISAH","F","6"
"AANYA","F","3"
"AAQIB","M","7"
"AARAN","M","34"
"AARIF","M","4"
"AARON","M","2497"
"AARON-JAMES","M","3"
"AARONDEEP","M","8"
"AARONVEER","M","4"
"AAROON","M","3"
"AARRON","M","26"
"AARTI","F","7"
"AASHISH","M","3"
"AASIA","F","4"
"AASIM","M","4"
"AASIYAH","F","8"
"AATIKA","F","3"
"AATIQAH","F","3"
"AAYUSH","M","4"
"ABAGAIL","F","3"
"ABAS","M","3"
"ABAYOMI","M","5"
"ABBAAS","M","3"
"ABBAS","M","30"
"ABBASS","M","3"
"ABBEY","F","274"
"ABBEYGAIL","F","11"
"ABBEYGALE","F","3"
"ABBI","F","81"
"ABBIE","F","1067"
"ABBIE-JO","F","3"
"ABBIE-LEIGH","F","3"
"ABBIE-LOUISE","F","6"
"ABBIEGAIL","F","3"
"ABBIEGALE","F","3"
"ABBIGAIL","F","50"
"ABBIGALE","F","8"
"ABBIGAYLE","F","5"
"ABBY","F","264"
"ABBYGAIL","F","8"
"ABBYGALE","F","5"
"ABBYGAYLE","F","3"
"ABD","M","4"
"ABDEL","M","4"
"ABDELKARIM","M","3"
"ABDI","M","11"
"ABDIAZIZ","M","3"
"ABDIHAKIM","M","5"
"ABDINASIR","M","3"
"ABDIRAHMAN","M","10"
"ABDIRIZAK","M","3"
"ABDOU","M","4"
"ABDOULIE","M","3"
"ABDUL","M","239"
"ABDUL-AZEEZ","M","3"
"ABDUL-AZIZ","M","5"
"ABDUL-NASIR","M","3"
"ABDUL-RAHMAN","M","5"
"ABDULAH","M","3"
"ABDULAHI","M","3"
"ABDULAZIZ","M","8"
"ABDULKARIM","M","3"
"ABDULLA","M","11"
"ABDULLAAH","M","3"
"ABDULLAH","M","97"
"ABDULLAHI","M","21"
"ABDULMALIK","M","5"
"ABDULRAHEEM","M","4"
"ABDULRAHIM","M","4"
"ABDULRAHMAN","M","14"
