"NAME","SEX","COUNT"
"Aaliyah","F","11"
"Aaron","M","131"
"Abbey","F","5"
"Abbi","F","11"
"Abbie","F","81"
"Abbie-Lee","F","3"
"Abby","F","9"
"Abi","F","22"
"Abigail","F","57"
"Adam","M","216"
"Adrian","M","8"
"Adrianna","F","3"
"Aidan","M","55"
"Aiden","M","4"
"Aimee","F","131"
"Aine","F","36"
"Aisha","F","3"
"Aisling","F","17"
"Aislinn","F","8"
"Ajay","M","5"
"Alan","M","9"
"Alana","F","22"
"Alanna","F","15"
"Alannah","F","11"
"Alec","M","5"
"Alesha","F","4"
"Alex","F","33"
"Alex","M","51"
"Alexander","M","50"
"Alexandra","F","28"
"Alexandria","F","4"
"Alexis","F","6"
"Alfie","M","21"
"Alice","F","20"
"Alicia","F","30"
"Alisha","F","31"
"Alistair","M","3"
"Alix","F","3"
"Alyssa","F","14"
"Amber","F","31"
"Amelia","F","18"
"Amelie","F","3"
"Amie","F","3"
"Amy","F","143"
"Amy-Lee","F","3"
"Amy-Leigh","F","5"
"Anais","F","3"
"Andrea","F","6"
"Andrew","M","93"
"Angel","F","6"
"Angelica","F","3"
"Angus","M","4"
"Ann","F","3"
"Anna","F","130"
"Annabel","F","4"
"Annabelle","F","9"
"Anne","F","7"
"Annie","F","33"
"Anthony","M","32"
"Anton","M","7"
"Anya","F","5"
"Aobh","F","4"
"Aodan","M","4"
"Aodhan","M","30"
"Aoibh","F","9"
"Aoibhe","F","10"
"Aoibheann","F","20"
"Aoibhin","F","9"
"Aoibhinn","F","3"
"Aoife","F","143"
"April","F","3"
"Arabella","F","4"
"Archie","M","16"
"Arianna","F","4"
"Aron","M","4"
"Asha","F","3"
"Ashleigh","F","10"
"Ashley","F","7"
"Ashley","M","3"
"Ashlyn","F","3"
"Ashton","M","23"
"Auguste","F","3"
"Austeja","F","3"
"Austin","M","3"
"Ava","F","27"
"Bailey","M","32"
"Bailie","M","4"
"Barra","M","3"
"Barry","M","12"
"Beatrice","F","3"
"Ben","M","192"
"Benedict","M","4"
"Benjamin","M","92"
"Bernadette","F","3"
"Bernard","M","4"
"Beth","F","54"
"Bethan","F","4"
"Bethany","F","41"
"Billie","F","3"
"Billy","M","10"
"Blaine","M","3"
"Blaithin","F","8"
"Blake","M","21"
"Blathnaid","F","4"
"Bobby","M","15"
"Bradley","M","42"
"Brady","M","3"
"Brandon","M","29"
"Breanna","F","3"
"Brendan","M","16"
"Brenna","F","5"
"Brian","M","11"
"Brianna","F","18"
"Bridget","F","3"
"Bridin","F","3"
"Brigid","F","3"
"Brodie","M","4"
"Brody","M","3"
"Brogan","F","7"
"Brogan","M","5"
"Bronagh","F","16"
"Brooke","F","34"
"Brooklyn","F","5"
"Brooklyn","M","10"
"Bryan","M","3"
"Bryn","M","7"
"Bryony","F","3"
"Byron","M","3"
"Caden","M","4"
"Cadhla","F","5"
"Caelan","M","7"
"Cahal","M","4"
"Cahir","M","9"
"Caiden","M","3"
"Cailean","M","3"
"Cain","M","3"
"Cait","F","3"
"Caithlin","F","3"
"Caitlin","F","149"
"Caitlyn","F","13"
"Cal","M","5"
"Caleb","M","40"
"Callan","M","4"
"Callie","F","5"
"Callum","M","198"
"Calum","M","115"
"Calvin","M","11"
"Cameron","M","73"
"Candice","F","3"
"Caoimhe","F","74"
"Caoimhin","M","26"
"Caolan","M","66"
"Caolin","M","4"
"Caomhan","M","4"
"Cara","F","100"
"Caragh","F","13"
"Carl","M","6"
"Carla","F","17"
"Carly","F","9"
"Carrie","F","6"
"Carson","M","12"
"Carter","M","55"
"Carys","F","11"
"Casey","F","21"
"Casey","M","8"
"Cassie","F","14"
"Cathair","M","6"
"Cathal","M","18"
"Cathan","M","3"
"Cathaoir","M","4"
"Catherine","F","57"
"Catriona","F","4"
"Cayden","M","3"
"Ceallach","F","4"
"Ceili","F","3"
"Cerys","F","6"
"Chantelle","F","10"
"Charlene","F","3"
"Charles","M","28"
"Charley","F","15"
"Charley","M","5"
"Charli","F","4"
"Charlie","F","20"
"Charlie","M","116"
"Charlotte","F","52"
"Che","M","6"
"Chelsea","F","18"
"Chelsey","F","3"
"Chloe","F","158"
"Christian","M","18"
"Christina","F","6"
"Christopher","M","73"
"Cian","M","23"
"Ciara","F","67"
"Ciaran","M","54"
"Ciarnan","M","3"
"Ciarrai","F","4"
"Cillian","M","25"
"Claire","F","17"
"Clara","F","31"
"Claragh","F","3"
"Clare","F","12"
"Clarke","M","4"
"Claudia","F","10"
"Cliodhna","F","32"
"Cliona","F","5"
"Clodagh","F","31"
"Codie","F","5"
"Codie","M","3"
"Cody","F","7"
"Cody","M","19"
"Cohen","M","7"
"Colby","M","3"
"Cole","M","16"
"Colin","M","5"
"Colleen","F","8"
"Colm","M","7"
"Conaire","M","3"
"Conal","M","17"
"Conall","M","30"
"Conan","M","21"
"Conn","M","9"
"Connie","F","9"
"Connor","M","50"
"Conor","M","169"
"Conrad","M","4"
"Cooper","M","4"
"Cora","F","37"
"Corey","M","78"
"Cori","M","3"
"Cormac","M","52"
"Cory","M","9"
"Courtney","F","40"
"Craig","M","12"
"Criostoir","M","3"
"Curtis","M","26"
"Daire","M","28"
"Daisy","F","13"
"Daithi","M","6"
"Dakota","F","10"
"Damian","M","6"
"Damien","M","3"
"Daniel","M","225"
"Danielle","F","11"
"Danny","M","10"
"Dara","M","27"
"Darach","M","4"
"Daragh","M","4"
"Darcey","F","10"
"Darci","F","5"
"Darcie","F","6"
"Darcy","F","12"
"Daria","F","3"
"Darragh","M","62"
"Darren","M","18"
"Darryl","M","4"
"Daryl","M","6"
"David","M","97"
"Dawn","F","3"
"Dawson","M","4"
"Deaglan","M","5"
"Dean","M","21"
"Dearbhla","F","14"
"Declan","M","24"
"Demi","F","20"
"Demi-Lee","F","3"
"Dervla","F","4"
"Destiny","F","3"
"Devon","M","4"
"Diarmuid","M","11"
"Dillon","M","13"
"Dominic","M","7"
"Dominik","M","6"
"Dominykas","M","3"
"Donal","M","15"
"Donncha","M","4"
"Donnchadh","M","3"
"Drew","M","3"
"Dylan","M","164"
"Eabha","F","14"
"Eadaoin","F","4"
"Eamon","M","12"
"Eamonn","M","5"
"Ebony","F","6"
"Eden","F","8"
"Edie","F","3"
"Edmund","M","3"
"Edward","M","18"
"Eilis","F","3"
"Eilish","F","4"
"Eimear","F","70"
"Eimhear","F","7"
"Eireann","F","16"
