"NAME","SEX","COUNT"
"A'ISHA","F","4"
"A'ISHAH","F","4"
"AABID","M","3"
"AADAM","M","49"
"AADIL","M","32"
"AAISHA","F","22"
"AAISHAH","F","6"
"AAKASH","M","13"
"AAKIFAH","F","7"
"AALA","F","3"
"AALIAH","F","3"
"AALIYA","F","9"
"AALIYAH","F","112"
"AAMENA","F","7"
"AAMENAH","F","3"
"AAMINA","F","27"
"AAMINAH","F","24"
"AAMIR","M","33"
"AAMIRAH","F","8"
"AAMNA","F","14"
"AANISAH","F","4"
"AARAN","M","25"
"AARON","M","2512"
"AARON-LEE","M","3"
"AARONDEEP","M","9"
"AARONJIT","M","3"
"AAROON","M","3"
"AARRON","M","31"
"AARTHI","F","4"
"AARUN","M","4"
"AARYAN","M","3"
"AASHNA","F","3"
"AASHNI","F","3"
"AASIA","F","4"
"AASIM","M","6"
"AASIYA","F","7"
"AASIYAH","F","8"
"AATIF","M","4"
"AATIKA","F","3"
"ABAAS","M","4"
"ABAGAIL","F","5"
"ABAS","M","4"
"ABASS","M","5"
"ABAYOMI","M","4"
"ABBAS","M","47"
"ABBEY","F","239"
"ABBEYGAIL","F","6"
"ABBI","F","72"
"ABBIE","F","1073"
"ABBIE-LEIGH","F","13"
"ABBIE-LOUISE","F","3"
"ABBIE-ROSE","F","3"
"ABBIEGAIL","F","5"
"ABBIEGAYLE","F","3"
"ABBIELOUISE","F","3"
"ABBIGAIL","F","38"
"ABBIGALE","F","6"
"ABBY","F","280"
"ABD","M","3"
"ABDAL","M","3"
"ABDALLAH","M","6"
"ABDI","M","12"
"ABDIFATAH","M","3"
"ABDIHAKIM","M","3"
"ABDINASIR","M","6"
"ABDIRAHMAN","M","32"
"ABDIRISAQ","M","3"
"ABDOU","M","3"
"ABDUL","M","234"
"ABDUL-AZEEZ","M","5"
"ABDUL-AZIZ","M","3"
"ABDUL-KARIM","M","3"
"ABDUL-RAHEEM","M","4"
"ABDUL-RAHMAN","M","7"
"ABDUL-SAMAD","M","3"
"ABDULAH","M","3"
"ABDULAHI","M","5"
"ABDULAZIZ","M","9"
"ABDULKADIR","M","7"
"ABDULKARIM","M","3"
"ABDULLA","M","7"
"ABDULLAH","M","90"
"ABDULLAHI","M","11"
"ABDULLATIF","M","4"
"ABDULRAHMAN","M","19"
"ABDUR","M","5"
"ABDUR-RAHMAAN","M","4"
"ABDUR-RAHMAN","M","3"
"ABDURAHMAN","M","8"
"ABDURRAHMAN","M","7"
"ABDUS","M","5"
"ABE","M","4"
"ABED","M","3"
"ABEL","M","16"
"ABENA","F","6"
"ABHAY","M","4"
"ABHISHEK","M","7"
"ABI","F","30"
"ABID","M","19"
"ABIDA","F","19"
"ABIDUR","M","5"
"ABIE","M","3"
"ABIGAEL","F","12"
"ABIGAIL","F","2485"
"ABIGALE","F","21"
"ABIGAYLE","F","23"
"ABIODUN","M","3"
"ABIOLA","F","4"
"ABIR","F","3"
"ABIR","M","5"
"ABIRAMI","F","3"
"ABISOLA","F","3"
"ABRAHAM","M","42"
"ABRAHIM","M","4"
"ABRAR","M","5"
"ABU","M","39"
"ABU-BAKR","M","6"
"ABUBAKAR","M","15"
"ABUBAKR","M","8"
"ABUL","M","11"
"ABYGAIL","F","4"
"ACACIA","F","12"
"ACE","M","7"
"ACELYA","F","4"
"ACER","M","5"
"ADA","F","4"
"ADAEZE","F","4"
"ADAIR","M","3"
"ADAL","M","6"
"ADAM","M","3811"
"ADAN","M","3"
"ADANNA","F","6"
"ADARA","F","6"
"ADDISON","M","10"
"ADEBAYO","M","3"
"ADEDAPO","M","3"
"ADEDAYO","M","8"
"ADEDEJI","M","3"
"ADEEB","M","10"
"ADEEBA","F","12"
"ADEEL","M","35"
"ADEELA","F","10"
"ADEENA","F","4"
"ADEESA","F","3"
"ADEKUNLE","M","4"
"ADEL","M","10"
"ADELA","F","5"
"ADELAIDE","F","17"
"ADELE","F","165"
"ADELINE","F","3"
"ADELLE","F","23"
"ADEM","M","19"
"ADEMOLA","M","5"
"ADEN","M","18"
"ADENIKE","F","4"
"ADEOLA","F","5"
"ADEOLUWA","M","3"
"ADESUWA","F","3"
"ADETOLA","M","3"
"ADETUTU","F","4"
"ADEYEMI","M","3"
"ADHAM","M","9"
"ADHNAN","M","3"
"ADI","F","3"
"ADIB","M","3"
"ADIBA","F","8"
"ADIL","M","115"
"ADILA","F","6"
"ADILAH","F","6"
"ADINA","F","21"
"ADITI","F","7"
"ADITYA","M","13"
"ADNA","F","4"
"ADNAAN","M","16"
"ADNAN","M","56"
"ADONIS","M","3"
"ADREES","M","4"
"ADRIAN","M","113"
"ADRIANA","F","21"
"ADRIANNA","F","10"
"ADRIANNE","F","8"
"ADRIEN","M","6"
"ADRIENNE","F","17"
"ADWOA","F","4"
"AEDAN","M","7"
"AEMILIA","F","4"
"AENGUS","M","6"
"AERON","M","9"
"AFIA","F","6"
"AFIFA","F","6"
"AFIFAH","F","4"
