"NAME","SEX","COUNT"
"A'ISHA","F","5"
"A-JAY","M","4"
"A.J.","M","3"
"AABAN","M","5"
"AADAM","M","87"
"AADEN","M","4"
"AADI","M","23"
"AADIL","M","16"
"AADIT","M","11"
"AADITYA","M","8"
"AADYA","F","3"
"AAFREEN","F","3"
"AAFRIN","F","3"
"AAHAN","M","3"
"AAHANA","F","7"
"AAHIL","M","27"
"AAILA","F","7"
"AAIMA","F","10"
"AAIRA","F","3"
"AAIRAH","F","3"
"AAISHA","F","28"
"AAISHAH","F","7"
"AAIZA","F","4"
"AAKARSH","M","3"
"AAKASH","M","3"
"AAKIFAH","F","9"
"AALEAH","F","3"
"AALEYAH","F","16"
"AALIA","F","18"
"AALIAH","F","5"
"AALIYA","F","25"
"AALIYAH","F","417"
"AALIYAN","M","4"
"AALLIYAH","F","3"
"AAMANEE","F","5"
"AAMANI","F","4"
"AAMENA","F","3"
"AAMER","M","3"
"AAMIL","M","3"
"AAMILAH","F","5"
"AAMINA","F","76"
"AAMINAH","F","97"
"AAMIR","M","15"
"AAMIRA","F","3"
"AAMIRAH","F","7"
"AAMNA","F","30"
"AAMNAH","F","5"
"AANIA","F","4"
"AANIKA","F","4"
"AANYA","F","27"
"AAQIB","M","5"
"AAQIL","M","5"
"AARA","F","4"
"AARAN","M","23"
"AARANI","F","4"
"AARAV","M","87"
"AAREZ","M","3"
"AARIAN","M","5"
"AARIB","M","4"
"AARIFAH","F","3"
"AARINI","F","3"
"AARIYAN","M","5"
"AARIZ","M","25"
"AARNA","F","19"
"AARNAV","M","7"
"AARON","M","1354"
"AARON-JAMES","M","4"
"AARRON","M","4"
"AARSH","M","3"
"AARUSH","M","25"
"AARUSHI","F","11"
"AARVIN","M","3"
"AARYA","F","15"
"AARYA","M","3"
"AARYAN","M","76"
"AASHA","F","3"
"AASHI","F","7"
"AASHIR","M","5"
"AASHNA","F","4"
"AASHVI","F","6"
"AASIA","F","5"
"AASIM","M","9"
"AASIYA","F","11"
"AASIYAH","F","18"
"AATIF","M","4"
"AATIFA","F","3"
"AATIKA","F","3"
"AATIKAH","F","3"
"AAYA","F","4"
"AAYAAN","M","5"
"AAYAH","F","5"
"AAYAN","M","121"
"AAYUSH","M","17"
"AAYUSHI","F","5"
"ABAAN","M","6"
"ABAS","M","5"
"ABASS","M","6"
"ABAYOMI","M","4"
"ABBAS","M","66"
