"NAME","SEX","COUNT"
"Aaliyah","F","7"
"Aaron","M","142"
"Abbey","F","3"
"Abbi","F","5"
"Abbie","F","54"
"Abby","F","12"
"Abel","M","3"
"Abi","F","19"
"Abigail","F","77"
"Adam","M","200"
"Addison","F","5"
"Adrian","M","14"
"Adrianna","F","5"
"Aedan","M","3"
"Aibhlinn","F","3"
"Aidan","M","61"
"Aideen","F","8"
"Aiden","M","8"
"Aimee","F","124"
"Aimee-Lee","F","3"
"Aimee-Louise","F","3"
"Aine","F","35"
"Aisling","F","14"
"Aislinn","F","4"
"Alan","M","21"
"Alana","F","24"
"Alanna","F","5"
"Alannah","F","7"
"Aleah","F","3"
"Alec","M","3"
"Alecia","F","3"
"Aleksander","M","4"
"Aleksandra","F","5"
"Alesha","F","23"
"Alex","F","26"
"Alex","M","97"
"Alexa","F","12"
"Alexander","M","74"
"Alexandra","F","37"
"Alexis","F","13"
"Alfie","M","68"
"Alfred","M","6"
"Ali","M","6"
"Alice","F","31"
"Alicia","F","18"
"Alicja","F","3"
"Alisha","F","20"
"Alissa","F","3"
"Alyssa","F","8"
"Amber","F","46"
"Amelia","F","41"
"Amelie","F","11"
"Amie","F","4"
"Amy","F","141"
"Amy-Lee","F","4"
"Amy-Louise","F","3"
"Ana","F","4"
"Anais","F","3"
"Anastasia","F","3"
"Anastazja","F","3"
"Andrea","F","5"
"Andrew","M","62"
"Angel","F","3"
"Angela","F","4"
"Angelina","F","5"
"Angus","M","4"
"Anna","F","165"
"Anna-Rose","F","3"
"Annabel","F","7"
"Annabella","F","3"
"Annabelle","F","9"
"Anne","F","3"
"Annie","F","47"
"Anthony","M","22"
"Anton","M","7"
"Antoni","M","5"
"Antonina","F","4"
"Antony","M","3"
"Anya","F","5"
"Aodhan","M","56"
"Aoibh","F","10"
"Aoibhe","F","16"
"Aoibheann","F","27"
"Aoibhin","F","9"
"Aoibhinn","F","13"
"Aoife","F","152"
"Aoise","F","3"
"April","F","4"
"Archie","M","22"
"Ariana","F","5"
"Arianna","F","10"
"Arjun","M","3"
"Aron","M","4"
"Arthur","M","5"
"Ashleigh","F","5"
"Ashley","F","4"
"Ashley","M","3"
"Ashton","M","22"
"Aston","M","4"
"Austin","M","13"
"Autumn","F","6"
"Ava","F","115"
"Ayesha","F","3"
"Ayla","F","3"
"Bailey","F","4"
"Bailey","M","24"
"Barra","M","3"
"Barry","M","6"
"Bartosz","M","3"
"Beatrice","F","3"
"Beau","M","4"
"Bella","F","13"
"Ben","M","125"
"Benas","M","4"
"Benjamin","M","64"
"Bernard","M","4"
"Beth","F","39"
"Bethany","F","34"
"Billy","M","9"
"Blair","M","3"
"Blaithin","F","5"
"Blake","M","28"
"Blathnaid","F","5"
"Bobby","M","25"
"Bonnie","F","5"
"Bradley","M","18"
"Brandon","M","18"
"Brannagh","F","3"
"Breanna","F","6"
"Brendan","M","13"
"Brian","M","13"
"Brianna","F","12"
"Bridget","F","6"
"Brodie","M","11"
"Brody","M","10"
"Brogan","F","5"
"Brogan","M","4"
"Bronagh","F","9"
"Brooke","F","61"
"Brooklyn","M","3"
"Bryan","M","3"
"Caden","M","6"
"Cadhan","M","4"
"Cadhla","F","13"
"Caelan","M","3"
"Cahir","M","22"
"Cai","M","3"
"Caidan","M","6"
"Caiden","M","16"
"Caidin","M","3"
"Caila","F","3"
"Cailin","F","4"
"Cain","M","6"
"Cait","F","3"
"Caitlin","F","105"
"Caitlyn","F","8"
"Cal","M","4"
"Caleb","M","63"
"Callie","F","3"
"Callum","M","138"
"Calum","M","28"
"Calvin","M","16"
"Cameron","M","64"
"Caodhan","M","4"
"Caoimhe","F","72"
"Caoimhin","M","19"
"Caolan","M","45"
"Cara","F","118"
"Caragh","F","11"
"Carla","F","8"
"Carlos","M","3"
"Carly","F","19"
"Carmen","F","4"
"Caroline","F","5"
"Carrie","F","4"
"Carson","M","16"
"Carter","M","47"
"Carys","F","9"
"Casey","F","32"
"Casey","M","10"
"Cassidy","F","3"
"Cassie","F","26"
"Cathair","M","4"
"Cathal","M","15"
"Cathan","M","3"
"Cathaoir","M","5"
"Catherine","F","22"
"Cayden","M","19"
"Ceallach","F","3"
"Cerys","F","10"
"Chantelle","F","6"
"Charles","M","33"
"Charley","F","7"
"Charley","M","4"
"Charlie","F","9"
"Charlie","M","178"
"Charlotte","F","77"
"Che","M","15"
"Chelsea","F","9"
"Chelsey","F","5"
"Chloe","F","164"
"Chris","M","3"
"Christian","M","13"
"Christina","F","4"
"Christine","F","6"
"Christopher","M","57"
"Christy","M","3"
"Cian","M","32"
"Cianan","M","3"
"Ciara","F","51"
"Ciaran","M","55"
"Cillian","M","40"
"Claire","F","9"
"Clara","F","29"
"Clare","F","5"
"Clarke","M","6"
"Claudia","F","6"
"Cliodhna","F","25"
"Cliona","F","7"
"Clodagh","F","48"
"Codie","F","4"
"Codie","M","5"
"Cody","M","36"
"Cohen","M","4"
"Colby","M","4"
"Cole","M","22"
"Colin","M","6"
"Colleen","F","6"
"Colm","M","9"
"Conal","M","18"
"Conall","M","24"
"Conan","M","19"
"Conn","M","3"
"Connie","F","29"
"Connla","M","4"
"Connor","M","41"
"Conor","M","161"
"Cooper","M","6"
"Cora","F","40"
"Coran","M","3"
"Corbin","M","5"
"Corey","M","69"
"Cormac","M","50"
"Cory","M","8"
"Courtney","F","24"
"Craig","M","7"
"Cruz","M","5"
"Crystal","F","6"
"Cuan","M","3"
"Curtis","M","30"
"Daire","M","31"
"Daisy","F","27"
"Daithi","M","23"
"Dakota","F","8"
"Dale","M","11"
"Damian","M","7"
"Damien","M","7"
"Dan","M","4"
"Dana","F","3"
"Daniel","M","268"
"Daniella","F","4"
"Danielle","F","14"
"Danny","M","17"
"Dante","M","3"
"Danyl","M","4"
"Dara","F","5"
"Dara","M","38"
"Darach","M","3"
"Daragh","M","5"
"Darcey","F","12"
"Darci","F","4"
"Darcie","F","8"
"Darcy","F","27"
"Darragh","M","72"
"Darren","M","14"
"Darryl","M","3"
"Daryl","M","6"
"David","M","70"
"Dawid","M","10"
"Dawson","M","8"
"Dean","M","27"
"Dearbhla","F","8"
"Deborah","F","3"
"Declan","M","17"
"Deirbhile","F","5"
"Delphine","F","3"
"Demi","F","7"
"Demi-Lee","F","3"
"Demi-Leigh","F","3"
"Denise","F","3"
"Dervla","F","4"
"Devon","M","5"
"Dexter","M","4"
"Diarmuid","M","5"
"Dillon","M","13"
"Domas","M","3"
"Dominic","M","10"
"Dominik","M","6"
"Dominykas","M","3"
"Donal","M","11"
"Donnacha","M","3"
"Donncha","M","4"
"Dylan","M","162"
"Eabha","F","15"
"Eadaoin","F","4"
"Eamon","M","7"
"Eamonn","M","4"
"Ebony","F","9"
"Eddie","M","4"
"Eden","F","23"
"Edith","F","3"
"Edward","M","16"
"Eileen","F","4"
"Eilis","F","3"
"Eimear","F","56"
"Eimhear","F","5"
"Eireann","F","11"
"Eirinn","F","6"
"Eleanor","F","3"
"Elena","F","3"
"Eli","M","11"
"Elijah","M","13"
"Elise","F","8"
"Elisha","F","5"
"Eliza","F","5"
"Elizabeth","F","26"
"Ella","F","132"
"Ella-Louise","F","6"
"Ella-May","F","4"
"Ella-Rose","F","4"
"Elle","F","5"
"Ellen","F","52"
"Ellie","F","151"
"Ellie-Mae","F","4"
"Ellie-May","F","4"
"Elliot","M","6"
"Elliott","M","4"
"Ellis","M","4"
"Eloise","F","9"
"Elsa","F","5"
"Elsie","F","5"
"Elyse","F","3"
"Emer","F","12"
"Emilee","F","3"
"Emilia","F","9"
"Emily","F","171"
"Emma","F","178"
"Emmet","M","8"
"Emmett","M","6"
"Enda","M","5"
"Enya","F","7"
"Eoghain","M","3"
"Eoghan","M","65"
"Eoin","M","112"
"Eric","M","3"
"Erica","F","4"
"Erika","F","3"
"Erikas","M","5"
"Erin","F","186"
"Erinn","F","3"
"Eryk","M","6"
"Esmee","F","3"
"Esther","F","5"
"Ethan","M","178"
"Euan","M","19"
"Eunan","M","9"
"Eva","F","169"
"Evan","M","34"
"Evanna","F","4"
"Eve","F","47"
"Evelyn","F","8"
"Evie","F","69"
"Ewan","M","10"
"Faith","F","54"
"Farah","F","6"
"Farrah","F","12"
"Faye","F","29"
"Felix","M","10"
"Fergus","M","3"
"Fiachra","M","7"
"Fiadh","F","7"
"Fianna","F","8"
"Filip","M","17"
"Finlay","M","26"
"Finley","M","6"
"Finn","M","61"
"Finnen","M","4"
"Fintan","M","15"
"Fionn","M","42"
"Fionntan","M","5"
"Fionnuala","F","9"
"Flynn","M","5"
"Francis","M","14"
"Frank","M","5"
"Frankie","M","5"
"Fraser","M","7"
"Frazer","M","5"
"Freddie","M","14"
"Frederick","M","6"
"Freya","F","34"
"Gabriel","M","25"
"Gabriela","F","4"
"Gabriele","F","3"
"Gabriella","F","8"
"Gabrielle","F","9"
"Gareth","M","12"
"Gary","M","9"
"Gavin","M","5"
"Gemma","F","9"
"George","M","17"
"Georgia","F","14"
"Georgina","F","4"
"Gerard","M","18"
"Grace","F","239"
"Gracie","F","16"
"Graham","M","4"
"Grainne","F","10"
"Gregory","M","3"
"Hailey","F","3"
"Haley","F","3"
"Halle","F","4"
"Hallie","F","7"
"Hanna","F","8"
"Hannah","F","151"
"Harley","M","11"
"Harriet","F","3"
"Harris","M","3"
"Harrison","M","16"
"Harry","M","162"
"Harvey","M","31"
"Hayden","F","3"
"Hayden","M","11"
"Hayley","F","4"
"Heidi","F","28"
"Helen","F","4"
"Henry","M","20"
"Hollie","F","45"
"Holly","F","108"
"Honor","F","3"
"Hope","F","7"
"Hubert","M","4"
"Hugh","M","12"
"Hugo","M","3"
"Ian","M","6"
"Iarlaith","M","3"
"Ibrahim","M","3"
"Igor","M","6"
"Imogen","F","11"
"India","F","7"
"Iona","F","8"
"Iris","F","3"
"Isaac","M","55"
"Isabel","F","4"
"Isabella","F","60"
"Isabelle","F","11"
"Isla","F","37"
"Ivy","F","3"
"Jack","M","349"
"Jackson","M","22"
"Jacob","M","63"
"Jade","F","6"
"Jaden","M","4"
"Jake","M","116"
"Jakub","M","22"
"James","M","266"
"Jamie","F","3"
"Jamie","M","163"
"Jan","M","8"
"Jane","F","10"
"Jarlath","M","5"
"Jasmine","F","32"
"Jason","M","23"
"Jaxon","M","4"
"Jay","M","88"
"Jaydan","M","4"
"Jayden","M","79"
"Jaydon","M","4"
"Jemma","F","5"
"Jenna","F","16"
"Jennifer","F","7"
"Jenny","F","3"
"Jensen","M","4"
"Jenson","M","6"
"Jesse","M","7"
"Jessica","F","157"
"Joanna","F","5"
"Jodie","F","24"
"Joe","M","13"
"Joel","M","62"
"Joey","M","7"
"John","M","91"
"Johnathan","M","3"
"Johnny","M","7"
"Jonah","M","16"
"Jonas","M","3"
"Jonathan","M","30"
"Jordan","M","17"
"Jorja","F","8"
"Joseph","M","79"
"Josephine","F","3"
"Josh","M","60"
"Joshua","M","135"
"Josie","F","3"
"Joy","F","3"
"Jude","M","68"
"Julia","F","30"
"Juliet","F","3"
"Juliette","F","5"
"Junior","M","11"
"Justin","M","23"
"Kacey","F","15"
"Kacey-Leigh","F","3"
"Kaci","F","6"
"Kacie","F","9"
"Kacper","M","20"
"Kade","M","3"
"Kady","F","3"
"Kai","M","21"
"Kaiden","M","8"
"Kailey","F","3"
"Kaitlin","F","5"
"Kaitlyn","F","16"
"Kajus","M","6"
"Kaleb","M","6"
"Kallum","M","3"
"Kalum","M","4"
"Kalvin","M","4"
"Kamil","M","4"
"Kane","M","5"
"Kara","F","24"
"Karis","F","3"
"Karl","M","7"
"Karla","F","10"
"Kasey","F","3"
"Kate","F","35"
"Katelyn","F","19"
"Katelynn","F","5"
"Katherine","F","11"
"Kathleen","F","6"
"Kathryn","F","9"
"Katie","F","254"
"Katie-Lee","F","3"
"Katie-Leigh","F","9"
"Katie-Louise","F","7"
"Katie-Rose","F","3"
"Katy","F","10"
"Kayden","M","14"
"Kayla","F","46"
"Kaylee","F","3"
"Kayleigh","F","28"
"Kealan","M","5"
"Keegan","M","4"
"Keelan","M","11"
"Keeley","F","11"
"Keeva","F","6"
"Keira","F","7"
"Kelsey","F","13"
"Kelsie","F","10"
"Kendra","F","3"
"Kenzie","F","4"
"Kenzie","M","14"
"Kerri","F","4"
"Kerrie","F","3"
"Kerry","F","6"
"Kevin","M","32"
"Kian","M","16"
"Kiana","F","3"
"Kiera","F","11"
"Kieran","M","12"
"Killian","M","14"
"Kimberley","F","5"
"Kinga","F","4"
"Kirsten","F","5"
"Kirsty","F","11"
"Kitty","F","6"
"Klaudia","F","4"
"Koby","M","3"
"Kristian","M","11"
"Krystian","M","3"
"Krzysztof","M","5"
"Kurtis","M","4"
"Kyla","F","14"
"Kyle","M","54"
"Kyra","F","9"
"Kyran","M","3"
"Lacey","F","11"
"Lana","F","12"
"Laoise","F","5"
"Lara","F","15"
"Laragh","F","4"
"Laura","F","39"
"Lauren","F","81"
"Lauryn","F","8"
"Lavinia","F","3"
"Layla","F","6"
"Lea","F","3"
"Leah","F","113"
"Leanna","F","7"
"Lee","M","22"
"Leia","F","3"
"Leigh","F","3"
"Leigha","F","3"
"Leila","F","3"
"Lena","F","3"
"Lennon","M","5"
"Leo","M","42"
"Leon","M","35"
"Leona","F","13"
"Levi","M","4"
"Lewis","M","107"
"Lexi","F","28"
"Lexie","F","23"
"Liam","M","80"
"Libby","F","12"
"Lilah","F","3"
"Lilia","F","3"
"Lillie","F","8"
"Lilly","F","8"
"Lily","F","107"
"Lily-Rose","F","4"
"Lincoln","M","3"
"Lisa","F","11"
"Lochlann","M","4"
"Logan","M","49"
"Lois","F","9"
"Lola","F","20"
"Lorcan","M","34"
"Louie","M","7"
"Louis","M","19"
"Louisa","F","3"
"Louise","F","8"
"Luca","M","14"
"Lucas","M","114"
"Lucia","F","18"
"Lucie","F","17"
"Lucy","F","201"
"Luis","M","4"
"Luka","M","4"
"Lukas","M","10"
"Luke","M","118"
"Lydia","F","16"
"Lyla","F","3"
"Macauley","M","4"
"Macey","F","3"
"Maciej","M","3"
"Mackenzie","M","4"
"Macy","F","7"
"Maddie","F","14"
"Maddison","F","18"
"Maddox","M","4"
"Madeleine","F","5"
"Madeline","F","5"
