"NAME","SEX","COUNT"
"Aaliyah","F","15"
"Aaron","M","38"
"Abbey","F","3"
"Abbie","F","31"
"Abby","F","9"
"Abel","M","13"
"Abi","F","3"
"Abigail","F","45"
"Ada","F","10"
"Adah","F","4"
"Adam","M","104"
"Addison","F","7"
"Adrian","M","7"
"Aedan","M","4"
"Aela","F","5"
"Aibhlinn","F","3"
"Aidan","M","45"
"Aideen","F","3"
"Aiden","M","7"
"Aila","F","3"
"Ailbe","M","6"
"Ailbhe","F","3"
"Aimee","F","24"
"Aine","F","22"
"Aisha","F","4"
"Aisling","F","5"
"Aislinn","F","4"
"Ajay","M","3"
"Alan","M","12"
"Alana","F","10"
"Alanna","F","11"
"Alannah","F","13"
"Alba","F","4"
"Albie","M","6"
"Alec","M","5"
"Aleigha","F","3"
"Aleksander","M","7"
"Alesha","F","8"
"Alessia","F","4"
"Alex","F","5"
"Alex","M","52"
"Alexa","F","18"
"Alexander","M","74"
"Alexandra","F","16"
"Alexis","F","17"
"Alfie","M","106"
"Alfred","M","5"
"Ali","M","3"
"Alia","F","4"
"Alice","F","51"
"Alicia","F","11"
"Alicja","F","5"
"Alisa","F","4"
"Alisha","F","5"
"Alivia","F","5"
"Aliyah","F","5"
"Allie","F","5"
"Alyssa","F","11"
"Amanda","F","4"
"Amara","F","3"
"Amarah","F","3"
"Amber","F","36"
"Amber-Rose","F","3"
"Amelia","F","127"
"Amelia-Rose","F","10"
"Amelie","F","6"
"Amir","M","4"
"Amira","F","8"
"Amirah","F","5"
"Amy","F","27"
"Ana","F","9"
"Anastasia","F","3"
"Andrea","F","4"
"Andrew","M","25"
"Angel","F","4"
"Angelina","F","3"
"Angelo","M","3"
"Angus","M","6"
"Anna","F","142"
"Annabel","F","4"
"Annabella","F","3"
"Annabelle","F","22"
"Annie","F","86"
"Anthony","M","11"
"Anton","M","4"
"Antoni","M","8"
"Aodhan","M","35"
"Aoibh","F","5"
"Aoibhe","F","22"
"Aoibheann","F","30"
"Aoibhin","F","4"
"Aoibhinn","F","11"
"Aoife","F","110"
"April","F","6"
"Arabella","F","5"
"Archer","M","4"
"Archie","M","73"
"Aria","F","65"
"Ariah","F","3"
"Ariana","F","10"
"Arianna","F","14"
"Ariella","F","4"
"Arlo","M","31"
"Aron","M","6"
"Aronas","M","4"
"Arthur","M","66"
"Arya","F","12"
"Aryia","F","3"
"Ashley","F","3"
"Ashlynn","F","3"
"Ashton","M","6"
"Aubree","F","5"
"Aubrey","F","3"
"Augustas","M","3"
"Aurora","F","15"
"Austin","M","21"
"Autumn","F","19"
"Ava","F","112"
"Ava-Rose","F","3"
"Avery","M","3"
"Axel","M","6"
"Axl","M","3"
"Aya","F","3"
"Ayda","F","9"
"Ayden","M","4"
"Ayla","F","7"
"Bailey","M","8"
"Barra","M","10"
"Beatrix","F","6"
"Beatriz","F","3"
"Beau","M","6"
"Bebhinn","F","3"
"Beibhinn","F","3"
"Bella","F","40"
"Bella-Rose","F","4"
"Ben","M","69"
"Benjamin","M","51"
"Bentley","M","4"
"Bernard","M","3"
"Beth","F","22"
"Bethany","F","18"
"Billy","M","6"
"Blair","M","3"
"Blaithin","F","7"
"Blake","F","4"
"Blake","M","26"
"Blathnaid","F","9"
"Bobbi","F","3"
"Bobby","M","50"
"Bodhi","M","6"
"Bonnie","F","20"
"Bradley","M","9"
"Braiden","M","3"
"Brandon","M","6"
"Braxton","M","4"
"Brayden","M","5"
