"NAME","SEX","COUNT"
"AARON","F","23"
"AARON","M","3427"
"AARRON","M","7"
"ABBE","F","22"
"ABBEY","F","16"
"ABBIE","F","54"
"ABBY","F","134"
"ABDEL","M","8"
"ABDUL","M","26"
"ABDULLAH","M","12"
"ABE","M","33"
"ABEL","M","266"
"ABELARDO","M","28"
"ABELINA","F","5"
"ABIGAIL","F","263"
"ABIGAYLE","F","6"
"ABIMAEL","M","9"
"ABNER","M","35"
"ABRA","F","12"
"ABRAHAM","M","257"
"ABRAHAN","M","5"
"ABRAM","M","38"
"ABRAN","M","18"
"ACE","M","21"
"ACEY","M","6"
"ACHILLE","M","5"
"ACHILLES","M","5"
"ACIE","M","6"
"ACQUANETTA","F","6"
"ADA","F","255"
"ADAH","F","5"
"ADAIR","F","7"
"ADALBERTO","M","36"
"ADALINE","F","5"
"ADAM","F","10"
"ADAM","M","2543"
"ADAMS","M","6"
"ADAN","M","83"
"ADANA","F","6"
"ADDIE","F","46"
"ADDISON","M","16"
"ADEL","F","6"
"ADELA","F","70"
"ADELAIDA","F","25"
"ADELAIDE","F","17"
"ADELAIDO","M","5"
"ADELBERT","M","14"
"ADELE","F","110"
"ADELIA","F","15"
"ADELINA","F","47"
"ADELINE","F","36"
"ADELINO","M","5"
"ADELITA","F","24"
"ADELL","F","10"
"ADELL","M","5"
"ADELLA","F","19"
"ADELLE","F","11"
"ADEN","M","13"
"ADENA","F","36"
"ADINA","F","73"
"ADINE","F","7"
"ADLAI","M","6"
"ADMIRAL","M","5"
"ADOLF","M","10"
"ADOLFO","M","121"
"ADOLPH","M","60"
"ADOLPHUS","M","27"
"ADONA","F","5"
"ADONIA","F","5"
"ADONICA","F","5"
"ADONIS","M","16"
"ADONNA","F","18"
"ADORA","F","11"
"ADRA","F","8"
"ADRAIN","F","26"
"ADRAIN","M","44"
"ADRAINE","F","14"
"ADRAINNE","F","6"
"ADREA","F","10"
"ADREAN","F","8"
"ADRENA","F","5"
"ADRIA","F","45"
"ADRIAN","F","230"
"ADRIAN","M","958"
"ADRIANA","F","363"
"ADRIANE","F","180"
"ADRIANN","F","6"
"ADRIANNA","F","48"
"ADRIANNE","F","191"
"ADRIANO","M","12"
"ADRIEL","M","5"
"ADRIEN","F","13"
"ADRIEN","M","20"
"ADRIENE","F","87"
"ADRIENNA","F","8"
"ADRIENNE","F","1077"
"ADRIENNIE","F","5"
"ADRINA","F","13"
"ADRION","M","5"
"ADRON","M","6"
"AGAPITO","M","16"
"AGATHA","F","27"
"AGNES","F","154"
"AGOSTINO","M","8"
"AGRIPINA","F","6"
"AGUSTIN","M","105"
"AGUSTINA","F","9"
"AHARON","M","7"
"AHMAD","M","30"
"AHMED","M","31"
"AIDA","F","175"
"AIDAN","M","11"
"AIDE","F","10"
"AIDEE","F","7"
"AILEEN","F","210"
"AILENE","F","8"
"AIME","F","12"
"AIMEE","F","640"
"AIMIE","F","6"
"AISHA","F","29"
"AISHAH","F","8"
"AIXA","F","8"
"AJ","M","11"
"AJA","F","7"
"AJAY","M","14"
"AKBAR","M","7"
"AKIKO","F","6"
"AL","M","164"
"ALACIA","F","5"
"ALAIN","M","35"
"ALAINA","F","65"
"ALAINE","F","16"
"ALAN","F","20"
"ALAN","M","3980"
"ALANA","F","211"
"ALANDA","F","14"
"ALANDO","M","7"
"ALANE","F","46"
"ALANNA","F","74"
"ALARIC","M","19"
"ALAYNA","F","17"
"ALAYNE","F","11"
"ALBA","F","40"
"ALBAN","M","6"
"ALBERT","F","24"
"ALBERT","M","2920"
"ALBERTA","F","180"
"ALBERTHA","F","14"
"ALBERTINA","F","23"
"ALBERTINE","F","12"
"ALBERTO","F","5"
"ALBERTO","M","640"
"ALBERTUS","M","7"
"ALBIN","M","11"
"ALBINA","F","6"
"ALBINO","M","9"
"ALCINDOR","M","7"
"ALDA","F","19"
"ALDEN","M","53"
"ALDO","M","72"
"ALDON","M","11"
"ALDONIA","F","6"
"ALDRIC","M","8"
"ALDRICH","M","5"
"ALDWIN","M","5"
"ALEA","F","7"
"ALEASE","F","6"
"ALEATHA","F","10"
"ALEATHIA","F","6"
"ALEC","M","99"
"ALECIA","F","187"
"ALEDA","F","5"
"ALEGRA","F","5"
"ALEICIA","F","5"
"ALEIDA","F","10"
"ALEISA","F","8"
"ALEISHA","F","16"
"ALEJANDRA","F","49"
"ALEJANDRINA","F","18"
"ALEJANDRO","F","5"
"ALEJANDRO","M","421"
"ALEJO","M","6"
"ALEKSANDER","M","5"
"ALEKSANDRA","F","7"
"ALEN","M","8"
"ALENA","F","39"
"ALENE","F","30"
"ALENNA","F","5"
"ALESA","F","18"
"ALESHA","F","34"
"ALESHIA","F","31"
"ALESIA","F","194"
"ALESSANDRA","F","37"
"ALESSANDRO","M","19"
"ALETA","F","69"
"ALETHA","F","95"
"ALETHEA","F","99"
"ALETHIA","F","56"
"ALETTA","F","6"
"ALEX","F","15"
"ALEX","M","1164"
"ALEXA","F","79"
"ALEXANDER","F","16"
"ALEXANDER","M","1773"
"ALEXANDRA","F","521"
"ALEXANDRE","M","26"
"ALEXANDREA","F","6"
"ALEXANDRIA","F","86"
"ALEXANDRO","M","24"
"ALEXANDROS","M","6"
"ALEXEI","M","13"
"ALEXI","F","6"
"ALEXI","M","5"
"ALEXIA","F","59"
"ALEXIS","F","174"
"ALEXIS","M","110"
"ALEXSANDER","M","6"
"ALF","M","5"
"ALFERDO","M","5"
"ALFIE","F","8"
"ALFIE","M","57"
"ALFONSE","M","8"
"ALFONSO","F","5"
"ALFONSO","M","357"
"ALFONZA","M","16"
"ALFONZIA","M","5"
"ALFONZO","M","64"
"ALFORD","M","26"
"ALFRED","F","11"
"ALFRED","M","1492"
"ALFREDA","F","111"
"ALFREDIA","F","12"
"ALFREDO","F","5"
"ALFREDO","M","494"
"ALGERNON","M","18"
"ALGIE","M","15"
"ALGIN","M","5"
"ALI","M","52"
"ALICA","F","31"
"ALICE","F","1731"
"ALICE","M","7"
"ALICEA","F","7"
