"NAME","SEX","COUNT"
"AARON","M","11"
"ABIGAIL","F","7"
"ABINA","F","3"
"ADAM","M","17"
"ADELE","F","14"
"ADELINE","F","5"
"ADRIAN","M","184"
"ADRIENNE","F","61"
"AEDIN","F","5"
"AENGUS","M","9"
"AGNES","F","23"
"AIDAN","M","218"
"AIDEEN","F","54"
"AIDEN","M","29"
"AILBHE","F","14"
"AILEEN","F","90"
"AILIS","F","4"
"AILISH","F","20"
"AINE","F","74"
"AISHLING","F","26"
"AISLING","F","180"
"AISLINN","F","7"
"AIVEEN","F","4"
"ALAN","M","646"
"ALBERT","M","17"
"ALEX","M","4"
"ALEXANDER","M","23"
"ALEXANDRA","F","16"
"ALFRED","M","8"
"ALICE","F","46"
"ALICIA","F","7"
"ALISON","F","129"
"ALLAN","M","23"
"ALLEN","M","17"
"ALLISON","F","20"
"ALMA","F","7"
"ALVA","F","6"
"ALYSON","F","4"
"AMANDA","F","173"
"AMBROSE","M","8"
"AMELIA","F","7"
"AMY","F","18"
"ANASTASIA","F","10"
"ANASTATIA","F","4"
"ANDRE","M","5"
"ANDREA","F","81"
"ANDREAS","M","4"
"ANDREW","M","251"
"ANGELA","F","166"
"ANGUS","M","3"
"ANITA","F","97"
"ANN","F","533"
"ANNA","F","148"
"ANNE","F","510"
"ANNETTA","F","4"
"ANNETTE","F","95"
"ANNIE","F","15"
"ANNITA","F","4"
"ANTHONY","M","571"
"ANTOINETTE","F","81"
"ANTON","M","3"
"ANTONIA","F","6"
"ANTONIO","M","4"
"AOIBHEANN","F","3"
"AOIFE","F","104"
"AONGUS","M","3"
"APRIL","F","7"
"ARLENE","F","14"
"ARTHUR","M","23"
"ASHLEY","F","20"
"ASHLEY","M","6"
"ASHLING","F","30"
"ASSUMPTA","F","11"
"AUBREY","M","3"
"AUDREY","F","147"
"AUGUSTINE","M","7"
"AUSTIN","M","38"
"AVRIL","F","50"
"BARBARA","F","150"
"BARRIE","M","3"
"BARRY","M","246"
"BARTHOLOMEW","M","30"
"BASIL","M","7"
"BEATRICE","F","8"
"BELINDA","F","11"
"BENEDICT","M","3"
"BENJAMIN","M","9"
"BERNADETTE","F","228"
"BERNADINE","F","3"
"BERNARD","M","138"
"BERNARDINE","F","3"
"BERNICE","F","13"
"BEVERLEY","F","5"
"BEVERLY","F","6"
"BLAITHIN","F","6"
"BLANAID","F","4"
"BREDA","F","40"
"BREEDA","F","10"
"BREEGE","F","4"
"BREFFNI","F","3"
"BREFFNI","M","4"
"BREID","F","3"
"BRENDA","F","83"
"BRENDAN","M","345"
"BRIAN","M","684"
"BRID","F","32"
"BRIDGEEN","F","3"
"BRIDGET","F","313"
"BRIDIE","F","5"
"BRIGID","F","126"
"BRONA","F","9"
"BRONAGH","F","10"
"BRONWYN","F","6"
"BRYAN","M","36"
"CAIMIN","M","3"
"CAIT","F","3"
"CAITRIONA","F","46"
"CAMERON","M","3"
"CAMILLA","F","9"
"CANICE","M","4"
"CAOIMHE","F","9"
"CARA","F","10"
"CARAGH","F","3"
"CARINA","F","10"
"CARL","M","42"
"CARLA","F","6"
"CARMEL","F","185"
"CARMELA","F","3"
"CAROL","F","204"
"CAROLE","F","8"
"CAROLINE","F","488"
"CAROLYN","F","14"
"CATHAL","M","119"
"CATHERINA","F","17"
"CATHERINE","F","853"
"CATHRIONA","F","17"
"CATHRYN","F","3"
"CATHY","F","7"
"CATRINA","F","6"
"CATRIONA","F","65"
"CECELIA","F","6"
"CECIL","M","8"
"CECILIA","F","9"
"CELIA","F","3"
"CELINE","F","54"
