"NAME","SEX","COUNT"
"Aaron","M","184"
"Abbey","F","3"
"Abbie","F","37"
"Abby","F","11"
"Abigail","F","36"
"Adam","M","276"
"Adele","F","5"
"Adrian","M","8"
"Ahmed","M","3"
"Aidan","M","48"
"Aideen","F","3"
"Aiden","M","3"
"Aileen","F","3"
"Aimee","F","90"
"Aimie","F","4"
"Aine","F","71"
"Aisha","F","4"
"Aishling","F","3"
"Aisling","F","20"
"Aislinn","F","10"
"Alan","M","13"
"Alana","F","20"
"Alanna","F","13"
"Alannah","F","14"
"Alex","F","17"
"Alex","M","26"
"Alexander","M","44"
"Alexandra","F","33"
"Alexandria","F","5"
"Alfie","M","3"
"Ali","M","3"
"Alice","F","28"
"Alicia","F","16"
"Alisha","F","16"
"Alison","F","6"
"Alistair","M","3"
"Alix","F","5"
"Amanda","F","4"
"Amber","F","20"
"Amelia","F","6"
"Amie","F","8"
"Amy","F","213"
"Amy-Louise","F","4"
"Andrea","F","14"
"Andrew","M","151"
"Angel","F","6"
"Angela","F","5"
"Angus","M","6"
"Ann-Marie","F","5"
"Anna","F","160"
"Annabelle","F","3"
"Anne-Marie","F","4"
"Annie","F","12"
"Anthony","M","34"
"Anton","M","7"
"Antonia","F","7"
"Aobh","F","3"
"Aodhan","M","20"
"Aoibh","F","5"
"Aoibheann","F","16"
"Aoibhin","F","8"
"Aoibhinn","F","4"
"Aoife","F","113"
"April","F","4"
"Aran","M","3"
"Arianna","F","3"
"Arran","M","3"
"Ashleigh","F","10"
"Ashley","F","4"
"Ashley","M","4"
"Ashton","F","3"
"Atlanta","F","4"
"Aveen","F","4"
"Bailey","F","3"
"Bailey","M","13"
"Bailie","M","5"
"Barry","M","12"
"Becky","F","6"
"Ben","M","136"
"Benjamin","M","80"
"Beth","F","54"
"Bethan","F","9"
"Bethany","F","64"
"Billie","F","5"
"Billy","M","4"
"Blaithin","F","5"
"Blake","M","5"
"Blathnaid","F","5"
"Bobbi","F","3"
"Brad","M","4"
"Bradley","M","29"
"Brandon","M","51"
"Brenda","F","3"
"Brendan","M","31"
"Brenna","F","3"
"Brent","M","4"
"Brett","M","6"
"Brian","M","30"
"Brianna","F","5"
"Bridget","F","3"
"Brigid","F","5"
"Britney","F","18"
"Brittany","F","6"
"Brogan","M","3"
"Broghan","F","3"
"Bronagh","F","30"
"Bronwyn","F","4"
"Brooke","F","25"
"Brooklyn","F","6"
"Brooklyn","M","7"
"Bryan","M","7"
"Byron","M","3"
"Caelainn","F","4"
"Caelan","M","10"
"Cahal","M","6"
"Cahir","M","9"
"Cailin","F","3"
"Cailum","M","3"
"Cain","M","8"
"Caiomhe","F","3"
"Caithlin","F","3"
"Caitlin","F","228"
"Caitlyn","F","17"
"Caitriona","F","3"
"Cal","M","4"
"Caleb","M","15"
"Callie","F","3"
"Callum","M","117"
"Calum","M","23"
"Calvin","M","10"
"Cameron","M","97"
"Caoilainn","F","3"
"Caoimhe","F","76"
"Caoimhin","M","23"
"Caoimhlin","F","3"
"Caolan","M","67"
"Caomhan","M","4"
"Cara","F","50"
"Caragh","F","7"
"Carl","M","12"
"Carla","F","19"
"Carly","F","10"
"Carmen","F","3"
