"NAME","SEX","COUNT"
"Aaliyah","F","6"
"Aaron","M","164"
"Abbey","F","5"
"Abbi","F","7"
"Abbie","F","64"
"Abby","F","33"
"Abi","F","3"
"Abigail","F","56"
"Adam","M","279"
"Adele","F","4"
"Adrian","M","5"
"Aedan","M","3"
"Aidan","M","51"
"Aideen","F","3"
"Aiden","M","3"
"Aimee","F","131"
"Aine","F","43"
"Aisling","F","25"
"Aislinn","F","5"
"Alan","M","14"
"Alana","F","19"
"Alanna","F","20"
"Alannah","F","5"
"Alec","M","4"
"Alex","F","32"
"Alex","M","45"
"Alexander","M","59"
"Alexandra","F","30"
"Alexandria","F","5"
"Alfie","M","7"
"Ali","M","3"
"Alice","F","28"
"Alicia","F","27"
"Alisha","F","11"
"Alix","F","3"
"Ally","F","5"
"Alysha","F","5"
"Alyssa","F","10"
"Amber","F","26"
"Amelia","F","11"
"Ami","F","3"
"Amie","F","3"
"Amy","F","185"
"Amy-Leigh","F","3"
"Andrea","F","6"
"Andrew","M","102"
"Andy","M","4"
"Angel","F","7"
"Angus","M","6"
"Ann","F","3"
"Anna","F","135"
"Annabel","F","7"
"Anne","F","6"
"Annie","F","24"
"Anthony","M","33"
"Antoin","M","4"
"Anton","M","8"
"Antonia","F","7"
"Aodh","M","3"
"Aodhan","M","17"
"Aoibhe","F","3"
"Aoibheann","F","13"
"Aoibhin","F","4"
"Aoibhinn","F","7"
"Aoife","F","161"
"Archie","M","4"
"Arron","M","3"
"Arwen","F","3"
"Ashleigh","F","5"
"Ashley","M","5"
"Ashling","F","3"
"Atlanta","F","3"
"Ava","F","17"
"Bailey","M","29"
"Bailie","M","4"
"Barry","M","10"
"Ben","M","195"
"Benjamin","M","106"
"Benn","M","3"
"Bernard","M","6"
"Beth","F","50"
"Bethan","F","5"
"Bethany","F","70"
"Billy","M","4"
"Blaine","M","6"
"Blake","M","18"
"Blanaid","F","3"
"Blathnaid","F","4"
"Bobby","M","8"
"Bradlee","M","3"
"Bradley","M","36"
"Brandon","M","31"
"Brandon-Lee","M","5"
"Brendan","M","29"
"Brett","M","4"
"Brian","M","19"
"Brianna","F","9"
"Bridget","F","3"
"Brodie","M","3"
"Brona","F","6"
"Bronagh","F","21"
"Brooke","F","28"
"Brooklyn","M","5"
"Bryan","M","6"
"Byron","M","4"
"Cadhla","F","4"
"Caelan","M","7"
"Cahal","M","5"
"Cahir","M","13"
"Cailin","F","3"
"Cain","M","13"
"Cait","F","3"
"Caitilin","F","3"
"Caitlin","F","205"
"Caitlyn","F","5"
"Caleb","M","23"
"Callum","M","110"
"Calum","M","30"
"Calvin","M","10"
"Cameron","F","4"
"Cameron","M","93"
"Caoimhe","F","83"
"Caoimhin","M","11"
"Caolan","M","69"
"Caomhan","M","4"
"Cara","F","69"
"Caragh","F","7"
"Carl","M","3"
"Carla","F","17"
"Carlo","M","3"
"Carly","F","3"
"Caroline","F","5"
"Carrie","F","3"
"Carson","M","14"
"Carter","M","21"
"Carys","F","7"
"Casey","F","11"
"Cassie","F","10"
"Cathair","M","5"
"Cathal","M","26"
"Cathan","M","3"
"Catherine","F","41"
"Catriona","F","5"
"Cerys","F","7"
"Chad","M","3"
"Chanelle","F","3"
"Chantelle","F","17"
"Charis","F","3"
"Charlene","F","5"
"Charles","M","22"
"Charley","F","8"
"Charlie","F","13"
"Charlie","M","51"
"Charlotte","F","57"
"Charly","F","4"
"Che","M","6"
"Chelsea","F","16"
