"NAME","SEX","COUNT"
"AARON","M","556"
"ABBEY","F","8"
"ABBIE","F","18"
"ABBY","F","9"
"ABDULLAH","M","5"
"ABIGAIL","F","36"
"ADAM","M","515"
"ADELE","F","5"
"ADRIAN","M","63"
"ADRIENNE","F","7"
"AEDAN","M","3"
"AEDIN","F","4"
"AENGUS","M","5"
"AGNES","F","7"
"AIDAN","M","113"
"AIDEEN","F","43"
"AIDEN","M","11"
"AIFRIC","F","7"
"AILBHE","F","49"
"AILEEN","F","30"
"AILIS","F","5"
"AILISH","F","35"
"AIMEE","F","66"
"AINE","F","184"
"AISHA","F","5"
"AISHLING","F","40"
"AISLING","F","336"
"AISLINN","F","23"
"ALAN","M","248"
"ALANA","F","31"
"ALANAH","F","6"
"ALANNA","F","49"
"ALANNAH","F","43"
"ALBERT","M","4"
"ALEC","M","3"
"ALEX","F","6"
"ALEX","M","79"
"ALEXANDER","M","77"
"ALEXANDRA","F","55"
"ALEXANDRIA","F","4"
"ALI","F","5"
"ALI","M","4"
"ALICE","F","71"
"ALICIA","F","17"
"ALISHA","F","20"
"ALISON","F","123"
"ALLAN","M","5"
"ALLANAH","F","4"
"ALLEN","M","3"
"ALLISON","F","10"
"ALMA","F","3"
"ALVIN","M","3"
"ALYSON","F","7"
"ALYSSA","F","3"
"AMANDA","F","63"
"AMBER","F","35"
"AMELIA","F","5"
"AMIE","F","15"
"AMY","F","442"
"ANA","F","3"
"ANASTASIA","F","5"
"ANDREA","F","41"
"ANDREW","M","375"
"ANDY","M","3"
"ANGELA","F","18"
"ANGELINA","F","3"
"ANITA","F","15"
"ANN","F","57"
"ANNA","F","141"
"ANNALISE","F","3"
"ANNE","F","77"
"ANNETTE","F","10"
"ANNIE","F","24"
"ANNMARIE","F","4"
"ANTHONY","M","197"
"ANTOINETTE","F","6"
"ANTON","M","3"
"ANTONIA","F","6"
"ANTONIO","M","3"
"AODHAN","M","7"
"AOIBHE","F","7"
"AOIBHEANN","F","23"
"AOIBHIN","F","17"
"AOIBHINN","F","9"
"AOIFE","F","584"
"APRIL","F","18"
"ARAN","M","10"
"ARLENE","F","9"
"ARON","M","6"
"ARRON","M","11"
"ARTHUR","M","6"
"ASHLEE","F","4"
"ASHLEIGH","F","28"
"ASHLEY","F","37"
"ASHLING","F","50"
"AUDREY","F","11"
"AUSTIN","M","11"
"AVA","F","6"
"AVRIL","F","25"
"AYESHA","F","6"
"BARBARA","F","5"
"BARRA","M","3"
"BARRY","M","87"
"BEATRICE","F","4"
"BEBHINN","F","4"
"BEIBHINN","F","5"
"BELINDA","F","3"
"BEN","M","94"
"BENEDICT","M","3"
"BENJAMIN","M","64"
"BERNADETTE","F","29"
"BERNARD","M","45"
"BETH","F","6"
"BETHANY","F","6"
"BIANCA","F","5"
"BILL","M","8"
"BILLIE","F","7"
"BILLY","M","15"
"BLAINE","M","5"
"BLAITHIN","F","8"
"BLAKE","M","6"
"BLANE","M","3"
"BLATHNAID","F","7"
"BOBBY","M","4"
"BONNIE","F","4"
"BRAD","M","3"
"BRADLEY","M","12"
"BRANDON","M","58"
"BREDA","F","13"
"BRENDA","F","13"
"BRENDAN","M","125"
"BRENNA","F","4"
"BRIAN","M","329"
"BRIANA","F","3"
"BRID","F","17"
"BRIDGET","F","70"
"BRIDIN","F","5"
"BRIGID","F","28"
"BRONA","F","12"
"BRONAGH","F","23"
"BRONWYN","F","8"
"BRYAN","M","35"
"CAILIN","F","7"
"CAIMIN","M","4"
"CAIT","F","9"
"CAITLIN","F","32"
"CAITRIONA","F","32"
"CALEB","M","9"
"CALLAN","M","9"
"CALLUM","M","25"
"CALUM","M","14"
"CALVIN","M","34"
"CAMERON","M","11"
"CAMILLE","F","3"
"CAOILFHIONN","F","7"
"CAOIMHE","F","161"
