"NAME","SEX","COUNT"
"A","M","6"
"A'ISHA","F","6"
"A'ISHAH","F","9"
"A-JAY","M","7"
"AABAN","M","10"
"AABID","M","5"
"AADAM","M","63"
"AADEN","M","6"
"AADI","M","15"
"AADIL","M","20"
"AADILA","F","3"
"AADIT","M","5"
"AADITYA","M","10"
"AADYA","F","4"
"AAFIA","F","9"
"AAFIYA","F","4"
"AAFIYAH","F","5"
"AAFREEN","F","4"
"AAHANA","F","10"
"AAHIL","M","40"
"AAHNA","F","7"
"AAILA","F","7"
"AAIMA","F","9"
"AAIRA","F","8"
"AAISHA","F","28"
"AAISHAH","F","16"
"AAKASH","M","4"
"AAKIFAH","F","5"
"AALA","F","4"
"AALAA","F","5"
"AALAYAH","F","4"
"AALEYAH","F","8"
"AALIA","F","21"
"AALIAH","F","3"
"AALISHA","F","4"
"AALIYA","F","38"
"AALIYAH","F","443"
"AAMANI","F","3"
"AAMENA","F","6"
"AAMENAH","F","4"
"AAMER","M","4"
"AAMIL","M","3"
"AAMILAH","F","14"
"AAMINA","F","67"
"AAMINAH","F","116"
"AAMIR","M","26"
"AAMIRA","F","16"
"AAMIRAH","F","11"
"AAMNA","F","27"
"AANIA","F","4"
"AANISAH","F","5"
"AANIYA","F","5"
"AANYA","F","57"
"AAQIB","M","5"
"AARA","F","4"
"AARAN","M","15"
"AARANI","F","3"
"AARAV","M","108"
"AAREN","M","5"
"AARIA","F","6"
"AARIAN","M","5"
"AARIB","M","4"
"AARIFAH","F","8"
"AARISH","M","6"
"AARIYA","F","6"
"AARIYAN","M","4"
"AARIZ","M","32"
"AARNA","F","8"
"AARNAV","M","18"
"AARON","M","1326"
"AARON-JAMES","M","3"
"AARRON","M","7"
"AARUN","M","4"
"AARUSH","M","45"
"AARUSHI","F","10"
"AARVI","F","4"
"AARYA","F","18"
"AARYA","M","8"
"AARYAN","M","71"
"AARZOO","F","3"
"AASHA","F","3"
"AASHI","F","9"
"AASHIR","M","6"
"AASHISH","M","5"
"AASHNA","F","5"
"AASIA","F","5"
"AASIM","M","3"
"AASIYA","F","13"
"AASIYAH","F","22"
"AATHAVAN","M","3"
"AATIKAH","F","4"
"AATIQAH","F","3"
"AAVA","F","4"
"AAYA","F","4"
"AAYAH","F","6"
"AAYAN","M","87"
"AAYAT","F","5"
"AAYSHA","F","4"
"AAYUSH","M","23"
"AAYUSHI","F","5"
"ABA","F","3"
"ABAN","M","3"
"ABASS","M","3"
"ABBAS","M","48"
"ABBEY","F","65"
"ABBEYGAIL","F","5"
"ABBI","F","19"
"ABBIE","F","422"
"ABBIE-LEIGH","F","3"
"ABBIE-MAY","F","4"
"ABBIEGAIL","F","3"
"ABBIGAIL","F","24"
"ABBY","F","101"
"ABBYGAIL","F","3"
"ABD","M","12"
"ABDALLA","M","10"
"ABDALLAH","M","34"
"ABDALRAHMAN","M","3"
"ABDEL","M","10"
"ABDELKADER","M","4"
"ABDELRAHIM","M","3"
"ABDELRAHMAN","M","5"
"ABDI","M","17"
"ABDIFATAH","M","4"
"ABDIHAFID","M","4"
"ABDIHAKIM","M","4"
"ABDIKARIM","M","4"
"ABDILLAHI","M","4"
"ABDIMALIK","M","6"
"ABDIQANI","M","4"
"ABDIRAHIM","M","4"
"ABDIRAHMAAN","M","3"
"ABDIRAHMAN","M","71"
"ABDIRASHID","M","3"
"ABDISAMAD","M","4"
"ABDIWAHAB","M","3"
"ABDOU","M","6"
"ABDOUL","M","5"
"ABDOULAYE","M","3"
"ABDOULIE","M","7"
"ABDOULLAH","M","3"
"ABDU","M","3"
"ABDUALLAH","M","3"
"ABDUL","M","340"
"ABDUL-AHAD","M","4"
"ABDUL-BASIT","M","3"
"ABDUL-HADI","M","3"
"ABDUL-HAKEEM","M","7"
"ABDUL-HANNAN","M","3"
"ABDUL-MALIK","M","9"
"ABDUL-QAYYUM","M","3"
"ABDUL-RAHEEM","M","6"
"ABDUL-RAHMAN","M","6"
"ABDUL-WAHHAB","M","3"
"ABDULAHAD","M","7"
"ABDULAHI","M","14"
"ABDULAZEEZ","M","3"
"ABDULAZIZ","M","27"
"ABDULBASIT","M","6"
"ABDULHAKEEM","M","3"
"ABDULHAKIM","M","3"
"ABDULKADIR","M","11"
"ABDULKARIM","M","5"
"ABDULLA","M","6"
"ABDULLAAH","M","5"
"ABDULLAAHI","M","3"
"ABDULLAH","M","323"
"ABDULLAHI","M","47"
"ABDULMALIK","M","12"
"ABDULQADIR","M","3"
"ABDULRAHEEM","M","3"
"ABDULRAHIM","M","6"
"ABDULRAHMAN","M","73"
"ABDULREHMAN","M","3"
