"NAME","SEX","COUNT"
"Aaliyah","F","6"
"Aaron","M","104"
"Abbey","F","10"
"Abbi","F","6"
"Abbie","F","70"
"Abby","F","11"
"Abi","F","12"
"Abigail","F","65"
"Adam","M","167"
"Addison","F","5"
"Adele","F","3"
"Adrian","M","15"
"Aedan","M","5"
"Aidan","M","60"
"Aideen","F","6"
"Aiden","M","4"
"Aimee","F","85"
"Aine","F","37"
"Aisling","F","21"
"Aislinn","F","4"
"Alan","M","16"
"Alana","F","18"
"Alanah","F","3"
"Alanna","F","11"
"Alannah","F","10"
"Albert","M","3"
"Aleksander","M","4"
"Aleksandra","F","5"
"Alesha","F","22"
"Alex","F","29"
"Alex","M","71"
"Alexa","F","11"
"Alexander","M","66"
"Alexandra","F","34"
"Alexandria","F","4"
"Alexis","F","11"
"Alfie","M","103"
"Alfred","M","4"
"Ali","M","5"
"Alice","F","30"
"Alicia","F","29"
"Alicja","F","6"
"Alisha","F","14"
"Alistair","M","3"
"Alvin","M","3"
"Alysha","F","3"
"Alyssa","F","8"
"Amanda","F","7"
"Amber","F","37"
"Amelia","F","59"
"Amelie","F","9"
"Amie","F","5"
"Amiee","F","3"
"Amira","F","14"
"Amy","F","112"
"Ana","F","8"
"Andre","M","3"
"Andrea","F","7"
"Andrew","M","48"
"Angel","F","4"
"Angela","F","4"
"Angelina","F","5"
"Angus","M","6"
"Anita","F","3"
"Anna","F","157"
"Anna-Rose","F","4"
"Annabel","F","9"
"Annabella","F","4"
"Annabelle","F","15"
"Annalise","F","5"
"Anne","F","3"
"Annie","F","54"
"Anthony","M","17"
"Anya","F","3"
"Aodhan","M","42"
"Aoibh","F","8"
"Aoibhe","F","20"
"Aoibheann","F","31"
"Aoibhin","F","9"
"Aoibhinn","F","17"
"Aoife","F","155"
"April","F","5"
"Archie","M","36"
"Arianna","F","5"
"Arnas","M","3"
"Arthur","M","7"
"Aryan","M","3"
"Asher","M","3"
"Ashleigh","F","5"
"Ashley","F","3"
"Ashling","F","3"
"Ashton","M","22"
"Aston","M","5"
"Austin","M","12"
"Autumn","F","5"
"Ava","F","127"
"Ayda","F","3"
"Ayla","F","4"
"Bailey","M","16"
"Bartosz","M","3"
"Beau","M","3"
"Bella","F","22"
"Ben","M","115"
"Benas","M","4"
"Benjamin","M","76"
"Beth","F","48"
"Bethany","F","37"
"Bianca","F","3"
"Billie","F","5"
"Billy","M","6"
"Blaine","M","8"
"Blaithin","F","4"
"Blake","M","31"
"Blathnaid","F","6"
"Bobby","M","29"
"Bonnie","F","7"
"Borys","M","3"
"Bradley","M","11"
"Brandon","M","27"
"Brayden","M","4"
"Breandan","M","3"
"Brendan","M","16"
"Brian","M","12"
"Brianna","F","11"
"Brodie","M","4"
"Brody","M","18"
"Brogan","F","4"
"Brogan","M","6"
"Bronagh","F","6"
"Brooke","F","62"
"Brooklyn","F","3"
"Brooklyn","M","11"
"Brooklynn","F","3"
"Bryan","M","3"
"Cabhan","M","3"
"Cadan","M","6"
"Caden","M","15"
"Cadhan","M","4"
"Cadhla","F","19"
"Caelan","M","10"
"Caelum","M","3"
"Cahir","M","17"
"Cai","M","3"
"Caidan","M","4"
"Caiden","M","13"
"Cailean","M","3"
"Caileigh","F","7"
"Cailin","F","3"
"Cailum","M","4"
"Cain","M","6"
"Cait","F","3"
"Caitlin","F","98"
"Caitlyn","F","13"
"Caitriona","F","4"
"Cal","M","3"
"Caleb","M","70"
"Callan","M","3"
"Calleigh","F","3"
"Callie","F","4"
"Callum","M","120"
"Calum","M","32"
"Calvin","M","17"
"Cameron","M","45"
"Caoilte","M","3"
"Caoimhe","F","70"
"Caoimhin","M","28"
"Caolan","M","63"
"Caomhan","M","3"
"Cara","F","124"
"Caragh","F","10"
"Caris","F","3"
"Carl","M","6"
"Carla","F","14"
"Carly","F","13"
"Caroline","F","3"
"Carrie","F","5"
"Carson","M","14"
"Carter","M","36"
"Carys","F","5"
"Casey","F","30"
"Casey","M","6"
"Cassie","F","28"
"Cathair","M","6"
"Cathal","M","20"
"Cathan","M","6"
"Cathaoir","M","4"
"Catherine","F","22"
"Cayden","M","13"
"Cerys","F","19"
"Chanelle","F","3"
"Charis","F","3"
"Charles","M","35"
"Charley","F","12"
"Charley","M","3"
"Charlie","F","6"
"Charlie","M","188"
"Charlotte","F","61"
"Chase","M","3"
"Che","M","5"
"Chelsea","F","9"
"Chelsey","F","4"
"Chloe","F","155"
"Chris","M","5"
"Christian","M","18"
"Christina","F","8"
"Christopher","M","44"
"Christy","M","5"
"Cian","M","26"
"Ciara","F","43"
"Ciaran","M","45"
"Cillian","M","54"
"Claire","F","6"
"Clara","F","24"
"Clare","F","7"
"Clarissa","F","3"
"Clark","M","4"
"Clarke","M","3"
"Claudia","F","7"
"Cliodhna","F","24"
"Cliona","F","9"
"Clodagh","F","60"
"Coby","M","6"
"Codi","F","3"
"Codie","F","6"
"Cody","M","35"
"Cohan","M","3"
"Cohen","M","7"
"Colby","M","3"
"Cole","M","24"
"Colin","M","7"
"Colleen","F","9"
"Colm","M","7"
"Conal","M","12"
"Conall","M","24"
"Conan","M","19"
"Conchur","M","4"
"Conn","M","6"
"Connie","F","22"
"Connlaodh","M","5"
"Connor","M","45"
"Conor","M","167"
"Cooper","M","5"
"Cora","F","33"
"Coran","M","4"
"Corey","M","78"
"Corin","M","3"
"Cormac","M","60"
"Corran","M","3"
"Cory","M","5"
"Courtney","F","19"
"Cruz","M","7"
"Culann","M","5"
"Curtis","M","15"
"Daire","M","26"
"Daisy","F","42"
"Daithi","M","36"
"Dakota","F","4"
"Dale","M","6"
"Dallan","M","4"
"Damhan","M","3"
"Damian","M","6"
"Damien","M","3"
"Dan","M","3"
"Daniel","M","270"
"Daniela","F","3"
"Daniella","F","3"
"Danielle","F","13"
"Danni","F","4"
"Danny","M","16"
"Dara","M","36"
