"NAME","SEX","COUNT"
"Aaliyah","F","13"
"Aaron","M","105"
"Abbey","F","6"
"Abbi","F","3"
"Abbie","F","64"
"Abby","F","8"
"Abel","M","6"
"Abi","F","5"
"Abigail","F","49"
"Adam","M","159"
"Adrian","M","9"
"Aedan","M","4"
"Aidan","M","72"
"Aideen","F","5"
"Aiden","M","12"
"Ailbhe","F","4"
"Aimee","F","62"
"Aimee-leigh","F","3"
"Aine","F","25"
"Aisha","F","3"
"Aisling","F","12"
"Aislinn","F","4"
"Alan","M","10"
"Alana","F","4"
"Alanna","F","10"
"Alannah","F","8"
"Alec","M","3"
"Aleisha","F","5"
"Aleksander","M","3"
"Alesha","F","13"
"Alex","F","13"
"Alex","M","56"
"Alexa","F","9"
"Alexander","M","66"
"Alexandra","F","24"
"Alexandria","F","3"
"Alexis","F","29"
"Alfie","M","130"
"Ali","M","5"
"Alice","F","29"
"Alicia","F","20"
"Alicja","F","8"
"Alisha","F","12"
"Alistair","M","3"
"Aliya","F","3"
"Alyssa","F","13"
"Amber","F","24"
"Amelia","F","186"
"Amelia-rose","F","3"
"Amelie","F","13"
"Amir","M","3"
"Amira","F","5"
"Amy","F","71"
"Ana","F","8"
"Andrea","F","5"
"Andrew","M","32"
"Angel","F","5"
"Angela","F","5"
"Angelina","F","5"
"Anna","F","134"
"Annabel","F","11"
"Annabella","F","3"
"Annabelle","F","10"
"Annie","F","60"
"Annie-rose","F","3"
"Anthony","M","23"
"Anton","M","7"
"Antoni","M","6"
"Aodan","M","3"
"Aodhan","M","50"
"Aoibh","F","8"
"Aoibhe","F","20"
"Aoibheann","F","22"
"Aoibhin","F","3"
"Aoibhinn","F","18"
"Aoife","F","153"
"April","F","9"
"Archie","M","29"
"Aria","F","9"
"Ariana","F","4"
"Arianna","F","5"
"Arina","F","3"
"Arlo","M","3"
"Arnas","M","4"
"Arthur","M","16"
"Arya","F","7"
"Asher","M","5"
"Ashleigh","F","3"
"Ashton","M","11"
"Aston","M","3"
"Aurora","F","4"
"Austeja","F","3"
"Austin","M","16"
"Autumn","F","13"
"Ava","F","89"
"Ayla","F","8"
"Bailey","M","13"
"Barney","M","3"
"Barra","M","4"
"Barry","M","5"
"Beatrice","F","4"
"Beau","M","3"
"Beibhinn","F","3"
"Bella","F","39"
"Belle","F","6"
"Ben","M","81"
"Benjamin","M","51"
"Bentley","M","6"
"Bernard","M","4"
"Beth","F","27"
"Bethan","F","3"
"Bethany","F","42"
"Bianka","F","3"
"Billy","M","5"
"Blaine","M","5"
"Blair","M","3"
"Blaithin","F","8"
"Blake","M","48"
"Blathnaid","F","4"
"Bobbi","F","3"
"Bobbie","F","3"
"Bobby","M","54"
"Bonnie","F","8"
"Bradley","M","19"
"Brandon","M","13"
"Braxton","M","3"
"Brayden","M","3"
"Brendan","M","11"
"Brian","M","11"
"Brianna","F","11"
"Brodie","M","12"
"Brody","M","21"
"Brogan","F","4"
"Brogan","M","7"
"Broghan","F","3"
"Bronagh","F","8"
"Brooke","F","54"
"Brooklyn","F","6"
"Brooklyn","M","8"
"Bryn","M","3"
"Cadan","M","4"
"Caden","M","11"
"Cadhla","F","14"
"Cael","M","3"
"Caela","F","3"
"Caelan","M","4"
"Cahan","M","3"
"Cahir","M","23"
"Caidan","M","9"
"Caiden","M","30"
"Caila","F","5"
"Cailean","M","3"
"Cain","M","10"
"Cait","F","5"
"Caiti","F","3"
"Caitlin","F","75"
"Caitlyn","F","9"
"Caleb","M","83"
"Callie","F","5"
"Callum","M","89"
"Calum","M","14"
"Calvin","M","15"
"Cameron","M","46"
"Caodhan","M","7"
"Caoimhe","F","68"
"Caoimhin","M","22"
"Caolan","M","56"
"Caomhan","M","4"
"Cara","F","106"
"Caragh","F","10"
"Carl","M","3"
"Carla","F","7"
"Carly","F","10"
"Carmen","F","4"
"Carson","M","24"
"Carter","M","55"
"Carys","F","4"
"Casey","F","23"
"Casey","M","11"
"Cassidy","F","3"
"Cassie","F","24"
"Cathair","M","6"
"Cathal","M","18"
"Cathan","M","3"
"Cathaoir","M","5"
"Catherine","F","28"
"Cayden","M","13"
"Cayla","F","5"
"Ceili","F","3"
"Cein","M","3"
"Cerys","F","6"
"Chantelle","F","3"
"Charles","M","21"
"Charley","F","9"
"Charley","M","6"
"Charlie","F","8"
"Charlie","M","228"
"Charlotte","F","82"
"Chase","M","4"
"Che","M","6"
"Chelsea","F","10"
"Chelsey","F","4"
"Chloe","F","143"
"Chris","M","4"
"Christian","M","15"
"Christina","F","3"
"Christopher","M","47"
"Cian","M","26"
"Cianan","M","3"
"Ciara","F","22"
"Ciaran","M","33"
"Ciarrai","F","3"
"Cillian","M","55"
"Claire","F","7"
"Clara","F","32"
"Claragh","F","4"
"Clare","F","4"
"Claudia","F","5"
"Cliodhna","F","20"
"Cliona","F","8"
"Clodagh","F","41"
"Codey","M","3"
"Codie","M","3"
"Cody","M","31"
"Cohan","M","3"
"Cohen","M","16"
"Cole","M","14"
"Colin","M","6"
"Colleen","F","4"
"Colm","M","8"
"Colton","M","11"
"Colum","M","3"
"Conal","M","11"
"Conall","M","26"
"Conan","M","22"
"Conchur","M","3"
"Conn","M","3"
"Connaire","M","3"
"Connie","F","19"
"Connlaodh","M","3"
"Connor","M","33"
"Conor","M","140"
"Cooper","M","14"
"Cora","F","36"
"Coran","M","3"
"Corey","M","81"
"Cormac","M","35"
"Cory","M","7"
"Courtney","F","16"
"Craig","M","4"
"Cruz","M","8"
"Crystal","F","3"
"Cuan","M","7"
"Curtis","M","13"
"Daire","M","37"
"Daisy","F","33"
"Daithi","M","27"
"Dakota","F","8"
"Damien","M","3"
"Dan","M","6"
"Danas","M","3"
"Daniel","M","251"
"Daniela","F","3"
"Danielle","F","8"
"Danika","F","3"
"Danny","M","43"
"Dara","F","5"
"Dara","M","31"
"Daragh","M","7"
"Darcey","F","16"
"Darci","F","6"
"Darcie","F","10"
"Darcy","F","29"
"Darcy","M","6"
"Daria","F","4"
"Darla","F","3"
"Darra","M","3"
"Darragh","M","89"
"Darren","M","6"
"Darryl","M","3"
"Daryl","M","6"
"David","M","59"
"Davin","M","7"
"Dawid","M","7"
"Deaglan","M","4"
"Dean","M","8"
"Dearbhla","F","11"
"Deborah","F","3"
"Declan","M","16"
"Demi","F","6"
"Denis","M","3"
"Denver","M","3"
"Dermot","M","4"
"Dervla","F","4"
"Devin","M","3"
"Devon","F","4"
"Dexter","M","6"
"Dillon","M","9"
"Dominic","M","10"
"Dominik","M","10"
"Donal","M","6"
