"NAME","SEX","COUNT"
"AABAN","M","15"
"AABHA","F","7"
"AABRIELLA","F","5"
"AADA","F","5"
"AADAM","M","22"
"AADAN","M","10"
"AADARSH","M","15"
"AADEN","M","297"
"AADHAV","M","31"
"AADHAVAN","M","5"
"AADHI","M","11"
"AADHIRA","F","8"
"AADHVIK","M","9"
"AADHYA","F","265"
"AADHYAN","M","7"
"AADI","M","43"
"AADIL","M","14"
"AADIN","M","5"
"AADIT","M","23"
"AADITH","M","11"
"AADITHYA","M","6"
"AADITYA","M","33"
"AADIV","M","6"
"AADON","M","8"
"AADRIAN","M","7"
"AADRIKA","F","9"
"AADVIK","M","28"
"AADVIKA","F","7"
"AADYA","F","159"
"AADYN","M","29"
"AAFIA","F","6"
"AAGAM","M","5"
"AAHAAN","M","10"
"AAHAN","M","26"
"AAHANA","F","31"
"AAHIL","M","78"
"AAHIR","M","6"
"AAHNA","F","12"
"AAIDEN","M","89"
"AAIDYN","M","11"
"AAILA","F","7"
"AAILIYAH","F","5"
"AAILYAH","F","6"
"AAIMA","F","12"
"AAIRA","F","24"
"AAIRAH","F","19"
"AAISHA","F","11"
"AAKASH","M","17"
"AAKRITI","F","8"
"AALA","F","6"
"AALAIYAH","F","11"
"AALANI","F","17"
"AALAYA","F","9"
"AALAYAH","F","70"
"AALAYIAH","F","8"
"AALAYNA","F","5"
"AALAYSIA","F","9"
"AALEAH","F","11"
"AALEAHYA","F","5"
"AALEENA","F","5"
"AALEEYAH","F","11"
"AALEIAH","F","6"
"AALEIGHA","F","9"
"AALENA","F","5"
"AALEYAH","F","155"
"AALI","M","6"
"AALIA","F","33"
"AALIAH","F","46"
"AALIANA","F","6"
"AALIEYAH","F","5"
"AALIJAH","F","12"
"AALIJAH","M","17"
"AALINA","F","9"
"AALINAH","F","6"
"AALISA","F","5"
"AALISHA","F","5"
"AALIVIA","F","7"
"AALIYA","F","64"
"AALIYAH","F","4863"
"AALIYAH","M","5"
"AALIYAHMARIE","F","6"
"AALIYAHROSE","F","5"
"AALIYANA","F","6"
"AALIYANNA","F","5"
"AALIYHA","F","6"
"AALIYIAH","F","5"
"AALYA","F","8"
"AALYAH","F","23"
"AALYIAH","F","23"
"AALYNA","F","5"
"AAMANEE","F","5"
"AAMANI","F","7"
"AAMARI","F","9"
"AAMARI","M","7"
"AAMIA","F","5"
"AAMIL","M","5"
"AAMILAH","F","12"
"AAMINA","F","24"
"AAMINAH","F","42"
"AAMIR","M","143"
"AAMIRA","F","37"
"AAMIRAH","F","15"
"AAMIYA","F","5"
"AAMIYAH","F","25"
"AAMNA","F","6"
"AAMORI","F","7"
"AANAYA","F","8"
"AANIA","F","5"
"AANIKA","F","24"
"AANIYA","F","17"
"AANIYAH","F","54"
"AANSH","M","9"
"AANSHI","F","12"
"AANVI","F","47"
"AANYA","F","240"
"AAQIL","M","7"
"AARA","F","15"
"AARABELLA","F","6"
"AARABHI","F","5"
"AARADHANA","F","8"
"AARADHY","M","5"
"AARADHYA","F","81"
"AARALYN","F","72"
"AARALYNN","F","22"
"AARAN","M","17"
"AARAV","M","540"
"AARAVI","F","7"
"AARAYA","F","5"
"AAREN","M","23"
"AARI","F","9"
"AARIA","F","36"
"AARIAH","F","26"
"AARIAN","F","8"
"AARIAN","M","13"
"AARIANA","F","27"
"AARIANNA","F","10"
"AARIB","M","10"
"AARIC","M","28"
"AARICK","M","6"
"AARIEL","F","11"
"AARIELLE","F","11"
"AARIEN","M","7"
"AARIK","M","6"
"AARIKA","F","23"
"AARIKETH","M","6"
"AARILYN","F","14"
"AARILYNN","F","5"
"AARIN","M","27"
"AARINI","F","8"
"AARION","F","7"
"AARION","M","15"
"AARIONA","F","9"
"AARIS","F","6"
"AARISH","M","33"
"AARIT","M","22"
"AARIV","M","50"
"AARIYA","F","14"
"AARIYAH","F","57"
"AARIYANA","F","11"
"AARIZ","M","63"
"AARJAV","M","6"
"AARNA","F","147"
"AARNAV","M","45"
"AARNAVI","F","5"
"AARO","M","10"
"AAROHI","F","88"
"AARON","F","20"
"AARON","M","7159"
"AARONJAMES","M","5"
"AARRON","M","7"
"AARTI","F","5"
"AARUHI","F","5"
"AARUSH","M","211"
"AARUSHI","F","35"
"AARVI","F","30"
"AARYA","F","180"
"AARYA","M","20"
"AARYAH","F","10"
"AARYAHI","F","5"
"AARYAN","M","125"
"AARYANA","F","11"
"AARYASH","M","6"
"AARYAV","M","21"
"AARYN","F","46"
"AARYN","M","29"
"AARYON","M","5"
"AARZA","F","5"
"AASHA","F","15"
"AASHAY","M","7"
"AASHI","F","50"
"AASHIKA","F","7"
"AASHIR","M","7"
"AASHKA","F","7"
"AASHNA","F","31"
"AASHNI","F","6"
"AASHRAY","M","9"
"AASHRITA","F","5"
"AASHRITH","M","8"
"AASHRITHA","F","5"
"AASHVI","F","72"
"AASIA","F","11"
"AASIM","M","15"
"AASIR","M","16"
"AASIYA","F","20"
"AASIYAH","F","20"
"AASON","M","7"
"AASTHA","F","7"
"AAVA","F","11"
"AAVAH","F","7"
"AAVASH","M","5"
"AAVI","M","5"
"AAVIN","M","6"
"AAVYA","F","24"
"AAVYAN","M","6"
"AAYAAN","M","7"
"AAYAM","M","6"
"AAYAN","M","144"
"AAYANA","F","6"
"AAYANSH","M","42"
"AAYAT","F","16"
"AAYDAN","M","5"
"AAYDEN","M","179"
"AAYLA","F","27"
"AAYLAH","F","10"
"AAYLIAH","F","5"
"AAYRA","F","7"
"AAYUSH","M","88"
"AAYUSHA","F","6"
"AAYUSHI","F","11"
"AAZIM","M","6"
"AAZIYAH","F","5"
"AB","M","6"
"ABAAN","M","6"
"ABAGAIL","F","103"
"ABAGALE","F","10"
"ABAIGEAL","F","5"
"ABAN","M","8"
"ABANOUB","M","13"
"ABAS","M","5"
"ABASS","M","6"
"ABBA","M","5"
"ABBAGAIL","F","19"
"ABBAGALE","F","5"
"ABBAS","M","74"
"ABBEY","F","163"
"ABBI","F","24"
"ABBIE","F","212"
"ABBIGAIL","F","260"
"ABBIGAL","F","9"
"ABBIGALE","F","47"
"ABBIGAYLE","F","17"
"ABBOTT","F","6"
"ABBOTT","M","45"
"ABBY","F","726"
"ABBYGAIL","F","150"
"ABBYGALE","F","19"
"ABBYGAYLE","F","5"
"ABCDE","F","16"
"ABDALLA","M","12"
"ABDALLAH","M","56"
"ABDALRAHMAN","M","11"
"ABDEL","M","17"
"ABDELAZIZ","M","7"
"ABDELLAH","M","7"
"ABDELRAHMAN","M","26"
"ABDI","M","10"
"ABDIAS","M","33"
"ABDIAZIZ","M","16"
"ABDIEL","M","254"
"ABDIFATAH","M","16"
"ABDIHAKIM","M","6"
"ABDIKADIR","M","13"
"ABDIMALIK","M","20"
"ABDINASIR","M","14"
"ABDIRAHIM","M","8"
"ABDIRAHIN","M","6"
"ABDIRAHMAN","M","117"
"ABDIRASHID","M","5"
"ABDIRIZAK","M","9"
"ABDISAMAD","M","5"
"ABDISHAKUR","M","8"
"ABDON","M","7"
"ABDOU","M","7"
"ABDOUL","M","27"
"ABDOULAYE","M","36"
"ABDUL","M","122"
"ABDULAHAD","M","9"
"ABDULAHI","M","25"
"ABDULAZIZ","M","99"
"ABDULHADI","M","18"
"ABDULHAMID","M","5"
"ABDULKADIR","M","8"
"ABDULKAREEM","M","7"
"ABDULKARIM","M","8"
"ABDULKHALIQ","M","5"
"ABDULLA","M","5"
"ABDULLAH","M","395"
"ABDULLAHI","M","83"
"ABDULLATIF","M","6"
"ABDULLOH","M","6"
"ABDULMAJID","M","6"
"ABDULMALIK","M","36"
"ABDULMOHSEN","M","5"
"ABDULQADIR","M","6"
"ABDULRAHEEM","M","9"
"ABDULRAHMAN","M","138"
"ABDULRAZAQ","M","5"
"ABDULREHMAN","M","6"
"ABDULSAMAD","M","9"
"ABDULWAHAB","M","15"
"ABDUR","M","6"
"ABDURAHMAN","M","18"
"ABDURAHMON","M","5"
"ABDURRAHEEM","M","5"
"ABDURRAHMAN","M","38"
"ABE","M","80"
"ABEEHA","F","9"
"ABEER","F","10"
"ABEER","M","9"
"ABEERA","F","11"
"ABEL","F","10"
"ABEL","M","3238"
"ABELA","F","6"
"ABELARDO","M","58"
"ABELINA","F","6"
"ABELINO","M","6"
"ABELLA","F","73"
"ABEN","M","5"
"ABENA","F","13"
"ABENEZER","M","20"
"ABERDEEN","F","18"
"ABERNATHY","F","5"
"ABHAY","M","38"
"ABHI","M","14"
"ABHIGNA","F","6"
"ABHIJAY","M","5"
"ABHIJOT","M","6"
"ABHIK","M","11"
"ABHIMANYU","M","15"
"ABHINAV","M","57"
"ABHIRAAM","M","6"
"ABHIRAJ","M","6"
"ABHIRAM","M","64"
"ABHYUDAY","M","5"
"ABI","F","15"
"ABIA","F","5"
"ABIAGEAL","F","7"
"ABIAH","F","6"
"ABID","M","8"
"ABIDAH","F","5"
"ABIDAN","M","6"
"ABIE","M","6"
"ABIEL","M","71"
"ABIGAEL","F","42"
"ABIGAELLE","F","17"
"ABIGAI","F","6"
"ABIGAIL","F","12401"
"ABIGAIL","M","10"
"ABIGAILE","F","19"
"ABIGAILGRACE","F","7"
"ABIGAL","F","15"
"ABIGALE","F","115"
"ABIGAYL","F","8"
"ABIGAYLE","F","108"
"ABIGIAL","F","7"
"ABIHA","F","11"
"ABIJAH","F","9"
"ABIJAH","M","10"
"ABILENE","F","69"
"ABIMAEL","M","46"
"ABINAV","M","6"
"ABINAYA","F","5"
"ABIOLA","F","6"
"ABIR","M","25"
"ABIRAMI","F","5"
"ABISAI","F","13"
"ABISAI","M","30"
"ABISHA","F","5"
"ABISHAI","F","6"
"ABISHAI","M","10"
"ABISOLA","F","7"
"ABLE","M","40"
"ABNER","M","199"
"ABOUBACAR","M","25"
"ABOUBAKAR","M","6"
"ABRA","F","8"
"ABRAAM","M","5"
"ABRAH","F","8"
"ABRAHAM","F","6"
"ABRAHAM","M","2447"
"ABRAHAN","M","15"
"ABRAHIM","M","18"
"ABRAHM","M","40"
"ABRAM","M","836"
"ABRAN","M","27"
"ABRAR","F","16"
"ABRAR","M","17"
"ABREE","F","44"
"ABREY","F","6"
"ABRI","F","15"
"ABRIA","F","15"
"ABRIAN","M","16"
"ABRIANA","F","72"
"ABRIANNA","F","129"
"ABRIANNAH","F","9"
"ABRIE","F","22"
"ABRIEL","F","16"
"ABRIEL","M","39"
"ABRIELA","F","5"
"ABRIELLA","F","140"
"ABRIELLE","F","261"
"ABRIL","F","274"
"ABRINA","F","6"
"ABRISH","F","29"
"ABRIYAH","F","5"
"ABRYANA","F","9"
"ABRYANNA","F","16"
"ABSALAT","F","12"
"ABSALOM","M","7"
"ABSHIR","M","6"
"ABU","M","7"
"ABUBACARR","M","5"
"ABUBAKAR","M","43"
"ABUBAKARR","M","7"
"ABUBAKER","M","6"
"ABUBAKR","M","33"
"ABUK","F","5"
"ABY","F","16"
"ABYAN","M","11"
"ABYGAIL","F","111"
