"NAME","SEX","COUNT"
"AAIRAH","F","3"
"AALIYAH","F","14"
"AARAV","M","6"
"AARON","M","190"
"AARYA","F","4"
"AAYAT","F","3"
"ABBEY","F","9"
"ABBIE","F","69"
"ABBIE-MAE","F","3"
"ABBY","F","19"
"ABDALLAH","M","3"
"ABDUL","M","6"
"ABDUL-RAHEEM","M","3"
"ABDULLAH","M","12"
"ABDULRAHMAN","M","3"
"ABEEHA","F","4"
"ABEL","M","4"
"ABI","F","9"
"ABIGAIL","F","83"
"ADA","F","92"
"ADAH","F","4"
"ADALYNN","F","4"
"ADAM","M","349"
"ADDISON","F","11"
"ADELA","F","6"
"ADELAIDE","F","3"
"ADELE","F","7"
"ADELINA","F","4"
"ADELINE","F","9"
"ADEN","M","3"
"ADRIA","F","3"
"ADRIAN","M","31"
"ADRIANA","F","3"
"ADRIANNA","F","6"
"ADRIANS","M","6"
"ADVIK","M","3"
"ADVIT","M","3"
"AEDIN","F","5"
"AELA","F","7"
"AFNAN","F","3"
"AGATA","F","4"
"AGATHA","F","4"
"AGNES","F","7"
"AGNIESZKA","F","3"
"AHMAD","M","8"
"AHMED","M","8"
"AIBHE","F","4"
"AIBHILIN","F","3"
"AIBHLINN","F","3"
"AIBHÍN","F","5"
"AIDA","F","13"
"AIDAN","M","149"
"AIDEEN","F","14"
"AIDEN","M","25"
"AIFRIC","F","13"
"AILA","F","4"
"AILBE","M","5"
"AILBHE","F","67"
"AILEEN","F","3"
"AILISH","F","11"
"AILÍS","F","5"
"AIMEE","F","14"
"AIMÉE","F","6"
"AINE","F","3"
"AISHA","F","12"
"AISLING","F","62"
"AISLINN","F","3"
"AIZA","F","9"
"AIZAH","F","3"
"AJAY","M","14"
"AJUS","M","3"
"ALAA","F","4"
"ALAN","M","43"
"ALANA","F","22"
"ALANAH","F","3"
"ALANNA","F","39"
"ALANNAH","F","112"
"ALASDAIR","M","3"
"ALAYNA","F","5"
"ALBA","F","7"
"ALBERT","M","13"
"ALBIE","M","7"
"ALBY","M","3"
"ALEC","M","3"
"ALEENA","F","3"
"ALEJANDRA","F","3"
"ALEJANDRO","M","4"
"ALEKS","M","4"
"ALEKSA","F","3"
"ALEKSANDER","M","33"
"ALEKSANDR","M","5"
"ALEKSANDRA","F","12"
"ALEKSEJ","M","3"
"ALENA","F","4"
"ALESHA","F","10"
"ALESIA","F","3"
"ALESSANDRA","F","3"
"ALESSANDRO","M","5"
"ALESSIA","F","11"
"ALESSIO","M","3"
"ALEX","F","17"
"ALEX","M","292"
"ALEXA","F","14"
"ALEXANDER","M","206"
"ALEXANDRA","F","51"
"ALEXANDRE","M","4"
"ALEXANDRIA","F","4"
"ALEXANDRU","M","9"
"ALEXIA","F","3"
"ALEXIS","F","13"
"ALFIE","M","159"
"ALFRED","M","10"
"ALI","F","7"
"ALI","M","10"
"ALIA","F","4"
"ALIANNA","F","3"
"ALICE","F","168"
"ALICIA","F","23"
"ALICJA","F","29"
"ALINA","F","10"
"ALINE","F","3"
"ALISA","F","6"
"ALISE","F","3"
"ALISHA","F","12"
"ALISON","F","32"
"ALISSA","F","4"
"ALIYA","F","6"
"ALIYAH","F","8"
"ALIZA","F","6"
"ALLIE","F","16"
"ALLISON","F","5"
"ALLY","F","5"
"ALMA","F","7"
"ALVA","F","8"
"ALY","F","3"
"ALYA","F","5"
"ALYSSA","F","17"
"ALYSSIA","F","5"
"AMAIA","F","4"
"AMALIA","F","5"
"AMANDA","F","9"
"AMAR","M","3"
"AMARA","F","4"
"AMAYA","F","4"
"AMBER","F","74"
"AMBER-ROSE","F","3"
"AMEILA","F","3"
"AMELIA","F","339"
"AMELIA-MAE","F","3"
"AMELIA-ROSE","F","6"
"AMELIE","F","17"
"AMELIJA","F","7"
"AMIE","F","3"
"AMINA","F","10"
"AMIR","M","4"
"AMIRA","F","14"
"AMIRAH","F","5"
"AMNA","F","6"
"AMOS","M","4"
"AMY","F","99"
"AMÉLIE","F","6"
"ANA","F","19"
"ANABEL","F","4"
"ANABELLE","F","4"
"ANAIS","F","4"
"ANASTASIA","F","15"
"ANASTAZJA","F","5"
"ANAYA","F","14"
"ANDI","F","5"
"ANDIE","F","3"
"ANDRA","F","3"
"ANDREA","F","16"
"ANDREEA","F","6"
"ANDREI","M","10"
"ANDREJA","F","4"
"ANDREW","M","89"
"ANDY","M","17"
"ANGEL","F","5"
"ANGELA","F","12"
"ANGELICA","F","4"
"ANGELINA","F","4"
"ANISHA","F","3"
"ANISIA","F","3"
"ANITA","F","4"
"ANN","F","14"
"ANNA","F","285"
"ANNA-MAY","F","3"
"ANNABEL","F","11"
"ANNABELLA","F","4"
"ANNABELLE","F","52"
"ANNALISE","F","16"
"ANNE","F","13"
"ANNIE","F","87"
"ANNMARIE","F","4"
"ANTHONY","M","68"
"ANTON","M","4"
"ANTONELLA","F","3"
"ANTONI","M","35"
"ANTONIA","F","16"
"ANTONINA","F","10"
"ANTONIO","M","10"
"ANTONY","M","3"
"ANYA","F","8"
"AOBHA","F","3"
"AODH","M","9"
"AODHA","F","4"
"AODHLA","F","3"
"AODHÁN","M","24"
"AODÁN","M","3"
"AOIBH","F","25"
