"NAME","SEX","COUNT"
"A'ISHA","F","3"
"A'ISHAH","F","5"
"A-JAY","M","3"
"AADAM","M","84"
"AADI","M","9"
"AADIL","M","39"
"AADITYA","M","5"
"AAFIA","F","3"
"AAFIYAH","F","3"
"AAFREEN","F","6"
"AAHIL","M","9"
"AAISHA","F","34"
"AAISHAH","F","12"
"AAKASH","M","7"
"AAKIFAH","F","11"
"AALEYAH","F","5"
"AALIA","F","11"
"AALIAH","F","15"
"AALIYA","F","31"
"AALIYAH","F","426"
"AAMANAH","F","3"
"AAMANI","F","3"
"AAMENA","F","10"
"AAMER","M","3"
"AAMILAH","F","5"
"AAMINA","F","70"
"AAMINAH","F","62"
"AAMIR","M","17"
"AAMIRA","F","4"
"AAMIRAH","F","6"
"AAMNA","F","24"
"AANYA","F","11"
"AAQIB","M","10"
"AAQIL","M","3"
"AARAN","M","19"
"AARAV","M","14"
"AARIAN","M","3"
"AARIF","M","3"
"AARIN","M","3"
"AARIYAN","M","4"
"AARIZ","M","5"
"AARON","M","1557"
"AARONDEEP","M","4"
"AAROON","M","3"
"AARRON","M","5"
"AARTI","F","3"
"AARUN","M","4"
"AARUSH","M","3"
"AARUSHI","F","5"
"AARYA","F","4"
"AARYAN","M","40"
"AARZOO","F","6"
"AASHI","F","5"
"AASHIR","M","3"
"AASHNA","F","5"
"AASIM","M","8"
"AASIYA","F","8"
"AASIYAH","F","16"
"AASTHA","F","3"
"AATIF","M","3"
"AATIKA","F","3"
"AATIKAH","F","3"
"AAYA","F","11"
"AAYAAN","M","3"
"AAYAN","M","15"
"AAYAT","F","3"
"AAYLA","F","3"
"AAYUSH","M","19"
"ABAAN","M","5"
"ABAN","M","4"
"ABBAAS","M","3"
"ABBAS","M","37"
"ABBEY","F","114"
"ABBI","F","70"
"ABBIE","F","1004"
"ABBIE-LEA","F","3"
"ABBIE-LEIGH","F","7"
"ABBIE-LOUISE","F","3"
"ABBIE-MAY","F","6"
"ABBIE-ROSE","F","3"
"ABBIEGAIL","F","9"
"ABBIELEIGH","F","3"
"ABBIGAIL","F","33"
"ABBIGALE","F","5"
"ABBY","F","242"
"ABBYGAIL","F","6"
"ABD","M","9"
"ABDALLA","M","11"
"ABDALLAH","M","14"
"ABDEL","M","6"
"ABDELLAH","M","6"
"ABDELRAHMAN","M","6"
"ABDI","M","20"
"ABDIAZIZ","M","3"
"ABDIFATAH","M","7"
"ABDIHAKIM","M","6"
"ABDIHAMID","M","4"
"ABDIKARIM","M","6"
"ABDIKARIN","M","3"
"ABDIKHALIQ","M","3"
"ABDILAHI","M","3"
"ABDILLAHI","M","3"
"ABDIMAJID","M","4"
"ABDIMALIK","M","3"
"ABDINASIR","M","3"
"ABDIRAHIM","M","9"
"ABDIRAHMAN","M","92"
"ABDIRASHID","M","5"
"ABDIRISAQ","M","4"
"ABDIRIZAK","M","3"
"ABDISAMAD","M","5"
"ABDISHAKUR","M","4"
"ABDOULIE","M","6"
"ABDUL","M","279"
"ABDUL-AZIZ","M","6"
"ABDUL-LATEEF","M","3"
"ABDUL-MALIK","M","3"
"ABDUL-RAHEEM","M","3"
"ABDUL-RAHIM","M","4"
"ABDUL-RAHMAN","M","6"
"ABDUL-WAHAAB","M","3"
"ABDULA","M","3"
"ABDULAHI","M","23"
"ABDULAZIZ","M","15"
"ABDULHADI","M","3"
"ABDULKADIR","M","3"
"ABDULKAREEM","M","3"
"ABDULLA","M","14"
"ABDULLAAH","M","3"
"ABDULLAH","M","239"
"ABDULLAHI","M","44"
"ABDULMAJID","M","3"
"ABDULMALIK","M","9"
"ABDULQADIR","M","3"
"ABDULRAHIM","M","6"
"ABDULRAHMAN","M","48"
"ABDULSALAM","M","3"
"ABDULWAHAB","M","6"
"ABDUR","M","31"
"ABDUR-RAHEEM","M","8"
"ABDUR-RAHIM","M","3"
"ABDUR-RAHMAN","M","20"
"ABDURAHMAN","M","19"
"ABDURRAHMAAN","M","4"
"ABDURRAHMAN","M","20"
"ABDURREHMAN","M","4"
"ABDUS","M","5"
"ABE","M","4"
"ABEER","F","7"
"ABEL","M","25"
"ABENA","F","13"
"ABHAY","M","5"
"ABHI","M","3"
"ABHIJEET","M","4"
"ABHINAV","M","12"
"ABHISHEK","M","9"
"ABI","F","229"
"ABI-LEIGH","F","8"
"ABI-ROSE","F","3"
"ABIBATU","F","3"
"ABID","M","29"
"ABIDA","F","24"
"ABIDAH","F","9"
"ABIDUR","M","4"
"ABIGAEL","F","15"
"ABIGAIL","F","2461"
"ABIGAILE","F","3"
"ABIGALE","F","20"
"ABIGAYLE","F","9"
"ABINA","F","4"
"ABINAYA","F","9"
"ABINESH","M","3"
"ABIODUN","F","4"
"ABIOLA","F","3"
"ABIOLA","M","5"
"ABIR","F","3"
"ABIR","M","3"
"ABIRAMI","F","6"
"ABISHA","F","8"
"ABISHAN","M","4"
"ABISOLA","F","3"
"ABNER","M","4"
"ABRAHAM","M","58"
"ABRAM","M","3"
"ABRAR","F","11"
"ABRAR","M","9"
"ABU","M","47"
"ABU-BAKAR","M","3"
"ABU-BAKR","M","11"
"ABUBAKAR","M","26"
"ABUBAKR","M","14"
"ABUKAR","M","3"
"ABUL","M","4"
"ABY","F","3"
"ABYAN","M","5"
"ABYGAIL","F","6"
"ACACIA","F","21"
"ACE","M","24"
"ACELYA","F","3"
"ACER","M","10"
"ADA","F","28"
"ADA","M","3"
"ADAEZE","F","7"
"ADAH","F","3"
"ADALIA","F","3"
"ADAM","M","2869"
"ADAMA","F","6"
"ADAN","M","12"
"ADANNA","F","5"
"ADAR","F","3"
"ADAR","M","6"
"ADARA","F","6"
"ADARSH","M","4"
"ADDISON","M","51"
"ADEBAYO","M","3"
"ADEBOLA","F","3"
"ADEBOLA","M","3"
"ADEBOWALE","M","4"
"ADEDOYIN","F","3"
"ADEEB","M","7"
"ADEEBA","F","13"
"ADEEBAH","F","3"
"ADEEL","M","23"
"ADEELA","F","5"
"ADEENA","F","8"
"ADEKUNLE","M","3"
"ADEL","F","4"
"ADEL","M","14"
"ADELA","F","9"
"ADELAIDE","F","16"
"ADELE","F","53"
"ADELINE","F","5"
"ADELLA","F","3"
"ADELLE","F","8"
"ADEM","M","20"
"ADEMOLA","M","3"
"ADEN","M","40"
"ADENIKE","F","4"
"ADEOLA","F","5"
"ADEPEJU","F","3"
"ADERYN","F","4"
"ADESH","M","4"
"ADETOKUNBO","F","3"
"ADETOKUNBO","M","6"
"ADEWALE","M","3"
"ADEYINKA","F","3"
"ADHAM","M","13"
"ADI","M","6"
"ADIA","F","3"
"ADIB","M","4"
"ADIBA","F","14"
"ADIBAH","F","5"
"ADIL","M","106"
"ADIN","M","3"
"ADINA","F","17"
"ADIT","M","3"
"ADITHYA","M","7"
"ADITI","F","14"
"ADITYA","M","27"
"ADIVA","F","3"
"ADJOA","F","4"
"ADNA","F","9"
"ADNAAN","M","16"
"ADNAN","M","63"
"ADON","M","5"
"ADONAY","M","3"
"ADONIA","F","3"
"ADONIS","M","3"
"ADORA","F","4"
"ADRIAN","M","134"
"ADRIANA","F","32"
"ADRIANNA","F","16"
"ADRIANNE","F","6"
"ADRIANO","M","9"
"ADRIEL","M","5"
"ADRIEN","M","8"
"ADRIENNE","F","4"
"ADVIKA","F","5"
"ADYAN","M","12"
"AEDAN","M","18"
"AEMILIA","F","6"
"AERIN","F","4"
"AERON","M","11"
"AERYN","F","26"
"AESHA","F","4"
"AFAAN","M","3"
"AFEEFA","F","3"
"AFEEFAH","F","4"
"AFFAN","M","6"
"AFIA","F","10"
"AFIFA","F","7"
"AFIFAH","F","6"
"AFIYA","F","3"
"AFNAN","F","6"
"AFNAN","M","5"
"AFONSO","M","4"
"AFRA","F","5"
"AFRAH","F","5"
"AFREEN","F","8"
"AFSA","F","5"
"AFSANA","F","10"
"AFSARA","F","3"
"AFZA","F","3"
"AFZAL","M","5"
"AGATA","F","4"
"AGATHA","F","27"
"AGATHE","F","3"
"AGNES","F","21"
"AGNESA","F","5"
"AHAD","M","19"
"AHAN","M","3"
"AHARON","M","9"
"AHLAAM","F","3"
"AHLAM","F","23"
"AHLAN","F","3"
"AHMAD","M","125"
"AHMED","M","297"
"AHMET","M","17"
"AHNAF","M","8"
"AHREN","M","3"
"AHRON","M","3"
"AHSAN","M","20"
"AI","F","3"
"AICHA","F","18"
"AIDA","F","15"
"AIDAN","M","865"
"AIDEEN","F","3"
"AIDEN","M","504"
"AIELA","F","3"
"AIESHA","F","12"
"AILA","F","12"
"AILEEN","F","5"
"AILIS","F","3"
"AILISH","F","12"
"AILSA","F","25"
"AIMAN","F","12"
"AIMAN","M","6"
"AIMAR","M","3"
"AIME","F","9"
"AIMEE","F","1121"
"AIMEE-LEE","F","3"
"AIMEE-LEIGH","F","10"
"AIMEE-LOUISE","F","11"
"AIMEE-ROSE","F","5"
"AIMEN","F","5"
"AIMEN","M","6"
"AIMIE","F","20"
"AINA","F","6"
"AINE","F","34"
"AINSLEY","M","9"
"AIRA","F","3"
"AISHA","F","475"
"AISHAH","F","90"
"AISHANI","F","11"
"AISHAT","F","10"
"AISHWARYA","F","5"
"AISLIN","F","7"
"AISLING","F","47"
"AISLINN","F","14"
"AISTE","F","3"
"AIYA","F","7"
"AIYANA","F","17"
"AIYSHA","F","15"
"AIZA","F","23"
"AIZAH","F","15"
"AJ","M","12"
"AJAI","M","4"
"AJANI","M","8"
"AJAY","M","89"
"AJI","F","3"
"AJIT","M","4"
"AKAASH","M","3"
"AKAM","M","4"
"AKARI","F","3"
"AKASH","M","29"
"AKASHA","F","4"
"AKASYA","F","3"
"AKAYLA","F","3"
"AKBAR","M","6"
"AKEEL","M","13"
"AKEEM","M","11"
"AKHIL","M","7"
"AKIB","M","3"
"AKIF","M","4"
"AKIL","M","4"
"AKILA","F","4"
"AKIM","M","6"
"AKIRA","F","9"
"AKIRA","M","13"
"AKIVA","M","8"
"AKLIMA","F","4"
"AKMAL","M","5"
"AKOSUA","F","3"
"AKRAM","M","22"
"AKSA","F","13"
"AKSHAT","M","8"
"AKSHAY","M","27"
"AKSHAYA","F","8"
"AKUA","F","6"
"AKWASI","M","4"
"AL","M","10"
"AL-AMIN","M","8"
"ALA","F","4"
"ALAA","F","16"
"ALAHNA","F","3"
"ALAIN","M","3"
"ALAINA","F","23"
"ALAM","M","4"
"ALAN","M","144"
"ALANA","F","207"
"ALANAH","F","40"
"ALAND","M","15"
"ALANI","F","13"
"ALANIS","F","11"
"ALANNA","F","85"
"ALANNAH","F","80"
"ALANTA","F","4"
"ALANYA","F","12"
"ALARA","F","12"
"ALARIC","M","3"
"ALARNA","F","11"
"ALASDAIR","M","28"
"ALASTAIR","M","65"
"ALAW","F","16"
"ALAYA","F","8"
"ALAYNA","F","19"
"ALBA","F","15"
"ALBAN","M","6"
"ALBANY","F","5"
"ALBERT","M","174"
"ALBERTA","F","7"
"ALBERTO","M","8"
"ALBI","M","8"
"ALBIE","M","68"
"ALBIN","M","8"
"ALBION","M","10"
"ALBY","M","15"
"ALDO","M","7"
"ALEA","F","5"
"ALEAH","F","24"
"ALEASHA","F","14"
"ALEC","M","74"
"ALECIA","F","16"
"ALED","M","45"
"ALEECIA","F","4"
"ALEEHA","F","5"
"ALEEM","M","9"
"ALEEMA","F","9"
"ALEEMAH","F","4"
"ALEENA","F","153"
"ALEENAH","F","5"
"ALEESA","F","11"
"ALEESHA","F","207"
"ALEEYAH","F","6"
"ALEEZA","F","60"
"ALEEZAH","F","4"
"ALEGRA","F","3"
"ALEIGHA","F","6"
"ALEISHA","F","54"
"ALEJANDRA","F","8"
"ALEJANDRO","M","27"
"ALEKSANDAR","M","10"
"ALEKSANDER","M","22"
"ALEKSANDR","M","5"
"ALEKSANDRA","F","18"
"ALEN","M","10"
"ALENA","F","21"
"ALESHA","F","109"
"ALESHIA","F","5"
"ALESIA","F","3"
"ALESSANDRA","F","22"
"ALESSANDRO","M","61"
"ALESSIA","F","38"
"ALESSIO","M","27"
"ALETHEA","F","12"
"ALEX","F","177"
"ALEX","M","1302"
"ALEXA","F","74"
"ALEXANDAR","M","3"
"ALEXANDER","M","3015"
"ALEXANDRA","F","634"
"ALEXANDRE","M","28"
"ALEXANDREA","F","4"
"ALEXANDRIA","F","38"
"ALEXANDRO","M","7"
"ALEXANDROS","M","24"
"ALEXANDRU","M","23"
"ALEXCIA","F","6"
"ALEXEI","M","12"
"ALEXEY","M","4"
"ALEXI","F","13"
"ALEXI","M","6"
"ALEXIA","F","109"
"ALEXIE","F","9"
"ALEXIS","F","110"
"ALEXIS","M","24"
"ALEXSANDRA","F","4"
"ALEXUS","F","12"
"ALEXY","M","3"
"ALEXZANDER","M","5"
"ALEYA","F","3"
"ALEYAH","F","7"
"ALEYNA","F","31"
"ALEYSHA","F","5"
"ALFI","M","4"
"ALFIE","M","3005"
"ALFIE-JACK","M","4"
"ALFIE-JAMES","M","6"
"ALFIE-JAY","M","7"
"ALFIE-LEE","M","11"
"ALFONSO","M","6"
"ALFRED","M","281"
"ALFREDO","M","6"
"ALFY","M","3"
"ALHAJI","M","3"
"ALHENA","F","3"
"ALI","F","3"
"ALI","M","397"
"ALIA","F","32"
"ALIAH","F","13"
"ALIANA","F","3"
