"NAME","SEX","COUNT"
"Aaliyah","F","5"
"Aaron","M","154"
"Abbey","F","9"
"Abbi","F","7"
"Abbie","F","78"
"Abby","F","16"
"Abi","F","30"
"Abigail","F","86"
"Adam","M","175"
"Adele","F","3"
"Adrian","M","15"
"Adrianna","F","3"
"Ahmed","M","3"
"Aidan","M","57"
"Aiden","M","12"
"Ailsa","F","3"
"Aime","F","4"
"Aimee","F","105"
"Aimee-Leigh","F","9"
"Aimee-Louise","F","3"
"Aine","F","35"
"Aisling","F","13"
"Aislinn","F","6"
"Aivaras","M","3"
"Aj","M","3"
"Alan","M","17"
"Alana","F","20"
"Alanna","F","17"
"Alannah","F","17"
"Aleesha","F","4"
"Aleisha","F","3"
"Aleksander","M","3"
"Aleksandra","F","5"
"Alesha","F","11"
"Alex","F","30"
"Alex","M","91"
"Alexander","M","77"
"Alexandra","F","37"
"Alexandria","F","4"
"Alexia","F","4"
"Alexis","F","13"
"Alfie","M","65"
"Alfred","M","3"
"Ali","M","3"
"Alice","F","22"
"Alicia","F","28"
"Alicja","F","4"
"Alisha","F","23"
"Alison","F","4"
"Alistair","M","3"
"Alix","F","3"
"Aliyah","F","6"
"Alysha","F","4"
"Alyssa","F","15"
"Amanda","F","5"
"Amaya","F","3"
"Amber","F","24"
"Amelia","F","37"
"Amelie","F","16"
"Ami","F","4"
"Amie","F","7"
"Amy","F","122"
"Amy-Lee","F","3"
"Ana","F","5"
"Andre","M","5"
"Andrea","F","5"
"Andrew","M","45"
"Angel","F","10"
"Angelina","F","3"
"Angus","M","5"
"Ann","F","3"
"Anna","F","158"
"Annabel","F","5"
"Annabelle","F","7"
"Anne","F","4"
"Annie","F","37"
"Anthony","M","32"
"Antoin","M","4"
"Anton","M","10"
"Antoni","M","7"
"Antonia","F","5"
"Anya","F","4"
"Aodan","M","4"
"Aodh","M","4"
"Aodhan","M","28"
"Aoibh","F","10"
"Aoibhe","F","12"
"Aoibheann","F","30"
"Aoibhin","F","9"
"Aoibhinn","F","11"
"Aoife","F","154"
"Aoise","F","3"
"April","F","4"
"Archie","M","15"
"Arianna","F","4"
"Armandas","M","4"
"Aron","M","3"
"Arthur","M","3"
"Ashleigh","F","7"
"Ashling","F","3"
"Ashton","M","30"
"Auguste","F","3"
"Austin","M","3"
"Autumn","F","3"
"Ava","F","111"
"Bailey","M","22"
"Bailie","M","3"
"Barry","M","6"
"Bartosz","M","8"
"Bella","F","5"
"Ben","M","152"
"Benjamin","M","70"
"Bernadette","F","3"
"Beth","F","53"
"Bethan","F","5"
"Bethany","F","37"
"Billie-Jo","F","3"
"Billy","M","12"
"Blaine","M","3"
"Blaithin","F","9"
"Blake","M","36"
"Blathnaid","F","6"
"Bobby","M","22"
"Bonnie","F","4"
"Bradan","M","3"
"Bradley","M","24"
"Brandan","M","3"
"Brandon","M","24"
"Breanna","F","3"
"Brendan","M","16"
"Brenna","F","4"
"Brett","M","4"
"Brian","M","12"
"Brianna","F","19"
"Brodie","M","8"
"Brogan","F","5"
"Brogan","M","4"
"Bronagh","F","7"
"Brooke","F","82"
"Brooklyn","M","15"
"Bryan","M","4"
"Bryn","M","3"
"Bryony","F","3"
"Caden","M","6"
"Cadhan","M","4"
"Cadhla","F","12"
"Caelan","M","8"
"Cahir","M","18"
"Caiden","M","18"
"Cailean","M","5"
"Caileigh","F","3"
"Cain","M","5"
"Cait","F","3"
"Caitlin","F","136"
"Caitlyn","F","16"
"Cal","M","3"
"Caleb","M","63"
"Caleigh","F","3"
"Callan","M","3"
"Callum","M","140"
"Calum","M","38"
"Calvin","M","20"
"Cameron","F","4"
"Cameron","M","54"
"Canice","M","3"
"Caodhan","M","4"
"Caoimhe","F","86"
"Caoimhin","M","20"
"Caolan","M","64"
"Caomhan","M","7"
"Cara","F","109"
"Caragh","F","13"
"Carl","M","7"
"Carla","F","22"
"Carly","F","11"
"Carrie","F","3"
"Carson","M","13"
"Carter","M","53"
"Carys","F","6"
"Casey","F","29"
"Casey","M","9"
"Cassidy","F","4"
"Cassie","F","28"
"Cathair","M","7"
"Cathal","M","27"
"Cathaoir","M","4"
"Catherine","F","29"
"Cathy","F","3"
"Cayden","M","17"
"Cayla","F","4"
"Ceara","F","3"
"Cerys","F","11"
