"NAME","SEX","COUNT"
"AARON","M","96"
"ABINA","F","3"
"ADAM","M","112"
"ADELE","F","10"
"ADRIAN","M","136"
"ADRIENNE","F","10"
"AENGUS","M","5"
"AGNES","F","7"
"AHMED","M","3"
"AIDAN","M","201"
"AIDEEN","F","56"
"AIDEN","M","19"
"AILBHE","F","22"
"AILEEN","F","76"
"AILIS","F","4"
"AILISH","F","29"
"AIMEE","F","37"
"AINE","F","174"
"AISHA","F","3"
"AISHLING","F","40"
"AISLING","F","347"
"AISLINN","F","19"
"ALAINE","F","3"
"ALAN","M","603"
"ALANA","F","13"
"ALANNA","F","7"
"ALANNAH","F","3"
"ALBERT","M","8"
"ALEC","M","3"
"ALEX","M","5"
"ALEXANDER","M","32"
"ALEXANDRA","F","10"
"ALEXIS","M","3"
"ALFRED","M","4"
"ALICE","F","46"
"ALICIA","F","9"
"ALISON","F","105"
"ALISTAIR","M","3"
"ALLAN","M","14"
"ALLEN","M","16"
"ALLISON","F","10"
"ALMA","F","16"
"ALVA","F","5"
"ALVIN","M","3"
"ALVINA","F","3"
"ALYSON","F","4"
"AMANDA","F","360"
"AMELIA","F","6"
"AMI","F","5"
"AMIE","F","13"
"AMY","F","312"
"ANDREA","F","132"
"ANDREW","M","422"
"ANGELA","F","70"
"ANGELINA","F","5"
"ANITA","F","83"
"ANN","F","235"
"ANNA","F","110"
"ANNE","F","214"
"ANNE-MARIE","F","3"
"ANNETTE","F","26"
"ANNIE","F","11"
"ANNMARIE","F","7"
"ANTHONY","M","420"
"ANTOINETTE","F","24"
"ANTON","M","7"
"ANTONIA","F","4"
"ANTONIO","M","4"
"AODHAN","M","5"
"AOIBHEANN","F","14"
"AOIBHINN","F","4"
"AOIFE","F","526"
"AONGHUS","M","9"
"AONGUS","M","4"
"APRIL","F","9"
"ARAN","M","3"
"ARLENE","F","15"
"ARON","M","4"
"ARRAN","M","4"
"ARRON","M","3"
"ARTHUR","M","13"
"ASHLEIGH","F","6"
"ASHLEY","F","35"
"ASHLEY","M","4"
"ASHLING","F","78"
"ASSUMPTA","F","3"
"AUDREY","F","59"
"AUSTIN","M","17"
"AVA","F","4"
"AVERIL","F","3"
"AVRIL","F","52"
"BARBARA","F","52"
"BARRIE","M","4"
"BARRY","M","471"
"BARTHOLOMEW","M","12"
"BEBHINN","F","6"
"BELINDA","F","4"
"BEN","M","11"
"BENJAMIN","M","36"
"BERNADETTE","F","78"
"BERNARD","M","77"
"BERNICE","F","9"
"BILLY","M","3"
"BLAINE","M","4"
"BLAITHIN","F","4"
"BLANAID","F","5"
"BLATHNAID","F","5"
"BOBBY","M","6"
"BREDA","F","35"
"BREEGE","F","4"
"BRENDA","F","64"
"BRENDAN","M","260"
"BRIAN","M","689"
"BRID","F","38"
"BRIDGET","F","91"
"BRIDIE","F","3"
"BRIGID","F","34"
"BRONA","F","7"
"BRONAGH","F","14"
"BRYAN","M","92"
"CAHIR","M","3"
"CAILIN","F","3"
"CAIT","F","7"
"CAITLIN","F","3"
"CAITRIONA","F","80"
"CALLAGHAN","M","4"
"CALVIN","M","4"
"CAMILLA","F","4"
"CAOIMHE","F","42"
"CARA","F","8"
"CARAGH","F","4"
"CAREY","F","3"
"CARINA","F","7"
"CARL","M","43"
"CARLA","F","24"
"CARLY","F","3"
"CARMEL","F","65"
"CAROL","F","135"
"CAROLE","F","8"
"CAROLINE","F","307"
"CAROLYN","F","17"
"CARRIE","F","11"
"CASSANDRA","F","13"
"CATHAL","M","126"
"CATHERINA","F","8"
"CATHERINE","F","435"
"CATHRINA","F","6"
"CATHRIONA","F","25"
"CATHY","F","21"
"CATRIONA","F","103"
"CEARA","F","6"
"CECILIA","F","3"
"CEIRE","F","5"
"CELINA","F","4"
"CELINE","F","25"
"CHARLEEN","F","4"
"CHARLENE","F","77"
"CHARLES","M","47"
"CHARLOTTE","F","31"
"CHERYL","F","9"
"CHIARA","F","5"
"CHLOE","F","6"
"CHRISTIAN","M","7"
"CHRISTINA","F","152"
"CHRISTINE","F","100"
"CHRISTOPHER","M","424"
"CIAN","M","99"
"CIANA","F","3"
"CIARA","F","540"
"CIARAIN","M","4"
"CIARAN","M","344"
"CIARON","M","4"
"CILLIAN","M","28"
"CINDY","F","6"
"CLAIR","F","15"
"CLAIRE","F","475"
"CLARA","F","30"
"CLARE","F","157"
"CLAUDIA","F","9"
"CLEO","F","3"
"CLIFFORD","M","7"
"CLINTON","M","4"
"CLIODHNA","F","11"
"CLIONA","F","21"
"CLIVE","M","14"
"CLODAGH","F","35"
"COLEEN","F","4"
"COLETTE","F","44"
"COLIN","M","249"
"COLLEEN","F","13"
"COLLETTE","F","3"
"COLM","M","232"
"COLMAN","M","8"
"COLUM","M","14"
"COMAN","M","3"
"CONAL","M","4"
"CONALL","M","7"
"CONAN","M","11"
"CONCEPTA","F","5"
"CONNOR","M","15"
"CONOR","M","356"
"CONRAD","M","6"
"CORA","F","13"
"CORINA","F","3"
"CORINNA","F","3"
"CORINNE","F","6"
"CORMAC","M","74"
"CORNELIUS","M","42"
"CORRINA","F","3"
"CRAIG","M","63"
"CRIONA","F","3"
"CRYSTAL","F","7"
"CYNTHIA","F","3"
"CYRIL","M","11"
"DAIRE","F","3"
"DAIRE","M","16"
"DAISY","F","4"
"DAMIAN","M","75"
"DAMIEN","M","240"
"DANE","M","4"
"DANIEL","M","547"
"DANIELLE","F","131"
"DANNY","M","4"
"DARA","F","9"
"DARA","M","25"
"DARAGH","M","35"
"DARAN","M","3"
"DARINA","F","6"
"DARRAGH","M","97"
"DARRAN","M","9"
"DARRELL","M","8"
"DARREN","M","342"
"DARRYL","M","6"
"DARYL","M","12"
"DAVID","M","1464"
"DAVIDA","F","3"
"DAVINA","F","6"
"DAWN","F","56"
"DEAN","M","91"
"DEANE","M","3"
"DEARBHAIL","F","3"
"DEARBHLA","F","9"
"DEBBIE","F","13"
"DEBORAH","F","157"
"DEBRA","F","18"
