"NAME","SEX","COUNT"
"A","M","15"
"A'ISHA","F","5"
"A'ISHAH","F","5"
"A-JAY","M","5"
"AA'ISHA","F","3"
"AABAN","M","19"
"AADAM","M","91"
"AADHAM","M","3"
"AADHAV","M","7"
"AADHITHYA","M","3"
"AADHYA","F","15"
"AADI","M","13"
"AADIL","M","16"
"AADIT","M","10"
"AADITRI","F","3"
"AADITYA","M","13"
"AADYA","F","12"
"AADYA","M","3"
"AAEESHA","F","9"
"AAFIA","F","10"
"AAFIYAH","F","7"
"AAFREEN","F","11"
"AAHAN","M","5"
"AAHANA","F","9"
"AAHIL","M","58"
"AAILA","F","8"
"AAIMA","F","8"
"AAIRA","F","6"
"AAIRAH","F","3"
"AAISHA","F","35"
"AAISHAH","F","14"
"AAIZA","F","10"
"AAIZAH","F","4"
"AAKIFAH","F","7"
"AALAYAH","F","9"
"AALEEN","F","3"
"AALEYAH","F","19"
"AALIA","F","22"
"AALIMAH","F","3"
"AALIYA","F","35"
"AALIYAH","F","454"
"AALIYAH-MAY","F","3"
"AALIYAH-ROSE","F","5"
"AALIYHA","F","6"
"AAMANI","F","4"
"AAMAYA","F","3"
"AAMENA","F","5"
"AAMENAH","F","5"
"AAMIL","M","5"
"AAMILAH","F","14"
"AAMINA","F","54"
"AAMINAH","F","120"
"AAMIR","M","18"
"AAMIRA","F","8"
"AAMIRAH","F","7"
"AAMNA","F","18"
"AAMNAH","F","6"
"AANA","F","3"
"AANIA","F","5"
"AANISAH","F","3"
"AANIYA","F","5"
"AANIYAH","F","4"
"AANVI","F","3"
"AANYA","F","49"
"AAQIB","M","9"
"AARA","F","6"
"AARADHYA","F","11"
"AARAN","M","10"
"AARAV","M","127"
"AARIA","F","6"
"AARIAH","F","4"
"AARIAN","M","3"
"AARIFAH","F","6"
"AARIN","M","3"
"AARIYA","F","7"
"AARIYAN","M","6"
"AARIZ","M","39"
"AARNA","F","24"
"AARNAV","M","12"
"AAROHI","F","6"
"AARON","M","959"
"AARON-JAMES","M","8"
"AARRON","M","3"
"AARUSAN","M","3"
"AARUSH","M","38"
"AARUSHI","F","6"
"AARYA","F","52"
"AARYA","M","5"
"AARYAN","M","72"
"AASHA","F","3"
"AASHI","F","11"
"AASHIR","M","3"
"AASHISH","M","3"
"AASHIYANA","F","3"
"AASHNA","F","5"
"AASHNI","F","3"
"AASIM","M","7"
"AASIYA","F","19"
"AASIYAH","F","24"
"AATHISH","M","3"
"AAVNI","F","4"
"AAYA","F","5"
"AAYAAN","M","5"
"AAYAH","F","9"
"AAYAN","M","85"
"AAYANA","F","4"
"AAYAT","F","40"
"AAYDEN","M","3"
"AAYLA","F","4"
"AAYUSH","M","21"
"ABAAN","M","6"
"ABAAS","M","3"
"ABAS","M","3"
"ABBAS","M","38"
"ABBEY","F","63"
"ABBEYGAIL","F","4"
"ABBI","F","25"
"ABBI-LOUISE","F","3"
"ABBIE","F","308"
"ABBIE-JAI","F","3"
"ABBIE-LEIGH","F","5"
"ABBIE-MAE","F","4"
"ABBIE-MAY","F","3"
"ABBIE-ROSE","F","4"
"ABBIEGAIL","F","3"
"ABBIGAIL","F","19"
"ABBY","F","71"
"ABD","M","8"
"ABDALLA","M","10"
"ABDALLAH","M","20"
"ABDALRAHMAN","M","3"
"ABDEL","M","6"
"ABDELLAH","M","3"
"ABDELRAHMAN","M","6"
"ABDI","M","8"
"ABDIAZIZ","M","5"
"ABDIFATAH","M","3"
"ABDIHAFID","M","4"
"ABDIKARIM","M","3"
"ABDILAHI","M","3"
"ABDILLAHI","M","3"
"ABDIMALIK","M","6"
"ABDIQANI","M","3"
"ABDIRAHIM","M","3"
"ABDIRAHMAN","M","64"
"ABDIRISAQ","M","3"
"ABDISAMAD","M","3"
"ABDISHAKUR","M","5"
"ABDOU","M","5"
"ABDOUL","M","4"
"ABDOULIE","M","5"
"ABDOURAHMAN","M","4"
"ABDUL","M","314"
"ABDUL-AHAD","M","7"
"ABDUL-AZIZ","M","3"
"ABDUL-HAADI","M","5"
"ABDUL-HADI","M","6"
"ABDUL-HAKEEM","M","3"
"ABDUL-MALIK","M","7"
"ABDUL-RAHEEM","M","9"
"ABDUL-RAHMAN","M","12"
"ABDUL-SAMI","M","4"
"ABDULAH","M","4"
"ABDULAHI","M","12"
"ABDULAI","M","3"
"ABDULAZIZ","M","26"
"ABDULBASIT","M","5"
"ABDULHADI","M","14"
"ABDULHAKIM","M","3"
"ABDULHAMEED","M","3"
"ABDULHAMID","M","3"
"ABDULKADER","M","3"
"ABDULKADIR","M","9"
"ABDULKAREEM","M","8"
"ABDULKARIM","M","3"
"ABDULLA","M","9"
"ABDULLAAH","M","4"
"ABDULLAH","M","363"
"ABDULLAHI","M","51"
"ABDULMALIK","M","7"
"ABDULQADIR","M","5"
"ABDULRAHEEM","M","7"
"ABDULRAHIM","M","3"
"ABDULRAHMAN","M","62"
"ABDULREHMAN","M","3"
"ABDULSAMAD","M","3"
"ABDULWAHAB","M","6"
"ABDUR","M","43"
"ABDUR-RAHEEM","M","6"
"ABDUR-RAHMAN","M","18"
"ABDUR-REHMAN","M","6"
"ABDURAHMAN","M","26"
"ABDURRAHEEM","M","12"
"ABDURRAHMAAN","M","4"
"ABDURRAHMAN","M","38"
"ABDUS","M","7"
"ABE","M","12"
"ABEEHA","F","20"
"ABEER","F","3"
"ABEER","M","4"
"ABEERA","F","20"
"ABEERAH","F","4"
"ABEL","M","66"
"ABELLA","F","3"
"ABENA","F","8"
"ABHAY","M","13"
"ABHI","M","7"
"ABHIJAY","M","4"
"ABHIJOT","M","4"
"ABHIMANYU","M","3"
"ABHINAV","M","17"
"ABHIRAJ","M","5"
"ABHISHEK","M","5"
"ABI","F","28"
"ABIA","F","8"
"ABID","M","16"
"ABIDA","F","12"
"ABIDAH","F","3"
"ABIE","F","3"
"ABIEL","M","5"
"ABIGAEL","F","10"
"ABIGAIL","F","1316"
"ABIGAIL-ROSE","F","4"
"ABIGALE","F","13"
"ABIGEL","F","5"
"ABIHA","F","38"
"ABINASH","M","6"
"ABINAYA","F","3"
"ABIOLA","F","3"
"ABIR","M","9"
"ABIRA","F","3"
"ABISHA","F","8"
"ABISOLA","F","6"
"ABOU","M","3"
"ABOUBACAR","M","5"
"ABRAHAM","M","59"
"ABRAHIM","M","5"
"ABRAM","M","3"
"ABRAR","F","11"
"ABRAR","M","11"
"ABRIANNA","F","4"
"ABRIELLE","F","3"
"ABRIL","F","3"
"ABU","M","43"
"ABU-BAKR","M","16"
"ABUBACARR","M","3"
"ABUBAKAR","M","40"
"ABUBAKER","M","6"
"ABUBAKR","M","18"
"ABUL","M","3"
"ABYAAN","M","4"
"ABYAD","M","3"
"ABYAN","M","14"
"ACACIA","F","18"
"ACE","F","3"
"ACE","M","37"
"ACELYA","F","3"
"ACER","F","3"
"ACER","M","16"
"ACHILLES","M","3"
"ACHINTYA","M","3"
"ADA","F","123"
"ADA","M","3"
"ADAAM","M","4"
"ADABELLE","F","3"
"ADAEZE","F","12"
"ADAH","F","4"
"ADALIA","F","3"
"ADALINE","F","4"
"ADALYN","F","3"
"ADAM","M","1907"
"ADAMA","F","13"
"ADAMAS","M","3"
"ADAMS","M","7"
"ADAN","M","19"
"ADANNA","F","9"
"ADAORA","F","4"
"ADAR","M","3"
"ADAS","M","3"
"ADAUGO","F","3"
"ADAYA","F","4"
"ADDAI","M","3"
"ADDISON","F","76"
"ADDISON","M","72"
"ADDYSON","F","5"
"ADDYSON","M","3"
"ADEDAYO","M","6"
"ADEDEJI","M","4"
"ADEEB","M","8"
"ADEEBA","F","10"
"ADEEL","M","13"
"ADEELA","F","4"
"ADEENA","F","21"
"ADEL","F","4"
"ADEL","M","11"
"ADELA","F","34"
"ADELAIDE","F","38"
"ADELE","F","90"
"ADELINA","F","24"
"ADELINE","F","17"
"ADELLE","F","8"
"ADEM","M","39"
"ADEMOLA","M","3"
"ADEN","F","4"
"ADEN","M","47"
"ADEOLA","F","4"
"ADERINSOLA","F","3"
"ADERYN","F","5"
"ADESOLA","F","4"
"ADESUWA","F","3"
"ADETAYO","M","3"
"ADETOKUNBO","M","6"
"ADETOLA","F","4"
"ADETOLA","M","3"
"ADHRIT","M","5"
"ADHYA","F","4"
"ADI","F","4"
"ADI","M","8"
"ADIA","F","4"
"ADIB","M","3"
"ADIBA","F","11"
"ADIEL","M","4"
"ADIFAAH","F","3"
"ADIL","M","67"
"ADILA","F","4"
"ADIN","M","3"
"ADINA","F","17"
"ADISON","M","7"
"ADIT","M","4"
"ADITHYA","M","3"
"ADITI","F","30"
"ADITRI","F","5"
"ADITYA","M","48"
"ADIY","M","4"
"ADIYAN","M","7"
"ADLEY","M","8"
"ADN","F","4"
"ADNA","F","7"
"ADNAAN","M","3"
"ADNAN","M","55"
"ADOM","M","3"
"ADOMAS","M","12"
"ADON","M","6"
"ADONAI","M","8"
"ADONIS","M","4"
"ADORA","F","7"
"ADRIA","F","8"
"ADRIAN","M","267"
"ADRIANA","F","91"
"ADRIANNA","F","24"
"ADRIANO","M","11"
"ADRIANS","M","11"
"ADRIEL","M","18"
"ADRIELLE","F","4"
"ADRIEN","M","7"
"ADRIENNE","F","4"
"ADRIJA","F","9"
"ADRIJUS","M","5"
"ADRINA","F","4"
"ADVAITH","M","3"
"ADVIK","M","13"
"ADY","M","5"
"ADYAN","M","59"
"AEDAN","M","16"
"AEESHA","F","3"
"AELA","F","5"
"AENEAS","M","3"
"AERIN","F","5"
"AERIS","F","4"
"AERON","M","13"
"AERONA","F","3"
"AERYN","F","19"
"AFEEF","M","3"
"AFEEFAH","F","4"
"AFFAN","M","14"
"AFIA","F","34"
"AFIFA","F","7"
"AFIFAH","F","7"
"AFIYA","F","16"
"AFIYAH","F","13"
"AFIZAH","F","4"
"AFNAAN","F","3"
"AFNAN","F","8"
"AFONSO","M","9"
"AFRA","F","3"
"AFRAH","F","10"
"AFREEN","F","27"
"AFRIKA","F","3"
"AFRIN","F","3"
"AFSA","F","17"
"AFSANA","F","6"
"AFSHEEN","F","10"
"AGAMDEEP","M","4"
"AGAMJOT","M","4"
"AGAMPREET","M","3"
"AGASTYA","M","9"
"AGATA","F","28"
"AGATHA","F","37"
"AGATHE","F","3"
"AGNES","F","73"
"AGNIESZKA","F","3"
"AGUSTIN","M","3"
"AHAAN","M","7"
"AHAD","M","17"
"AHAN","M","5"
"AHANA","F","10"
"AHARON","M","4"
"AHIL","M","4"
"AHLAAM","F","3"
"AHLAM","F","19"
"AHMAD","M","141"
"AHMED","M","377"
"AHMED-RAZA","M","3"
"AHMET","M","22"
"AHNAF","M","10"
"AHSAN","M","21"
"AHYAAN","M","5"
"AHYAN","M","21"
"AIBHLINN","F","3"
"AICHA","F","14"
"AIDA","F","26"
"AIDAN","M","535"
"AIDAS","M","4"
"AIDEN","F","3"
"AIDEN","M","825"
"AIDEN-JAMES","M","6"
"AIDEN-JAY","M","4"
"AIDEN-LEE","M","3"
"AIDON","M","3"
"AIDY","F","3"
"AIESHA","F","9"
"AIKA","F","4"
"AIKAM","M","3"
"AIKATERINI","F","3"
"AIKO","F","3"
"AILA","F","62"
"AILBE","M","5"
"AILBHE","F","4"
"AILEEN","F","6"
"AILIS","F","3"
"AILISH","F","14"
"AILLA","F","15"
"AILSA","F","23"
"AIMA","F","7"
"AIMAL","F","5"
"AIMAL","M","3"
"AIMAN","F","12"
"AIMAN","M","7"
"AIMEE","F","358"
"AIMEE-LEE","F","4"
"AIMEE-LEIGH","F","16"
"AIMEE-LOUISE","F","3"
"AIMEE-ROSE","F","6"
"AIMEN","F","9"
"AIMEN","M","4"
"AIMI","F","3"
"AIMIE","F","7"
"AINA","F","6"
"AINE","F","14"
"AINI","F","3"
"AINSLEY","M","3"
"AIRA","F","8"
"AIRI","F","3"
"AIRIDAS","M","6"
"AIRONAS","M","7"
"AISA","M","3"
"AISEA","M","3"
"AISHA","F","642"
"AISHAH","F","66"
"AISHANI","F","5"
"AISHAT","F","8"
"AISHI","F","3"
"AISHPREET","F","3"
"AISHWARYA","F","8"
"AISLA","F","7"
"AISLING","F","29"
"AISLINN","F","7"
"AISSATA","F","3"
"AISSATOU","F","3"
"AISTE","F","6"
"AISTIS","M","5"
"AITANA","F","4"
"AIVA","F","23"
"AIVAH","F","7"
"AIVARAS","M","5"
"AIYA","F","4"
"AIYANA","F","17"
"AIYANNA","F","7"
"AIYAT","F","3"
"AIYLA","F","20"
"AIYLAH","F","3"
"AIYSHA","F","4"
"AIZA","F","131"
"AIZAH","F","80"
"AJ","M","21"
"AJAI","M","8"
"AJAN","M","3"
"AJANI","M","7"
"AJAY","M","75"
"AJEET","M","7"
"AJESH","M","3"
"AJIT","M","6"
"AJMAL","M","5"
"AJOONI","F","3"
"AJUNI","F","3"
"AJUS","M","3"
"AJWA","F","29"
"AJWAH","F","3"
"AKAAL","M","11"
"AKAASH","M","5"
"AKAI","M","3"
"AKAM","M","5"
"AKANKSHA","F","4"
"AKARSH","M","4"
"AKASH","M","7"
"AKBAR","M","9"
"AKEEL","M","5"
"AKEELAH","F","8"
"AKEEM","M","12"
"AKEIN","M","3"
"AKEISHA","F","3"
"AKHIL","M","5"
"AKIB","M","3"
"AKIEL","M","3"
"AKIF","M","6"
"AKIL","M","6"
"AKIM","M","5"
"AKINTAYO","M","3"
"AKINTUNDE","M","3"
"AKIRA","F","17"
"AKIRA","M","7"
"AKIRAH","F","5"
"AKIVA","M","9"
"AKLIMA","F","3"
"AKMAL","M","3"
"AKOREDE","M","6"
"AKOS","M","4"
"AKOSUA","F","6"
"AKRAM","M","25"
"AKSEL","M","5"
"AKSH","M","6"
"AKSHA","F","3"
"AKSHAJ","M","9"
"AKSHAN","M","5"
"AKSHANA","F","3"
"AKSHAR","M","6"
"AKSHARA","F","13"
"AKSHAT","M","3"
"AKSHATH","M","3"
"AKSHAY","M","13"
"AKSHAYA","F","10"
"AKSHAYAN","M","10"
"AKSHITA","F","4"
"AKUA","F","7"
"AKVILE","F","9"
"AL","M","12"
"AL-AMEEN","M","11"
"AL-AMIN","M","5"
"ALAA","F","14"
"ALAIA","F","8"
"ALAINA","F","48"
"ALAIYNA","F","3"
"ALAM","M","3"
"ALAMEEN","M","3"
"ALAN","M","330"
"ALANA","F","239"
"ALANA-ROSE","F","3"
"ALANAH","F","24"
"ALANAS","M","3"
"ALAND","M","11"
"ALANI","F","7"
"ALANIS","F","14"
"ALANNA","F","64"
"ALANNAH","F","85"
"ALANNIS","F","3"
"ALANYA","F","7"
"ALARA","F","44"
"ALARIC","M","4"
"ALARNA","F","20"
"ALASDAIR","M","16"
"ALASKA","F","7"
"ALASTAIR","M","44"
"ALAW","F","16"
"ALAYA","F","19"
"ALAYAH","F","14"
"ALAYNA","F","101"
"ALAYNAH","F","3"
"ALAYSIA","F","7"
"ALBA","F","91"
"ALBAN","M","20"
"ALBANY","F","4"
"ALBARAA","M","3"
"ALBEE","M","3"
"ALBERT","M","579"
"ALBERTA","F","9"
"ALBERTINE","F","3"
"ALBERTO","M","18"
"ALBEY","M","3"
"ALBI","M","20"
"ALBIE","M","297"
"ALBINA","F","4"
"ALBION","M","10"
"ALBY","M","36"
"ALDEN","M","4"
"ALDO","M","7"
"ALEA","F","6"
"ALEAH","F","27"
"ALEAHA","F","4"
"ALEANA","F","3"
"ALEASHA","F","5"
"ALEC","M","52"
"ALECIA","F","15"
"ALED","M","32"
"ALEEAH","F","4"
"ALEEHA","F","3"
"ALEEM","M","7"
"ALEEMA","F","8"
"ALEEMAH","F","3"
"ALEEN","F","10"
"ALEENA","F","292"
"ALEESA","F","10"
"ALEESHA","F","48"
"ALEEYA","F","9"
"ALEEYAH","F","5"
"ALEEZA","F","121"
"ALEEZAH","F","7"
"ALEEZAY","F","3"
"ALEIGHA","F","14"
"ALEISHA","F","32"
"ALEIYA","F","3"
"ALEJANDRA","F","3"
"ALEJANDRO","M","25"
"ALEK","M","6"
"ALEKS","M","20"
"ALEKSA","F","5"
"ALEKSANDAR","M","14"
"ALEKSANDER","M","163"
"ALEKSANDR","M","24"
"ALEKSANDRA","F","140"
"ALEKSANDRAS","M","3"
"ALEKSANDRS","M","8"
"ALEKSAS","M","4"
"ALEN","M","5"
"ALENA","F","20"
"ALESHA","F","168"
"ALESHIA","F","9"
"ALESIA","F","9"
"ALESIO","M","3"
"ALESSA","F","8"
"ALESSANDRA","F","24"
"ALESSANDRO","M","50"
"ALESSIA","F","75"
"ALESSIO","M","29"
"ALETHEA","F","18"
"ALETHEIA","F","4"
"ALEX","F","40"
"ALEX","M","1064"
"ALEXA","F","320"
"ALEXA-MAE","F","4"
"ALEXA-ROSE","F","4"
"ALEXANDAR","M","3"
"ALEXANDER","M","2836"
"ALEXANDER-JAMES","M","4"
"ALEXANDR","M","10"
"ALEXANDRA","F","498"
"ALEXANDRE","M","42"
"ALEXANDREA","F","3"
"ALEXANDRIA","F","35"
"ALEXANDROS","M","39"
"ALEXANDRU","M","47"
"ALEXCIA","F","7"
"ALEXEI","M","10"
"ALEXEY","M","5"
"ALEXI","F","25"
"ALEXI","M","5"
"ALEXIA","F","270"
"ALEXIA-MAE","F","4"
"ALEXIAH","F","4"
"ALEXIE","F","21"
"ALEXIS","F","576"
"ALEXIS","M","22"
"ALEXIS-JADE","F","3"
"ALEXIS-MAE","F","5"
"ALEXUS","F","16"
"ALEXZANDER","M","6"
"ALEYA","F","11"
"ALEYAH","F","11"
"ALEYNA","F","15"
"ALEYSHA","F","4"
"ALFFI","M","4"
"ALFI","M","8"
"ALFIE","M","4843"
"ALFIE-","M","3"
"ALFIE-GEORGE","M","8"
"ALFIE-JACK","M","17"
"ALFIE-JAI","M","7"
"ALFIE-JAMES","M","45"
"ALFIE-JAY","M","35"
"ALFIE-JOE","M","17"
"ALFIE-JOHN","M","9"
"ALFIE-LEE","M","40"
"ALFIE-RAY","M","4"
"ALFIE-THOMAS","M","5"
"ALFIEE","M","3"
"ALFONSO","M","5"
"ALFRED","M","375"
"ALFREDO","M","8"
"ALFY","M","6"
"ALI","F","3"
"ALI","M","440"
"ALIA","F","46"
"ALIAH","F","9"
"ALIANA","F","12"
"ALIANNA","F","5"
"ALICA","F","5"
"ALICE","F","1577"
"ALICE-MAE","F","3"
"ALICE-MAY","F","4"
"ALICE-ROSE","F","10"
"ALICIA","F","389"
"ALICIA-MAE","F","4"
"ALICJA","F","163"
"ALIENA","F","5"
"ALIESHA","F","8"
"ALIEU","M","5"
"ALIF","M","6"
"ALIHA","F","6"
"ALIHAN","M","4"
"ALIKA","F","8"
"ALIKI","F","4"
"ALILA","F","4"
"ALIM","M","7"
"ALIMA","F","15"
"ALIMAH","F","5"
"ALIN","F","4"
"ALIN","M","4"
"ALINA","F","118"
"ALINE","F","4"
"ALIONA","F","20"
"ALIOU","M","3"
"ALIS","F","5"
"ALISA","F","72"
"ALISAN","M","3"
"ALISDAIR","M","3"
"ALISE","F","27"
"ALISHA","F","434"
"ALISHA-MAE","F","3"
"ALISHA-MAI","F","3"
"ALISHA-MAY","F","6"
"ALISHAH","F","5"
"ALISHBA","F","94"
"ALISHBAH","F","11"
"ALISHIA","F","4"
"ALISIA","F","34"
"ALISIJA","F","3"
"ALISON","F","22"
"ALISSA","F","74"
"ALISSIA","F","47"
"ALISTAIR","M","100"
"ALISTER","M","9"
"ALIVIA","F","58"
"ALIVIA-ROSE","F","3"
"ALIX","F","11"
"ALIX","M","4"
"ALIYA","F","91"
"ALIYAAN","M","3"
"ALIYAH","F","161"
"ALIYAH-ROSE","F","3"
"ALIYAN","M","3"
"ALIYYAH","F","4"
"ALIZ","F","3"
"ALIZA","F","137"
"ALIZAH","F","19"
"ALIZAY","F","3"
"ALIZEH","F","6"
"ALLAN","M","23"
"ALLANA","F","17"
"ALLANAH","F","13"
"ALLANNAH","F","3"
"ALLAYAH","F","4"
"ALLEGRA","F","55"
"ALLEN","M","12"
"ALLEYAH","F","4"
