"NAME","SEX","COUNT"
"Aaliyah","F","10"
"Aaron","M","91"
"Abbey","F","6"
"Abbi","F","3"
"Abbie","F","70"
"Abby","F","7"
"Abi","F","11"
"Abigail","F","68"
"Adam","M","161"
"Addison","F","4"
"Adele","F","4"
"Aden","M","3"
"Adrian","M","8"
"Adriana","F","3"
"Agata","F","3"
"Aidan","M","73"
"Aideen","F","7"
"Aiden","M","18"
"Aime","F","3"
"Aimee","F","91"
"Aimee-lee","F","3"
"Aimee-rose","F","3"
"Aine","F","31"
"Aishlinn","F","3"
"Aisling","F","8"
"Aislinn","F","3"
"Alan","M","17"
"Alana","F","16"
"Alanna","F","12"
"Alannah","F","17"
"Albert","M","5"
"Aleksander","M","6"
"Aleksandra","F","4"
"Alesha","F","19"
"Alex","F","13"
"Alex","M","77"
"Alexa","F","11"
"Alexander","M","59"
"Alexandra","F","27"
"Alexis","F","24"
"Alfie","M","140"
"Alice","F","38"
"Alicia","F","19"
"Alicja","F","4"
"Alisha","F","10"
"Alistair","M","4"
"Aliyah","F","7"
"Alyssa","F","6"
"Amanda","F","4"
"Amber","F","23"
"Amelia","F","81"
"Amelie","F","10"
"Amiee","F","4"
"Amy","F","89"
"Ana","F","4"
"Andrea","F","4"
"Andrew","M","48"
"Angel","F","8"
"Angelina","F","4"
"Ann","F","6"
"Anna","F","149"
"Anna-may","F","4"
"Anna-rose","F","3"
"Annabel","F","8"
"Annabelle","F","20"
"Annie","F","58"
"Anthony","M","24"
"Anton","M","6"
"Antoni","M","5"
"Antonio","M","5"
"Anya","F","3"
"Aodhan","M","47"
"Aoibh","F","12"
"Aoibhe","F","12"
"Aoibheann","F","23"
"Aoibhin","F","9"
"Aoibhinn","F","12"
"Aoife","F","146"
"April","F","3"
"Arabella","F","3"
"Archie","M","23"
"Ariana","F","5"
"Arianna","F","8"
"Arlo","M","3"
"Armin","M","3"
"Arthur","M","8"
"Artur","M","3"
"Ashleigh","F","4"
"Ashley","F","4"
"Ashton","M","24"
"Auguste","F","5"
"Austin","M","8"
"Autumn","F","8"
"Ava","F","105"
"Ayla","F","4"
"Bailey","F","3"
"Bailey","M","16"
"Bailie","M","3"
"Barry","M","6"
"Bartosz","M","7"
"Beatrice","F","8"
"Beibhinn","F","3"
"Bella","F","29"
"Belle","F","5"
"Ben","M","106"
"Benjamin","M","67"
"Bentley","M","5"
"Beth","F","31"
"Bethan","F","3"
"Bethany","F","34"
"Billie","F","6"
"Billy","M","5"
"Blair","M","3"
"Blaithin","F","8"
"Blake","M","26"
"Blathnaid","F","12"
"Bobbi","F","5"
"Bobby","M","23"
"Bonnie","F","6"
"Bradley","M","17"
"Brandon","M","24"
"Brannagh","F","3"
"Brea","F","3"
"Breandan","M","3"
"Brendan","M","11"
"Brian","M","12"
"Brianna","F","11"
"Brianne","F","4"
"Brodie","M","11"
"Brody","M","15"
"Brogan","M","6"
"Bronagh","F","10"
"Brooke","F","64"
"Brooklyn","F","4"
"Brooklyn","M","10"
"Bryson","M","3"
"Caden","M","13"
"Cadhan","M","4"
"Cadhla","F","12"
"Cael","M","4"
"Caela","F","5"
"Caelan","M","6"
"Cahal","M","3"
"Cahir","M","20"
"Caidan","M","5"
"Caiden","M","19"
"Cailyn","F","3"
"Cain","M","6"
"Caitlin","F","70"
"Caitlyn","F","9"
"Caitriona","F","3"
"Caleb","M","75"
"Cali","F","4"
"Callie","F","5"
"Callum","M","104"
"Calum","M","33"
"Calvin","M","13"
"Cameron","M","26"
"Caodhan","M","9"
"Caoimhe","F","85"
"Caoimhin","M","24"
"Caolan","M","72"
