"NAME","SEX","COUNT"
"A","M","7"
"A'ISHA","F","4"
"A'ISHAH","F","3"
"A-JAY","M","7"
"AABAN","M","11"
"AADAM","M","80"
"AADARSH","M","4"
"AADEN","M","3"
"AADHYA","F","5"
"AADI","M","11"
"AADIL","M","28"
"AADIT","M","3"
"AADITYA","M","9"
"AADYA","F","10"
"AADYA","M","4"
"AAEESHA","F","6"
"AAFIA","F","10"
"AAFIYAH","F","5"
"AAFREEN","F","6"
"AAHAN","M","4"
"AAHANA","F","7"
"AAHIL","M","34"
"AAHNA","F","3"
"AAILA","F","9"
"AAIMA","F","6"
"AAIRA","F","10"
"AAIRAH","F","4"
"AAISHA","F","32"
"AAISHAH","F","15"
"AAIZA","F","6"
"AAIZAH","F","4"
"AAKASH","M","5"
"AAKIFA","F","3"
"AAKIFAH","F","6"
"AALA","F","5"
"AALAA","F","4"
"AALAYA","F","3"
"AALAYAH","F","5"
"AALEYAH","F","16"
"AALIA","F","15"
"AALIAH","F","5"
"AALIM","M","3"
"AALIMAH","F","3"
"AALIYA","F","27"
"AALIYAH","F","501"
"AALIYAH-MAE","F","3"
"AALIYAH-ROSE","F","5"
"AALIYHA","F","4"
"AALYA","F","3"
"AAMANEE","F","6"
"AAMENA","F","10"
"AAMENAH","F","4"
"AAMIL","M","4"
"AAMILAH","F","14"
"AAMINA","F","67"
"AAMINAH","F","123"
"AAMIR","M","22"
"AAMIRA","F","19"
"AAMIRAH","F","7"
"AAMNA","F","22"
"AAMNAH","F","3"
"AANIA","F","11"
"AANIYA","F","4"
"AANIYAH","F","3"
"AANYA","F","71"
"AAQIB","M","9"
"AARA","F","8"
"AARABI","F","3"
"AARAN","M","16"
"AARAV","M","120"
"AARIANA","F","3"
"AARIB","M","7"
"AARIFAH","F","3"
"AARIKA","F","5"
"AARIN","M","3"
"AARIS","M","4"
"AARISH","M","9"
"AARIYA","F","7"
"AARIYAN","M","5"
"AARIZ","M","47"
"AARNA","F","19"
"AARNAV","M","10"
"AARO","M","3"
"AARON","M","1147"
"AARON-JAMES","M","8"
"AARON-JAY","M","3"
"AARONVEER","M","3"
"AARRON","M","6"
"AARUSH","M","49"
"AARUSHI","F","10"
"AARYA","F","28"
"AARYA","M","3"
"AARYAN","M","78"
"AARYN","M","3"
"AASHI","F","8"
"AASHIR","M","8"
"AASHISH","M","4"
"AASHNA","F","10"
