"NAME","SEX","COUNT"
"AARON","M","578"
"AB","M","6"
"ABB","M","5"
"ABBEY","F","7"
"ABBEY","M","6"
"ABBIE","F","50"
"ABBIE","M","5"
"ABBOTT","M","5"
"ABBY","F","42"
"ABBY","M","5"
"ABDUL","M","6"
"ABE","M","53"
"ABEL","M","117"
"ABELARDO","M","40"
"ABELINO","M","6"
"ABIE","M","6"
"ABIGAIL","F","77"
"ABNER","M","31"
"ABRAHAM","M","210"
"ABRAM","M","32"
"ABRON","M","12"
"ACE","M","18"
"ACENCION","M","5"
"ACHILLE","M","7"
"ACIE","M","23"
"ACQUANETTA","F","13"
"ACY","M","5"
"ADA","F","547"
"ADAH","F","7"
"ADAIR","F","12"
"ADALBERTO","M","13"
"ADALINE","F","10"
"ADAM","M","247"
"ADAN","M","69"
"ADDIE","F","266"
"ADDISON","M","35"
"ADEAN","F","6"
"ADEL","F","14"
"ADELA","F","122"
"ADELAIDA","F","27"
"ADELAIDE","F","66"
"ADELBERT","M","20"
"ADELE","F","399"
"ADELFA","F","16"
"ADELIA","F","40"
"ADELINA","F","61"
"ADELINE","F","162"
"ADELITA","F","22"
"ADELL","F","45"
"ADELL","M","20"
"ADELLA","F","38"
"ADELLE","F","25"
"ADELYN","F","6"
"ADEN","M","10"
"ADENA","F","10"
"ADGER","M","5"
"ADIN","M","6"
"ADINA","F","10"
"ADINE","F","5"
"ADLENE","F","5"
"ADLINE","F","11"
"ADOLFO","M","64"
"ADOLPH","M","95"
"ADOLPHO","M","6"
"ADOLPHUS","M","38"
"ADONIS","M","5"
"ADONNA","F","10"
"ADRA","F","5"
"ADRAIN","M","17"
"ADRIA","F","17"
"ADRIAN","F","48"
"ADRIAN","M","290"
"ADRIANA","F","21"
"ADRIANE","F","11"
"ADRIANN","F","5"
"ADRIANNA","F","12"
"ADRIANNE","F","55"
"ADRIEN","F","6"
"ADRIEN","M","5"
"ADRIENNE","F","408"
"ADRON","M","9"
"AFTON","F","8"
"AGAPITA","F","8"
"AGAPITO","M","20"
"AGATHA","F","68"
"AGGIE","F","18"
"AGNES","F","869"
"AGNEW","M","6"
"AGUSTIN","M","63"
"AGUSTINA","F","13"
"AGUSTINE","M","5"
"AIDA","F","62"
"AILEEN","F","185"
"AILENE","F","18"
"AIME","M","8"
"AIMEE","F","18"
"AKEMI","F","6"
"AL","F","6"
"AL","M","290"
"ALAIN","M","8"
"ALAINA","F","6"
"ALAINE","F","14"
"ALAN","F","7"
"ALAN","M","6489"
"ALANA","F","194"
"ALANDA","F","6"
"ALANE","F","21"
"ALANNA","F","28"
"ALANSON","M","8"
"ALAYNE","F","12"
"ALBA","F","9"
"ALBAN","M","7"
"ALBERT","F","31"
"ALBERT","M","6004"
"ALBERTA","F","811"
"ALBERTA","M","7"
"ALBERTHA","F","61"
"ALBERTINA","F","18"
"ALBERTINE","F","14"
"ALBERTO","M","172"
"ALBIN","M","31"
"ALBINA","F","19"
"ALBINO","M","16"
"ALBION","M","7"
"ALCEE","M","5"
"ALCIDE","M","12"
"ALDA","F","39"
"ALDEAN","F","11"
"ALDEAN","M","7"
"ALDEN","M","79"
"ALDENA","F","8"
"ALDIN","M","6"
"ALDINE","F","5"
"ALDO","M","22"
"ALDON","M","12"
"ALEAN","F","7"
"ALEANE","F","6"
"ALEASE","F","16"
"ALEATHA","F","12"
"ALEC","M","53"
"ALECIA","F","21"
"ALECK","M","7"
"ALEDA","F","25"
"ALEEN","F","16"
"ALEENE","F","6"
"ALEJANDRA","F","13"
"ALEJANDRINA","F","5"
"ALEJANDRO","M","105"
"ALEJO","M","9"
"ALEN","M","10"
"ALENA","F","13"
"ALENE","F","97"
"ALESSANDRA","F","6"
"ALETA","F","171"
"ALETHA","F","59"
"ALETHEA","F","14"
"ALETHIA","F","20"
"ALETTA","F","12"
"ALEX","M","706"
"ALEXA","F","24"
"ALEXANDER","F","8"
"ALEXANDER","M","965"
"ALEXANDRA","F","133"
"ALEXANDRIA","F","29"
"ALEXANDRO","M","8"
"ALEXIA","F","13"
"ALEXINE","F","5"
"ALEXIS","F","221"
"ALEXIS","M","16"
"ALF","M","9"
"ALFA","F","5"
"ALFERD","M","15"
"ALFIO","M","5"
"ALFONSA","M","8"
"ALFONSE","M","8"
"ALFONSO","M","299"
"ALFONZA","M","28"
"ALFONZIE","M","6"
"ALFONZO","M","47"
"ALFORD","M","69"
"ALFORNIA","M","5"
"ALFRED","F","8"
"ALFRED","M","3238"
"ALFREDA","F","119"
"ALFREDDIE","M","7"
"ALFREDIA","F","21"
"ALFREDO","F","5"
"ALFREDO","M","289"
"ALFRETTA","F","6"
"ALFRIEDA","F","14"
"ALGER","M","12"
"ALGIE","M","23"
"ALI","M","5"
"ALICE","F","7364"
"ALICE","M","18"
"ALICIA","F","562"
"ALIDA","F","40"
"ALIENE","F","6"
"ALINA","F","7"
"ALINDA","F","19"
"ALINE","F","109"
"ALISA","F","8"
"ALISE","F","5"
"ALISIA","F","5"
"ALISON","F","214"
"ALISON","M","6"
"ALITA","F","14"
"ALIX","F","18"
"ALJEAN","F","7"
"ALLA","F","7"
"ALLAN","F","6"
"ALLAN","M","2060"
"ALLANA","F","18"
"ALLEAN","F","18"
"ALLEEN","F","7"
"ALLEGRA","F","13"
"ALLEN","F","16"
"ALLEN","M","4292"
"ALLENA","F","10"
"ALLENE","F","98"
"ALLETA","F","5"
"ALLICE","F","6"
"ALLIDA","F","11"
"ALLIE","F","89"
"ALLIE","M","37"
"ALLINE","F","17"
"ALLISON","F","85"
"ALLISON","M","48"
"ALLON","M","5"
"ALLONA","F","5"
"ALLURA","F","7"
"ALLYN","F","27"
"ALLYN","M","71"
"ALLYNE","F","10"
"ALLYSON","F","32"
"ALMA","F","1171"
"ALMA","M","17"
"ALMARIE","F","8"
"ALMEDA","F","37"
"ALMER","M","11"
"ALMETA","F","23"
"ALMETER","F","6"
"ALMETTA","F","10"
"ALMIRA","F","12"
"ALMON","M","17"
"ALMOND","M","6"
"ALMYRA","F","5"
