"NAME","SEX","COUNT"
"AADAM","M","28"
"AADIL","M","28"
"AAISHA","F","10"
"AAISHAH","F","6"
"AAKASH","M","9"
"AALIA","F","9"
"AALIYA","F","11"
"AALIYAH","F","111"
"AAMAN","M","3"
"AAMENA","F","6"
"AAMENAH","F","5"
"AAMINA","F","14"
"AAMINAH","F","17"
"AAMIR","M","57"
"AAMIRAH","F","11"
"AAMNA","F","10"
"AANISAH","F","12"
"AAQIB","M","6"
"AARAN","M","21"
"AARIF","M","3"
"AARON","M","2511"
"AARONDEEP","M","12"
"AARRON","M","20"
"AARTI","F","8"
"AARUN","M","5"
"AASIM","M","5"
"AASIYA","F","3"
"AASIYAH","F","3"
"AATIF","M","6"
"AATIKAH","F","4"
"AATISH","M","4"
"AAYESHA","F","3"
"AAYUSH","M","3"
"ABAGAIL","F","3"
"ABANOUB","M","3"
"ABAS","M","6"
"ABASS","M","3"
"ABAYOMI","M","3"
"ABBAS","M","37"
"ABBE","F","5"
"ABBEE","F","3"
"ABBEY","F","249"
"ABBEYGAIL","F","6"
"ABBEYGALE","F","4"
"ABBEYGAYLE","F","4"
"ABBI","F","72"
"ABBIE","F","1297"
"ABBIE-GAYLE","F","3"
"ABBIE-LEIGH","F","5"
"ABBIE-LOUISE","F","4"
"ABBIEGAIL","F","4"
"ABBIGAIL","F","47"
"ABBIGALE","F","3"
"ABBIGAYLE","F","5"
"ABBY","F","276"
"ABBYGAIL","F","8"
"ABBYGAYLE","F","3"
"ABD","M","5"
"ABDAL","M","7"
"ABDALLAH","M","7"
"ABDEL","M","4"
"ABDI","M","10"
"ABDIFATAH","M","3"
"ABDIMALIK","M","3"
"ABDINASIR","M","4"
"ABDIRAHMAN","M","13"
"ABDIWALI","M","3"
"ABDOULIE","M","3"
"ABDU","M","5"
"ABDUL","M","201"
"ABDUL-AZEEZ","M","4"
"ABDUL-AZIZ","M","3"
"ABDUL-KAREEM","M","3"
"ABDULAH","M","3"
"ABDULAZEEZ","M","3"
"ABDULAZIZ","M","7"
"ABDULHAMID","M","4"
"ABDULKADIR","M","7"
"ABDULLA","M","7"
"ABDULLAH","M","85"
"ABDULLAHI","M","18"
"ABDULRAHMAN","M","12"
"ABDULWAHAB","M","3"
"ABDUR","M","9"
"ABDUR-RAHMAAN","M","3"
"ABDUR-RAHMAN","M","5"
"ABDUR-REHMAN","M","3"
"ABDURAHMAN","M","4"
"ABEDA","F","3"
"ABEL","M","9"
"ABENA","F","3"
"ABHINAV","M","5"
"ABHISHEK","M","5"
"ABI","F","47"
"ABIBAT","F","3"
"ABID","M","13"
"ABIDA","F","19"
"ABIDAH","F","3"
"ABIDUL","M","4"
"ABIE","F","3"
"ABIGAEL","F","6"
"ABIGAIL","F","2595"
"ABIGALE","F","18"
"ABIGAYLE","F","25"
"ABIODUN","M","3"
"ABIOLA","F","5"
"ABIR","M","5"
"ABIRAMI","F","3"
"ABISOLA","F","4"
"ABISOYE","F","3"
"ABRAAR","M","3"
"ABRAHAM","M","40"
"ABRAHIM","M","5"
"ABRAM","M","3"
"ABRAR","M","10"
"ABU","M","27"
"ABU-BAKR","M","3"
"ABUBAKAR","M","11"
"ABUBAKR","M","3"
"ABUKAR","M","3"
"ABUL","M","23"
"ABYGAIL","F","6"
"ACACIA","F","9"
"ACE","M","5"
"ACER","M","5"
"ADA","F","5"
"ADAEZE","F","5"
"ADAL","M","6"
"ADAM","M","4538"
"ADAMA","F","5"
"ADAN","M","9"
"ADARSH","M","4"
"ADDAM","M","5"
"ADDISON","M","13"
"ADEDAMOLA","M","3"
"ADEDAPO","M","4"
"ADEEB","M","7"
"ADEEBA","F","14"
"ADEEL","M","38"
"ADEELA","F","7"
"ADEKUNLE","M","4"
"ADEL","F","4"
"ADEL","M","8"
"ADELA","F","3"
"ADELAIDE","F","17"
"ADELE","F","144"
"ADELLA","F","3"
"ADELLE","F","24"
"ADEM","M","19"
"ADEMOLA","M","3"
"ADEN","M","23"
"ADENIKE","F","3"
"ADEOLA","F","12"
"ADEOLA","M","3"
"ADEOLUWA","M","3"
"ADERINSOLA","F","3"
"ADESOLA","F","4"
"ADETOLA","F","3"
"ADEWUNMI","F","3"
"ADHAM","M","10"
"ADI","F","3"
"ADIBA","F","8"
"ADIL","M","88"
"ADILA","F","3"
"ADILAH","F","4"
"ADINA","F","20"
"ADITI","F","3"
"ADJOA","F","4"
"ADLEY","M","3"
"ADNAAN","M","13"
"ADNAN","M","57"
"ADRIAN","M","155"
"ADRIANA","F","10"
"ADRIANE","F","4"
"ADRIANNA","F","8"
"ADRIANNE","F","18"
"ADRIANO","M","7"
"ADRIEN","M","5"
"ADRIENNE","F","40"
"ADRIS","M","5"
"AEDAN","M","10"
"AEISHA","F","3"
"AERON","M","10"
"AESHA","F","3"
"AFIFA","F","9"
"AFIFAH","F","4"
"AFIYA","F","3"
"AFJOL","M","3"
"AFOLABI","M","4"
"AFRA","F","9"
"AFRAH","F","5"
"AFREEN","F","4"
"AFSANA","F","22"
"AFSAR","M","3"
"AFSHA","F","4"
"AFSHAN","F","3"
"AFSHANA","F","4"
"AFSHEEN","F","4"
"AFUA","F","5"
"AFZAL","M","6"
"AGATHA","F","10"
"AGATHE","F","3"
"AGNES","F","8"
"AHAD","M","6"
"AHAMED","M","4"
"AHARON","M","5"
"AHLAM","F","6"
"AHMAD","M","57"
"AHMED","M","206"
"AHMER","M","3"
"AHMET","M","18"
"AHSAN","M","17"
"AHTSHAM","M","3"
"AI","F","3"
"AICHA","F","3"
"AIDA","F","7"
"AIDAN","M","680"
"AIDEEN","F","4"
"AIDEN","M","354"
"AIESHA","F","10"
"AIKO","F","3"
"AILBHE","F","3"
"AILEEN","F","12"
"AILIDH","F","3"
"AILIE","F","3"
"AILIS","F","11"
"AILISE","F","3"
"AILISH","F","38"
"AILSA","F","34"
"AIMA","F","3"
"AIMAN","F","3"
"AIMAN","M","4"
"AIME","F","7"
"AIMEE","F","876"
"AIMEE-LEIGH","F","4"
"AIMEE-LOUISE","F","4"
"AIMEN","M","4"
"AIMI","F","3"
"AIMIE","F","20"
"AINA","F","3"
"AINE","F","36"
"AINSLEIGH","F","4"
"AINSLEIGH","M","3"
"AINSLEY","F","13"
"AINSLEY","M","43"
"AISHA","F","328"
"AISHAH","F","54"
"AISHAT","F","4"
"AISHIA","F","6"
"AISHLING","F","5"
"AISLING","F","70"
"AISLINN","F","14"
"AIYA","F","3"
"AIYSHA","F","24"
"AIZA","F","3"
"AJA","F","4"
"AJAI","M","3"
"AJANI","M","3"
"AJAY","M","50"
"AJIT","M","3"
"AJMAL","M","13"
"AKAASH","M","19"
"AKASH","M","57"
"AKASHA","F","3"
"AKBAR","M","16"
"AKEEB","M","4"
"AKEEL","M","14"
"AKEEM","M","27"
"AKHIL","M","9"
"AKHTAR","M","4"
"AKIB","M","5"
"AKIEL","M","3"
"AKIF","M","6"
"AKIL","M","4"
"AKILA","F","3"
"AKILAH","F","5"
"AKIM","M","4"
"AKIN","M","3"
"AKINTUNDE","M","3"
"AKINYEMI","M","3"
"AKIRA","F","7"
"AKIRA","M","6"
"AKLIMA","F","5"
"AKOSUA","F","3"
"AKRAM","M","7"
"AKSA","F","11"
"AKSHAY","M","51"
"AL","M","10"
"ALA'A","F","3"
"ALAA","F","5"
"ALAA","M","4"
"ALAIN","M","4"
"ALAINA","F","7"
"ALAMIN","M","9"
"ALAN","M","209"
"ALANA","F","170"
"ALANAH","F","24"
"ALANIS","F","31"
"ALANNA","F","43"
"ALANNAH","F","85"
"ALANNIS","F","3"
"ALANTA","F","17"
"ALANYA","F","13"
"ALARNA","F","11"
"ALASDAIR","M","71"
"ALASKA","F","3"
"ALASTAIR","M","166"
"ALAW","F","4"
"ALAYA","F","3"
"ALAYNA","F","3"
"ALBA","F","5"
"ALBANY","F","6"
"ALBERT","M","110"
"ALBERTA","F","5"
"ALBERTO","M","4"
"ALBIE","M","17"
"ALBION","M","3"
"ALBY","M","5"
"ALDEN","M","4"
"ALEAH","F","14"
"ALEASHA","F","9"
"ALEC","M","109"
"ALECIA","F","7"
"ALED","M","69"
"ALEEM","M","9"
"ALEEMA","F","14"
"ALEENA","F","30"
"ALEESHA","F","23"
"ALEIGHA","F","3"
"ALEISHA","F","29"
"ALEJANDRO","M","9"
"ALEKSANDAR","M","3"
"ALEKSANDER","M","9"
"ALEKSANDRA","F","3"
"ALEKSI","M","4"
"ALENA","F","12"
"ALERO","F","3"
"ALESHA","F","22"
"ALESI","F","3"
"ALESSANDRA","F","23"
"ALESSANDRO","M","37"
"ALESSI","F","3"
"ALESSIA","F","12"
"ALESSIO","M","12"
"ALETHEA","F","5"
"ALEX","F","274"
"ALEX","M","1762"
"ALEXA","F","32"
"ALEXANDA","M","5"
"ALEXANDER","M","4840"
"ALEXANDRA","F","1595"
"ALEXANDRE","M","26"
"ALEXANDREA","F","10"
"ALEXANDRIA","F","78"
"ALEXANDROS","M","18"
"ALEXANDRU","M","3"
"ALEXEI","M","5"
"ALEXI","M","7"
"ALEXIA","F","42"
"ALEXIS","F","56"
"ALEXIS","M","19"
"ALEXZANDER","M","4"
"ALEYNA","F","3"
"ALEYSHA","F","6"
"ALF","M","4"
"ALFIE","M","372"
"ALFRED","M","142"
"ALFREDO","M","3"
"ALI","M","218"
"ALI-RAZA","M","3"
"ALIA","F","32"
"ALIABBAS","M","3"
"ALIAH","F","5"
"ALICAN","M","4"
"ALICE","F","2357"
"ALICE-LOUISE","F","3"
"ALICEA","F","5"
"ALICIA","F","504"
"ALICJA","F","6"
"ALICK","M","3"
"ALIDA","F","4"
"ALIESHA","F","12"
"ALIM","M","10"
"ALIMA","F","16"
"ALINA","F","42"
"ALIREZA","M","3"
"ALIS","F","4"
"ALISA","F","18"
"ALISDAIR","M","9"
"ALISE","F","4"
"ALISHA","F","363"
"ALISHAH","F","3"
"ALISHBA","F","4"
"ALISHIA","F","17"
"ALISHYA","F","3"
"ALISIA","F","8"
"ALISON","F","181"
"ALISSA","F","18"
"ALISSIA","F","4"
"ALISTAIR","M","294"
"ALISTER","M","30"
"ALIVIA","F","5"
"ALIX","F","106"
"ALIX","M","22"
"ALIXANDRA","F","7"
"ALIYA","F","56"
"ALIYAH","F","61"
"ALIYSHA","F","4"
"ALIYYAH","F","4"
"ALIZA","F","3"
"ALKA","F","3"
"ALLAN","M","37"
"ALLANA","F","11"
"ALLANAH","F","17"
"ALLANNAH","F","3"
"ALLEGRA","F","9"
"ALLEN","M","10"
"ALLEX","F","4"
"ALLEYAH","F","4"
"ALLIE","F","6"
"ALLISON","F","6"
"ALLISTER","M","9"
"ALLIYAH","F","4"
"ALLY","M","3"
"ALLYSHA","F","15"
"ALLYSON","F","6"
"ALMA","F","7"
"ALMAS","F","8"
"ALTHEA","F","4"
"ALUN","M","12"
"ALVARO","M","4"
"ALVIN","M","11"
"ALWYN","M","8"
"ALYA","F","4"
"ALYCE","F","22"
"ALYCIA","F","16"
"ALYN","M","3"
"ALYS","F","49"
"ALYSHA","F","74"
"ALYSHIA","F","10"
"ALYSIA","F","14"
"ALYSON","F","9"
"ALYSSA","F","29"
"ALYSSIA","F","12"
"ALYX","F","19"
"ALYXANDRA","F","3"
"AMAAD","M","6"
"AMAAN","M","25"
"AMAANI","F","3"
"AMAARA","F","4"
"AMAARAH","F","4"
"AMABEL","F","3"
"AMAD","M","3"
"AMAL","F","23"
"AMAL","M","6"
"AMALIA","F","10"
"AMALIE","F","7"
"AMAN","F","3"
"AMAN","M","38"
"AMANA","F","7"
"AMANDA","F","264"
"AMANDEEP","F","42"
"AMANDEEP","M","32"
"AMANI","F","25"
"AMANI","M","5"
"AMANPREET","F","16"
"AMANVEER","M","4"
"AMAR","M","65"
"AMARA","F","36"
"AMARACHI","F","3"
"AMARAH","F","11"
"AMARDEEP","F","5"
"AMARDEEP","M","15"
"AMARI","M","6"
"AMARJEET","M","3"
"AMARJIT","M","5"
"AMARPAL","M","6"
"AMARPREET","F","6"
"AMARPREET","M","3"
"AMARVEER","M","3"
"AMARVIR","M","3"
"AMBA","F","6"
"AMBAR","F","8"
"AMBER","F","1422"
"AMBER-JADE","F","3"
"AMBER-JANE","F","4"
"AMBER-JAYNE","F","3"
"AMBER-LEIGH","F","9"
"AMBER-LOUISE","F","12"
"AMBER-ROSE","F","10"
"AMBERLEIGH","F","6"
"AMBERLEY","F","14"
"AMBIKA","F","4"
"AMBREEN","F","13"
"AMBROSE","M","8"
"AMEE","F","13"
"AMEEN","M","5"
"AMEENA","F","18"
"AMEENAH","F","7"
"AMEER","M","20"
"AMEERA","F","15"
"AMEERAH","F","4"
"AMEL","F","4"
"AMELIA","F","929"
"AMELIA-JANE","F","3"
"AMELIA-ROSE","F","5"
"AMELIE","F","7"
"AMENA","F","14"
"AMENAH","F","3"
"AMER","M","10"
"AMERA","F","3"
"AMETHYST","F","4"
"AMEY","F","8"
"AMI","F","68"
"AMI-LOUISE","F","4"
"AMIE","F","297"
"AMIE-LOUISE","F","4"
"AMIEE","F","30"
"AMII","F","5"
"AMIL","M","3"
"AMILIA","F","3"
"AMIMA","F","3"
"AMIN","M","19"
"AMINA","F","151"
"AMINAH","F","32"
"AMINAT","F","9"
"AMINATA","F","8"
"AMINE","M","4"
"AMINUL","M","3"
"AMINUR","M","13"
"AMIR","M","103"
"AMIRA","F","33"
"AMIRAH","F","21"
"AMIRUL","M","3"
"AMISH","M","3"
"AMISHA","F","6"
"AMIT","M","21"
"AMJAD","M","6"
"AMMAAR","M","6"
"AMMAARAH","F","26"
"AMMAN","F","3"
"AMMAR","M","20"
"AMMARA","F","13"
"AMMARAH","F","16"
"AMMIE","F","6"
"AMNA","F","27"
"AMNAH","F","7"
"AMOS","M","10"
"AMR","M","6"
"AMRAN","F","3"
"AMRAN","M","4"
"AMREEN","F","14"
"AMREENA","F","3"
"AMRIK","M","8"
"AMRIN","F","4"
"AMRIT","F","31"
"AMRIT","M","13"
"AMRITA","F","32"
"AMRITPAL","M","7"
"AMUN","F","3"
"AMY","F","5206"
"AMY-JADE","F","3"
"AMY-JANE","F","8"
"AMY-JAYNE","F","5"
"AMY-JO","F","9"
"AMY-LEA","F","3"
"AMY-LEE","F","5"
"AMY-LEIGH","F","20"
"AMY-LOUISE","F","20"
"AMY-ROSE","F","5"
"AMYLEIGH","F","5"
"AMYLOUISE","F","3"
"ANA","F","36"
"ANABEL","F","7"
"ANABELLE","F","4"
"ANAH","F","4"
"ANAIS","F","15"
"ANALISE","F","3"
"ANAM","F","25"
"ANAMIKA","F","5"
"ANAND","M","18"
"ANAS","M","15"
"ANASTASIA","F","113"
"ANASTASIOS","M","4"
"ANAY","M","3"
"ANAYA","F","4"
"ANBAR","F","3"
"ANDERS","M","7"
"ANDERSON","M","4"
"ANDI","F","8"
"ANDI","M","3"
"ANDIE","F","11"
"ANDRE","M","167"
"ANDREA","F","74"
"ANDREA","M","9"
"ANDREAS","M","64"
"ANDREI","M","9"
"ANDREIA","F","3"
"ANDREJ","M","3"
"ANDRES","M","7"
"ANDREW","M","2676"
"ANDRIANA","F","4"
"ANDRIANNA","F","3"
"ANDRZEJ","M","3"
"ANDY","M","32"
"ANEEKA","F","16"
"ANEEL","M","4"
"ANEELA","F","14"
"ANEEQ","M","3"
"ANEEQA","F","13"
"ANEEQAH","F","3"
"ANEES","M","12"
"ANEESA","F","82"
"ANEESAH","F","30"
"ANEESH","M","3"
"ANEESHA","F","8"
"ANEIL","M","8"
"ANEIRIN","M","3"
"ANEKA","F","4"
"ANESA","F","3"
"ANEURIN","M","16"
"ANGEL","F","99"
"ANGELA","F","87"
"ANGELENA","F","3"
"ANGELICA","F","35"
"ANGELIKA","F","3"
"ANGELINA","F","32"
"ANGELINE","F","5"
"ANGELIQUE","F","4"
"ANGELO","M","12"
"ANGELOS","M","4"
"ANGHARAD","F","141"
"ANGIE","F","5"
"ANGUS","M","247"
"ANHAR","M","3"
