"NAME","SEX","COUNT"
"AARON","F","6"
"AARON","M","939"
"ABBE","F","37"
"ABBEY","F","15"
"ABBIE","F","75"
"ABBIE","M","5"
"ABBOTT","M","5"
"ABBY","F","95"
"ABE","M","49"
"ABEL","M","162"
"ABELARDO","M","33"
"ABELINA","F","10"
"ABELINO","M","7"
"ABIE","M","6"
"ABIGAIL","F","151"
"ABLE","M","8"
"ABNER","M","25"
"ABRAHAM","M","253"
"ABRAHM","M","5"
"ABRAM","M","35"
"ABRAN","M","10"
"ABRON","M","10"
"ABUNDIO","M","6"
"ACE","M","17"
"ACIE","M","33"
"ACQUANETTA","F","28"
"ADA","F","482"
"ADAH","F","8"
"ADAIR","F","15"
"ADALBERTO","M","32"
"ADALIA","F","10"
"ADALINE","F","5"
"ADAM","M","294"
"ADAN","M","64"
"ADDIE","F","202"
"ADDIE","M","5"
"ADDISON","M","31"
"ADEAN","F","5"
"ADEL","F","13"
"ADELA","F","106"
"ADELAIDA","F","15"
"ADELAIDE","F","57"
"ADELBERT","M","10"
"ADELE","F","477"
"ADELENE","F","10"
"ADELFA","F","5"
"ADELIA","F","27"
"ADELINA","F","48"
"ADELINE","F","117"
"ADELITA","F","35"
"ADELL","F","57"
"ADELL","M","10"
"ADELLA","F","38"
"ADELLE","F","22"
"ADEN","M","7"
"ADENA","F","8"
"ADENE","F","6"
"ADINA","F","14"
"ADINE","F","9"
"ADLAI","M","40"
"ADLIA","M","6"
"ADLINE","F","7"
"ADOLF","M","7"
"ADOLFO","M","73"
"ADOLPH","M","147"
"ADOLPHO","M","5"
"ADOLPHUS","M","58"
"ADONICA","F","8"
"ADONIS","M","5"
"ADONNA","F","6"
"ADORA","F","9"
"ADRA","F","6"
"ADRAIN","F","9"
"ADRAIN","M","20"
"ADRENA","F","8"
"ADRIA","F","22"
"ADRIAN","F","97"
"ADRIAN","M","369"
"ADRIANA","F","47"
"ADRIANE","F","26"
"ADRIANNA","F","9"
"ADRIANNE","F","72"
"ADRIEL","M","10"
"ADRIEN","M","11"
"ADRIENNE","F","531"
"ADRON","M","14"
"AFTON","M","5"
"AGAPITO","M","18"
"AGATHA","F","60"
"AGGIE","F","6"
"AGNES","F","627"
"AGUSTIN","M","67"
"AGUSTINA","F","6"
"AHMED","M","12"
"AIDA","F","128"
"AILEEN","F","184"
"AILENE","F","19"
"AIMEE","F","67"
"AINA","F","6"
"AINSLEY","M","5"
"AL","M","265"
"ALAIN","M","6"
"ALAINE","F","15"
"ALAMAR","F","6"
"ALAN","F","12"
"ALAN","M","8306"
"ALANA","F","172"
"ALANDA","F","9"
"ALANE","F","46"
"ALANNA","F","48"
"ALARICE","F","6"
"ALAYNE","F","17"
"ALBA","F","30"
"ALBA","M","5"
"ALBAN","M","9"
"ALBERT","F","29"
"ALBERT","M","5659"
"ALBERTA","F","537"
"ALBERTA","M","5"
"ALBERTHA","F","57"
"ALBERTINA","F","7"
"ALBERTINE","F","10"
"ALBERTO","M","298"
"ALBIN","M","25"
"ALBINA","F","21"
"ALBINO","M","22"
"ALBION","M","6"
"ALCARIO","M","5"
"ALCIDE","M","6"
"ALDA","F","29"
"ALDEAN","F","9"
"ALDEN","M","95"
"ALDENE","F","5"
"ALDO","M","43"
"ALDON","M","20"
"ALDONA","F","11"
"ALDORA","F","8"
"ALDRED","M","5"
"ALEAN","F","15"
"ALEASE","F","18"
"ALEATHA","F","16"
"ALEC","M","70"
"ALECIA","F","59"
"ALEDA","F","16"
"ALEEN","F","9"
"ALEETA","F","7"
"ALEGRA","F","5"
"ALEIDA","F","5"
"ALEJANDRA","F","15"
"ALEJANDRINA","F","6"
"ALEJANDRO","M","175"
"ALEJO","M","5"
"ALEJOS","M","5"
"ALENA","F","9"
"ALENE","F","89"
"ALESA","F","9"
"ALESE","F","7"
"ALESIA","F","23"
"ALESSANDRA","F","6"
"ALETA","F","164"
"ALETHA","F","82"
"ALETHEA","F","43"
"ALETHIA","F","26"
"ALETTA","F","15"
"ALEX","F","7"
"ALEX","M","698"
"ALEXA","F","52"
"ALEXANDER","F","8"
"ALEXANDER","M","1283"
"ALEXANDRA","F","164"
"ALEXANDRIA","F","33"
"ALEXANDRO","M","14"
"ALEXIA","F","21"
"ALEXINE","F","9"
"ALEXIS","F","252"
"ALEXIS","M","28"
"ALF","M","10"
"ALFERD","M","18"
"ALFONSA","M","5"
"ALFONSE","M","10"
"ALFONSO","F","5"
"ALFONSO","M","352"
"ALFONZA","M","28"
"ALFONZIA","M","6"
"ALFONZO","M","64"
"ALFORD","M","66"
"ALFRED","F","6"
"ALFRED","M","3137"
"ALFREDA","F","234"
"ALFREDDIE","M","5"
"ALFREDIA","F","28"
"ALFREDO","M","386"
"ALFREIDA","F","8"
"ALFRETTA","F","5"
"ALFRIEDA","F","9"
"ALGER","M","14"
"ALGERNON","M","7"
"ALGIE","M","21"
"ALGIN","M","6"
"ALGIS","M","7"
"ALI","M","17"
"ALICE","F","5912"
"ALICE","M","19"
"ALICIA","F","873"
"ALIDA","F","51"
"ALIENE","F","6"
"ALINDA","F","20"
"ALINE","F","113"
"ALISA","F","61"
"ALISE","F","9"
"ALISHA","F","9"
"ALISIA","F","10"
"ALISON","F","440"
"ALISON","M","5"
"ALISSA","F","12"
"ALITA","F","13"
"ALIVIA","F","5"
"ALIX","F","9"
"ALIZA","F","6"
"ALLA","F","5"
"ALLAN","F","5"
"ALLAN","M","1932"
"ALLANA","F","9"
"ALLARD","M","6"
"ALLEAN","F","22"
"ALLEEN","F","6"
"ALLEGRA","F","9"
"ALLEN","F","15"
"ALLEN","M","4956"
"ALLENA","F","6"
"ALLENE","F","63"
"ALLIE","F","48"
"ALLIE","M","27"
"ALLINE","F","11"
"ALLISON","F","255"
"ALLISON","M","43"
"ALLYN","F","60"
"ALLYN","M","51"
"ALLYNE","F","5"
"ALLYSON","F","86"
"ALMA","F","1029"
"ALMA","M","13"
"ALMARIE","F","6"
"ALMEDA","F","31"
"ALMETA","F","23"
"ALMETTA","F","8"
"ALMIRA","F","7"
"ALMON","M","20"
"ALMOND","M","10"
"ALOHA","F","8"
"ALOIS","M","12"
"ALOMA","F","15"
"ALONA","F","18"
"ALONDA","F","6"
"ALONIA","F","7"
"ALONNA","F","6"
"ALONSO","M","24"
"ALONZA","M","43"
"ALONZO","M","341"
"ALOYSIUS","M","23"
"ALPHA","F","31"
"ALPHA","M","16"
"ALPHEUS","M","6"
"ALPHIA","F","8"
"ALPHONSA","M","9"
"ALPHONSE","M","89"
"ALPHONSO","M","260"
"ALPHONZA","M","13"
"ALPHONZO","M","37"
"ALPHUS","M","6"
"ALRIC","M","6"
"ALSON","M","13"
"ALSTON","M","6"
"ALTA","F","166"
"ALTAGRACIA","F","12"
"ALTAMESE","F","5"
"ALTHA","F","22"
"ALTHEA","F","328"
"ALTHEIA","F","6"
"ALTHERIA","F","9"
"ALTO","M","6"
"ALTON","F","7"
"ALTON","M","613"
"ALVA","F","81"
"ALVA","M","97"
"ALVAH","M","16"
"ALVAN","M","11"
"ALVARO","M","50"
"ALVEN","M","5"
"ALVENIA","F","5"
"ALVERA","F","18"
"ALVERNA","F","7"
"ALVERTA","F","13"
"ALVESTER","M","14"
"ALVIA","F","5"
"ALVIA","M","8"
"ALVIE","F","5"
"ALVIE","M","38"
"ALVIN","F","10"
"ALVIN","M","2335"
"ALVINA","F","61"
"ALVINO","M","25"
"ALVIS","M","54"
"ALVITA","F","5"
"ALVY","M","7"
"ALWIN","M","7"
"ALWYN","M","15"
"ALYCE","F","186"
"ALYCIA","F","15"
"ALYN","F","6"
"ALYN","M","8"
"ALYNE","F","6"
"ALYS","F","9"
"ALYSE","F","22"
"ALYSIA","F","8"
"ALYSON","F","54"
"ALYWIN","M","5"
"ALZORA","F","6"
"AMADA","F","10"
"AMADEO","M","8"
"AMADO","M","30"
"AMADOR","M","47"
"AMALIA","F","69"
"AMALIE","F","9"
"AMANDA","F","417"
"AMANDA","M","5"
"AMANDO","M","7"
"AMARYLLIS","F","6"
"AMBER","F","108"
"AMBRA","F","7"
"AMBROSE","M","56"
