"NAME","SEX","COUNT"
"A'ISHA","F","3"
"A'ISHAH","F","6"
"AADAM","M","69"
"AADHAM","M","3"
"AADIL","M","28"
"AAFREEN","F","6"
"AAHAD","M","3"
"AAINA","F","6"
"AAISHA","F","38"
"AAISHAH","F","15"
"AAKASH","M","6"
"AAKIFAH","F","12"
"AALAYAH","F","3"
"AALIA","F","11"
"AALIAH","F","20"
"AALIYA","F","28"
"AALIYAH","F","531"
"AALIYHA","F","8"
"AAMANI","F","3"
"AAMENA","F","6"
"AAMENAH","F","7"
"AAMILAH","F","5"
"AAMINA","F","47"
"AAMINAH","F","67"
"AAMIR","M","27"
"AAMIRAH","F","7"
"AAMNA","F","19"
"AAMNAH","F","4"
"AANISAH","F","3"
"AANISHA","F","3"
"AANYA","F","10"
"AAQIB","M","9"
"AAQIL","M","3"
"AARAN","M","23"
"AARAV","M","5"
"AARIAN","M","4"
"AARIFAH","F","4"
"AARON","M","1636"
"AARONDEEP","M","9"
"AARRON","M","7"
"AARTI","F","3"
"AARUSHI","F","3"
"AARYA","F","3"
"AARYAN","M","13"
"AARZOO","F","3"
"AASHNI","F","3"
"AASIM","M","8"
"AASIYA","F","9"
"AASIYAH","F","7"
"AASTHA","F","3"
"AATIF","M","3"
"AATIKAH","F","4"
"AATIQAH","F","5"
"AAYA","F","4"
"AAYUSH","M","4"
"ABAAS","M","3"
"ABASS","M","5"
"ABBAAS","M","5"
"ABBAS","M","51"
"ABBE","F","3"
"ABBEY","F","187"
"ABBEY-LEIGH","F","4"
"ABBEYGAIL","F","4"
"ABBI","F","95"
"ABBI-LEIGH","F","4"
"ABBIE","F","1287"
"ABBIE-JO","F","4"
"ABBIE-LEIGH","F","9"
"ABBIE-MAE","F","3"
"ABBIE-MAY","F","3"
"ABBIEGAIL","F","7"
"ABBIEGALE","F","4"
"ABBIGAIL","F","34"
"ABBY","F","500"
"ABBY-MAY","F","3"
"ABBYGAIL","F","11"
"ABD","M","6"
"ABDALLA","M","8"
"ABDALLAH","M","16"
"ABDEL","M","8"
"ABDELRAHMAN","M","3"
"ABDELRAHMANE","M","3"
"ABDI","M","29"
