"NAME","SEX","COUNT"
"Aaron","M","221"
"Abbi","F","3"
"Abbie","F","25"
"Abby","F","10"
"Abigail","F","36"
"Adam","M","236"
"Adele","F","3"
"Adrian","M","11"
"Aedan","M","3"
"Aidan","M","48"
"Aideen","F","6"
"Aiden","M","3"
"Aileen","F","7"
"Ailis","F","3"
"Aimee","F","98"
"Aine","F","57"
"Aisling","F","38"
"Aislinn","F","10"
"Alan","M","14"
"Alana","F","26"
"Alanis","F","3"
"Alanna","F","19"
"Alannah","F","9"
"Alastair","M","5"
"Albert","M","5"
"Alex","F","13"
"Alex","M","15"
"Alexander","M","49"
"Alexandra","F","52"
"Alexandria","F","3"
"Alice","F","40"
"Alicia","F","12"
"Alisha","F","14"
"Alison","F","17"
"Alistair","M","8"
"Alister","M","3"
"Alix","F","4"
"Amanda","F","11"
"Amber","F","16"
"Amelia","F","3"
"Amie","F","5"
"Amy","F","228"
"Amy-Lee","F","5"
"Amy-Leigh","F","5"
"Anastasia","F","4"
"Andrea","F","7"
"Andrew","M","275"
"Angela","F","4"
"Angus","M","4"
"Anna","F","113"
"Annalise","F","3"
"Anne-Marie","F","3"
"Annie","F","20"
"Anthony","M","42"
"Antoin","M","3"
"Antoinette","F","3"
"Anton","M","5"
"Aodhan","M","11"
"Aoibheann","F","7"
"Aoibhin","F","7"
"Aoibhinn","F","5"
"Aoife","F","117"
"April","F","6"
"Arianne","F","4"
"Arran","M","3"
"Arron","M","4"
"Ashleigh","F","27"
"Ashlene","F","3"
"Ashley","F","17"
"Ashley","M","13"
"Ashling","F","6"
"Ashton","F","5"
"Ayesha","F","3"
"Bailey","M","6"
"Bailie","M","3"
"Barry","M","30"
"Ben","M","85"
"Benjamin","M","92"
"Benn","M","3"
"Bernadette","F","4"
"Bernard","M","3"
"Beth","F","26"
"Bethan","F","7"
"Bethany","F","45"
"Billie-Jo","F","4"
"Blaine","M","5"
"Blake","M","5"
"Blanaid","F","3"
"Brad","M","11"
"Bradley","M","22"
"Brandon","M","49"
"Breandan","M","3"
"Brendan","M","41"
"Brett","M","4"
"Brian","M","40"
"Brigid","F","3"
"Brittany","F","8"
"Brogan","F","4"
"Bronach","F","5"
"Bronagh","F","39"
"Brooke","F","9"
"Brooklyn","F","5"
"Bryan","M","8"
"Bryony","F","3"
"Cahal","M","4"
"Cahir","M","6"
"Cailin","F","4"
"Cailum","M","3"
"Caitlin","F","102"
"Caitlyn","F","5"
"Caitriona","F","16"
"Cal","M","4"
"Caleb","M","7"
"Callan","M","5"
"Callum","M","99"
"Calum","M","23"
"Calvin","M","16"
"Cameron","M","45"
"Caoilfhionn","F","3"
"Caoimhe","F","77"
"Caoimhin","M","8"
"Caolain","M","3"
"Caolan","M","117"
"Caomhan","M","7"
"Cara","F","28"
"Caragh","F","5"
"Carl","M","10"
"Carla","F","31"
"Carly","F","9"
"Carmel","F","3"
"Carol","F","4"
"Caroline","F","16"
"Carolyn","F","4"
"Carrie","F","7"
"Carter","M","7"
"Casey","F","8"
"Cassandra","F","3"
"Cassie","F","8"
"Cathal","M","39"
"Catherine","F","101"
"Cathy","F","4"
"Catriona","F","13"
"Ceara","F","4"
"Celine","F","5"
"Chantel","F","3"
"Chantelle","F","24"
"Charis","F","3"
"Charlene","F","8"
"Charles","M","17"
"Charlie","F","4"
"Charlie","M","10"
"Charlotte","F","36"
"Che","M","5"
"Chelsea","F","46"
"Chelsey","F","7"
"Cherie","F","3"
"Cherith","F","4"
"Chloe","F","361"
"Chris","M","3"
"Christian","M","8"
"Christie","M","3"
"Christina","F","18"
"Christine","F","5"
"Christopher","M","204"
"Christy","M","6"
"Cianan","M","3"
"Ciara","F","116"
"Ciaran","M","113"
"Ciarrai","F","5"
"Cillian","M","8"
"Claire","F","83"
"Clara","F","24"
"Clare","F","39"
"Clarissa","F","3"
"Clark","M","3"
"Claudia","F","12"
"Clifford","M","3"
"Cliodhna","F","25"
"Cliona","F","6"
"Clodagh","F","27"
"Codie","F","3"
"Cody","M","3"
"Colin","M","24"
"Colleen","F","18"
"Collette","F","3"
"Colm","M","24"
"Colum","M","4"
"Conal","M","21"
"Conall","M","28"
"Conan","M","9"
"Conchur","M","6"
"Conn","M","3"
"Connie","F","11"
"Connor","M","87"
"Conor","M","312"
"Conrad","M","4"
"Constance","F","3"
"Cora","F","11"
"Corey","M","43"
"Corinne","F","3"
"Cormac","M","41"
"Corrie","F","7"
"Cortney","F","3"
"Cory","M","5"
"Courteney","F","10"
"Courtney","F","185"
"Craig","M","43"
"Curtis","M","80"
"Daire","F","4"
"Daire","M","24"
"Dairine","F","3"
"Dale","M","12"
"Damian","M","10"
"Damien","M","9"
"Dana","F","4"
"Daniel","M","208"
"Danielle","F","89"
"Danny","M","7"
"Dara","F","8"
"Dara","M","8"
"Darcy","F","4"
"Darragh","F","5"
"Darragh","M","31"
"Darrell","M","4"
"Darren","M","62"
"Darryl","M","12"
"Daryl","M","16"
"David","M","246"
"Dawn","F","3"
"Dayna","F","3"
"Deaglan","M","7"
"Dean","M","77"
"Deane","M","3"
"Dearbhail","F","6"
"Dearbhaile","F","6"
"Dearbhla","F","20"
"Deborah","F","19"
"Declan","M","58"
"Deirbhile","F","6"
"Demi","F","28"
"Demi-Lee","F","4"
"Demi-Leigh","F","3"
"Denise","F","5"
"Dennis","M","4"
"Dermot","M","8"
"Dervla","F","12"
"Desmond","M","4"
"Diane","F","6"
"Diarmuid","M","8"
"Dillon","M","22"
"Dionne","F","3"
"Domhnall","M","3"
"Dominic","M","18"
"Don","M","3"
"Donal","M","10"
"Donna","F","5"
"Duncan","M","4"
"Dylan","M","135"
"Eadaoin","F","9"
"Eamon","M","15"
"Eamonn","M","11"
"Ebony","F","3"
"Edel","F","12"
"Eden","F","7"
"Edward","M","22"
"Eileen","F","4"
"Eilis","F","5"
"Eilish","F","3"
"Eimear","F","75"
"Eimer","F","4"
"Eimhear","F","13"
"Eireann","F","3"
"Elaine","F","6"
"Eleanor","F","8"
"Elise","F","3"
"Elisha","F","6"
"Elizabeth","F","44"
"Ella","F","8"
"Ellen","F","83"
"Ellie","F","14"
"Elliot","M","3"
"Eloise","F","3"
"Emer","F","24"
"Emilie","F","4"
"Emily","F","73"
"Emma","F","291"
"Emma-Louise","F","7"
"Emmet","M","9"
"Emmett","M","15"
"Enda","M","7"
"Enya","F","6"
"Eoghan","M","21"
"Eoin","M","56"
"Eric","M","3"
"Erica","F","7"
"Erika","F","3"
"Erin","F","87"
"Eryn","F","3"
"Esther","F","5"
"Ethan","M","48"
"Euan","M","4"
"Eugene","M","4"
"Eunan","M","9"
"Eva","F","14"
"Evan","M","11"
"Eve","F","18"
"Evelyn","F","6"
"Evie","F","4"
"Ewan","M","10"
"Fainche","F","3"
"Faith","F","7"
"Faye","F","6"
"Feargal","M","3"
"Fearghal","M","8"
"Fergal","M","6"
"Fergus","M","5"
"Finbar","M","7"
"Finn","M","3"
"Fintan","M","7"
"Fiona","F","39"
"Fionntan","M","6"
"Fionnuala","F","15"
"Frances","F","6"
"Francesca","F","11"
"Francis","M","23"
"Frazer","M","3"
"Freya","F","3"
"Gabriel","M","5"
"Gabrielle","F","6"
"Gareth","M","75"
"Garrett","M","5"
"Gary","M","51"
"Gavin","M","45"
"Gemma","F","68"
"Geoffrey","M","3"
"George","M","16"
"Georgia","F","38"
"Georgina","F","8"
"Gerald","M","9"
"Geraldine","F","3"
"Gerard","M","51"
"Giles","M","3"
"Gillian","F","11"
"Gina","F","5"
"Glen","M","15"
"Glenn","M","22"
"Gordon","M","3"
"Grace","F","43"
"Graeme","M","13"
"Graham","M","7"
"Grainne","F","24"
"Grant","M","7"
"Gregory","M","5"
"Haley","F","3"
"Hamish","M","3"
"Hannah","F","229"
"Harriet","F","5"
"Harry","M","33"
"Harvey","M","3"
"Hayden","M","3"
"Hayleigh","F","5"
"Hayley","F","43"
"Heather","F","11"
"Heidi","F","3"
"Helen","F","12"
"Helena","F","4"
"Henry","M","10"
"Hollie","F","30"
"Holly","F","51"
"Hugh","M","9"
"Iain","M","3"
"Ian","M","15"
"India","F","4"
"Iona","F","5"
"Isaac","M","6"
"Jack","M","259"
"Jackson","M","9"
"Jacob","M","25"
"Jacqueline","F","11"
"Jade","F","49"
"Jaime","M","3"
"Jake","M","47"
"James","M","352"
"Jamie","F","9"
"Jamie","M","165"
"Jamie-Lee","F","6"
"Jamie-Leigh","F","5"
"Jana","F","3"
"Jane","F","26"
"Janet","F","4"
"Janice","F","3"
"Janine","F","5"
"Jared","M","3"
"Jarlath","M","6"
"Jasmin","F","3"
"Jasmine","F","10"
"Jason","M","82"
"Jay","M","12"
"Jayde","F","3"
"Jayne","F","15"
"Jeffrey","M","4"
"Jemma","F","23"
"Jena","F","5"
"Jenna","F","21"
"Jenni","F","3"
"Jennifer","F","44"
"Jenny","F","14"
"Jesse","M","3"
"Jessica","F","130"
"Jill","F","17"
"Joanna","F","15"
"Joanne","F","23"
"Jodie","F","33"
"Jody","F","4"
"Joe","M","8"
"Joel","M","34"
"Johanna","F","7"
"John","M","182"
"Johnathan","M","13"
"Johnny","M","3"
"Jolene","F","5"
"Jon","M","6"
"Jonathan","M","145"
"Jonathon","M","21"
"Jordan","F","18"
"Jordan","M","266"
"Jordon","M","7"
"Joseph","M","95"
"Josephine","F","6"
"Josh","M","22"
"Joshua","M","137"
"Joy","F","4"
"Jude","M","5"
"Judith","F","14"
"Julia","F","3"
"Julie","F","19"
"Julie-Anne","F","5"
"Justin","M","17"
"Justine","F","4"
"Kaitlin","F","3"
"Kaitlyn","F","3"
"Kane","M","3"
"Kara","F","4"
"Karen","F","16"
"Karl","M","27"
"Karla","F","3"
"Karley","F","3"
"Kate","F","22"
"Katelyn","F","6"
"Katharine","F","4"
"Katherine","F","43"
"Kathleen","F","20"
"Kathryn","F","61"
"Kathy","F","3"
"Katie","F","109"
"Katie-Louise","F","3"
"Katrina","F","6"
"Katy","F","8"
"Kayleigh","F","21"
"Kealan","M","7"
"Keelan","M","9"
"Keely","F","6"
"Keeva","F","8"
"Keith","M","12"
"Kellie","F","9"
"Kelly","F","23"
"Kelly-Anne","F","3"
"Kelly-Marie","F","3"
"Kelsey","F","10"
"Kelvin","M","6"
"Kenneth","M","7"
"Keri","F","5"
"Kerri","F","22"
"Kerrie","F","11"
"Kerry","F","29"
"Kevin","M","42"
"Kiera","F","5"
"Kieran","M","25"
"Killian","M","8"
"Kimberly","F","3"
"Kira","F","3"
"Kirby","F","3"
"Kirk","M","3"
"Kirsten","F","21"
"Kirstie","F","9"
"Kirstin","F","3"
"Kirsty","F","64"
"Kori","F","3"
"Kristian","M","6"
"Kristin","F","3"
"Kristina","F","3"
"Kristopher","M","5"
"Kurt","M","4"
"Kurtis","M","19"
"Kyle","M","102"
"Lana","F","5"
"Laoise","F","3"
"Lara","F","11"
"Laura","F","163"
"Lauren","F","255"
"Laurie","F","3"
"Leah","F","68"
"Leanne","F","25"
"Lee","M","82"
"Leigh","F","3"
"Leo","M","3"
"Leon","M","16"
"Leona","F","14"
"Leonie","F","3"
"Lesley","F","3"
"Lewis","M","40"
"Liam","M","74"
"Lindsay","F","8"
"Lisa","F","40"
"Lisa-Marie","F","3"
"Lloyd","M","5"
"Logan","M","6"
"Lois","F","11"
"Lorcan","M","12"
"Lorna","F","5"
"Louis","M","16"
"Louise","F","72"
"Lucas","M","7"
"Lucia","F","3"
"Lucinda","F","3"
"Lucy","F","67"
"Luke","M","105"
"Lydia","F","18"
"Lynda","F","3"
"Lyndon","M","3"
"Lyndsay","F","3"
"Lyndsey","F","8"
"Lynsey","F","13"
"Macauley","M","10"
"Madison","F","3"
"Maeve","F","29"
"Mairead","F","12"
"Mairtin","M","3"
"Malachy","M","8"
"Malcolm","M","3"
"Manus","M","4"
"Marc","M","30"
"Marco","M","3"
"Marcus","M","20"
"Margaret","F","13"
"Maria","F","42"
"Marie","F","8"
"Marie-Claire","F","4"
"Mark","M","200"
"Martha","F","4"
"Martin","M","71"
"Martina","F","5"
"Mary","F","45"
"Matthew","M","410"
"Maura","F","3"
"Maureen","F","3"
"Max","M","6"
"Meabh","F","15"
"Meaghan","F","5"
"Meg","F","3"
"Megan","F","251"
"Meghan","F","17"
"Meibh","F","3"
"Melanie","F","7"
"Melissa","F","55"
"Mia","F","7"
"Michael","M","263"
"Michaela","F","22"
"Micheal","M","12"
"Micheala","F","3"
"Michelle","F","18"
"Miriam","F","3"
"Mitchel","M","3"
"Mitchell","M","5"
"Mollie","F","15"
"Molly","F","26"
"Morgan","F","19"
"Morgan","M","5"
"Myles","M","5"
"Nadia","F","11"
"Nadine","F","19"
"Naoimh","F","5"
"Naoise","F","5"
"Naoise","M","3"
"Naomh","F","4"
"Naomi","F","71"
"Natalie","F","39"
"Natasha","F","57"
"Nathan","M","154"
"Nathaniel","M","4"
"Neil","M","34"
"Niall","M","102"
"Niamh","F","215"
"Nichola","F","3"
"Nicholas","M","19"
"Nichole","F","3"
"Nicola","F","36"
"Nicole","F","128"
"Nigel","M","3"
"Nikita","F","12"
"Nikki","F","3"
"Nina","F","3"
"Noel","M","9"
"Nora","F","4"
"Nuala","F","12"
"Odhran","M","18"
"Oisin","M","37"
"Oliver","M","23"
"Olivia","F","51"
"Omar","M","3"
"Oonagh","F","11"
"Oran","M","13"
"Orfhlaith","F","4"
"Orla","F","40"
"Orlagh","F","13"
"Orlaigh","F","3"
"Orlaith","F","25"
"Owen","M","39"
"Padraic","M","3"
