"NAME","SEX","COUNT"
"A","M","11"
"A'ISHA","F","11"
"A-JAY","M","7"
"AABAN","M","9"
"AABID","M","6"
"AABIDAH","F","3"
"AABISH","F","3"
"AADAM","M","143"
"AADARSH","M","3"
"AADESH","M","4"
"AADHAM","M","3"
"AADHAV","M","4"
"AADHEEN","M","3"
"AADHI","M","3"
"AADHVIK","M","3"
"AADHYA","F","28"
"AADI","M","12"
"AADIDEV","M","3"
"AADIL","M","17"
"AADIT","M","3"
"AADITYA","M","5"
"AADVIK","M","8"
"AADYA","F","19"
"AAEESHA","F","3"
"AAFIA","F","10"
"AAFIYA","F","10"
"AAFIYAH","F","9"
"AAFREEN","F","3"
"AAHAAN","M","3"
"AAHAN","M","6"
"AAHANA","F","4"
"AAHIL","M","92"
"AAHNA","F","4"
"AAILA","F","26"
"AAIMA","F","22"
"AAIRA","F","22"
"AAIRAH","F","44"
"AAISHA","F","22"
"AAISHAH","F","9"
"AAIZA","F","3"
"AAIZAH","F","6"
"AAJAY","M","3"
"AAKASH","M","3"
"AAKIF","M","7"
"AAKIFA","F","3"
"AAKIFAH","F","8"
"AALA","F","3"
"AALAYAH","F","8"
"AALEYAH","F","16"
"AALIA","F","26"
"AALIM","M","4"
"AALIMAH","F","4"
"AALIYA","F","28"
"AALIYAAN","M","3"
"AALIYAH","F","426"
"AALIYAH-MAI","F","3"
"AALIYAH-MAY","F","3"
"AALIYAH-ROSE","F","7"
"AALIYAN","M","3"
"AAMAL","F","4"
"AAMANEE","F","4"
"AAMAYA","F","4"
"AAMENA","F","3"
"AAMENAH","F","5"
"AAMILAH","F","13"
"AAMINA","F","59"
"AAMINAH","F","129"
"AAMIR","M","30"
"AAMIRA","F","13"
"AAMIRAH","F","3"
"AAMNA","F","10"
"AANAV","M","4"
"AANAY","M","3"
"AANAYA","F","3"
"AANIKA","F","3"
"AANIYA","F","6"
"AANIYAH","F","7"
"AANYA","F","72"
"AAQIB","M","3"
"AARA","F","8"
"AARADHYA","F","23"
"AARAIZ","M","3"
"AARAN","M","20"
"AARATHANA","F","3"
"AARAV","M","167"
"AAREN","M","4"
"AARIA","F","17"
"AARIAH","F","6"
"AARIAN","M","3"
"AARIANA","F","4"
"AARIB","M","16"
"AARIFA","F","3"
"AARIFAH","F","3"
"AARIKA","F","4"
"AARIN","M","5"
"AARISH","M","10"
"AARIV","M","7"
"AARIYA","F","16"
"AARIYAH","F","7"
"AARIYAN","M","7"
"AARIZ","M","52"
"AARNA","F","24"
"AARNAV","M","5"
"AAROHI","F","11"
"AARON","M","773"
"AARON-JAMES","M","3"
"AARON-JAY","M","4"
"AARON-JUNIOR","M","3"
"AARUN","M","3"
"AARUSH","M","39"
"AARUSHI","F","12"
"AARVI","F","6"
"AARVIN","M","4"
"AARYA","F","70"
"AARYA","M","6"
"AARYAN","M","83"
"AARYANA","F","3"
"AARYAV","M","4"
"AARZOO","F","4"
"AASHI","F","8"
"AASHIR","M","4"
"AASHNA","F","9"
"AASHVI","F","14"
"AASIA","F","8"
"AASIM","M","5"
"AASIYA","F","8"
"AASIYAH","F","40"
"AASTHA","F","3"
"AATIKAH","F","5"
"AAVA","F","4"
"AAVYA","F","8"
"AAYA","F","4"
"AAYAAN","M","4"
"AAYAH","F","14"
"AAYAN","M","88"
"AAYANA","F","3"
"AAYANSH","M","5"
"AAYAT","F","32"
"AAYLA","F","9"
"AAYLIAH","F","3"
"AAYRAH","F","3"
"AAYUSH","M","14"
"AAZEEN","F","3"
"ABAAN","M","6"
"ABASS","M","4"
"ABBAS","M","51"
"ABBEY","F","31"
"ABBI","F","5"
"ABBIE","F","137"
"ABBIE-MAE","F","3"
"ABBIE-ROSE","F","3"
"ABBIGAIL","F","5"
"ABBY","F","45"
"ABD","M","5"
"ABDALLA","M","11"
"ABDALLAH","M","37"
"ABDEL","M","4"
"ABDELMALEK","M","3"
"ABDI","M","6"
"ABDIKARIM","M","3"
"ABDILLAHI","M","3"
"ABDIMALIK","M","7"
"ABDINASIR","M","3"
"ABDINUR","M","3"
"ABDIRAHMAN","M","46"
"ABDIRASHID","M","4"
"ABDIRIZAK","M","3"
"ABDOU","M","4"
"ABDOUL","M","4"
"ABDOULIE","M","4"
"ABDUL","M","300"
"ABDUL-AZEEZ","M","3"
"ABDUL-AZIZ","M","8"
"ABDUL-HADI","M","11"
"ABDUL-HAKEEM","M","6"
"ABDUL-HAKIM","M","3"
"ABDUL-MALIK","M","4"
"ABDUL-MANNAN","M","3"
"ABDUL-MUIZ","M","3"
"ABDUL-QADIR","M","4"
"ABDUL-RAHEEM","M","11"
"ABDUL-RAHIM","M","5"
"ABDUL-RAHMAN","M","11"
"ABDUL-REHMAN","M","4"
"ABDUL-SAMAD","M","3"
"ABDUL-SAMI","M","3"
"ABDUL-WAHHAB","M","3"
"ABDUL-WASAY","M","3"
"ABDULAHAD","M","3"
"ABDULAHI","M","8"
"ABDULAI","M","3"
"ABDULAZIZ","M","14"
"ABDULBASIT","M","5"
"ABDULHADI","M","13"
"ABDULHAKIM","M","3"
"ABDULKADIR","M","4"
"ABDULKAREEM","M","4"
"ABDULLAAH","M","3"
"ABDULLAH","M","386"
"ABDULLAHI","M","36"
"ABDULMALIK","M","10"
"ABDULQADIR","M","5"
"ABDULRAHEEM","M","6"
"ABDULRAHIM","M","4"
"ABDULRAHMAN","M","66"
"ABDULREHMAN","M","4"
"ABDULSAMAD","M","4"
"ABDULWAHAB","M","6"
"ABDUR","M","34"
"ABDUR-RAHEEM","M","10"
"ABDUR-RAHMAAN","M","8"
"ABDUR-RAHMAN","M","31"
"ABDUR-REHMAN","M","3"
"ABDURAHMAN","M","24"
"ABDURRAHEEM","M","11"
"ABDURRAHMAN","M","42"
"ABDUS","M","5"
"ABDUS-SAMI","M","4"
"ABE","M","11"
"ABED","M","3"
"ABEEHA","F","29"
"ABEER","F","4"
"ABEER","M","8"
"ABEERA","F","17"
"ABEERAH","F","7"
"ABEL","M","163"
"ABENA","F","7"
"ABHAY","M","11"
"ABHI","M","4"
"ABHIJEET","M","4"
"ABHINAV","M","15"
"ABHIRAM","M","7"
"ABI","F","14"
"ABIA","F","3"
