"NAME","SEX","COUNT"
"AARON","M","594"
"ABAGAIL","F","3"
"ABBEY","F","5"
"ABBIE","F","21"
"ABBY","F","11"
"ABIGAIL","F","33"
"ADAM","M","532"
"ADELE","F","4"
"ADINA","F","4"
"ADRIAN","M","47"
"AEDAN","M","3"
"AENGUS","M","5"
"AGNES","F","8"
"AHMED","M","3"
"AIDAN","M","121"
"AIDEEN","F","45"
"AIDEN","M","10"
"AIFRIC","F","9"
"AILBHE","F","51"
"AILEEN","F","30"
"AILIS","F","7"
"AILISE","F","3"
"AILISH","F","23"
"AILSA","F","3"
"AIMEE","F","55"
"AINE","F","173"
"AISHLING","F","28"
"AISLING","F","306"
"AISLINN","F","18"
"ALAN","M","205"
"ALANA","F","44"
"ALANAH","F","6"
"ALANNA","F","37"
"ALANNAH","F","61"
"ALBERT","M","5"
"ALEC","M","5"
"ALEX","F","13"
"ALEX","M","70"
"ALEXANDER","M","81"
"ALEXANDRA","F","38"
"ALEXANDRIA","F","3"
"ALI","F","11"
"ALI","M","5"
"ALIA","F","3"
"ALICE","F","60"
"ALICIA","F","15"
"ALISHA","F","27"
"ALISON","F","114"
"ALLAN","M","7"
"ALLANAH","F","3"
"ALLEN","M","4"
"ALLIE","F","3"
"ALLISON","F","6"
"ALMA","F","4"
"ALYSON","F","6"
"AMANDA","F","49"
"AMBER","F","39"
"AMELIA","F","3"
"AMIE","F","15"
"AMY","F","524"
"ANA","F","6"
"ANDRE","M","3"
"ANDREA","F","42"
"ANDREW","M","316"
"ANDY","M","5"
"ANGEL","F","5"
"ANGELA","F","22"
"ANITA","F","25"
"ANN","F","58"
"ANNA","F","153"
"ANNABEL","F","6"
"ANNALISE","F","3"
"ANNE","F","63"
"ANNEMARIE","F","3"
"ANNETTE","F","5"
"ANNIE","F","42"
"ANTHONY","M","169"
"ANTOINE","M","3"
"ANTOINETTE","F","7"
"ANTON","M","6"
"ANTONIA","F","3"
"ANTONIO","M","4"
"AODHAN","M","8"
"AOIBHE","F","3"
"AOIBHEANN","F","22"
"AOIBHIN","F","13"
"AOIBHINN","F","10"
"AOIFE","F","727"
"AOISE","F","3"
"AONGHUS","M","6"
"APRIL","F","17"
"ARAN","M","12"
"ARIANNA","F","6"
"ARLENE","F","9"
"ARON","M","13"
"ARRAN","M","7"
"ARRON","M","18"
"ARTHUR","M","11"
